language,sex,age,words,n,measure,prop
American Sign Language,All,8,BIG,1,produces,0
American Sign Language,All,8,BIG,1,understands,0
American Sign Language,All,9,BIG,4,produces,0
American Sign Language,All,9,BIG,4,understands,0
American Sign Language,All,10,BIG,5,produces,0
American Sign Language,All,10,BIG,5,understands,0
American Sign Language,All,11,BIG,3,produces,0
American Sign Language,All,11,BIG,3,understands,0
American Sign Language,All,12,BIG,4,produces,0
American Sign Language,All,12,BIG,4,understands,0
American Sign Language,All,13,BIG,4,produces,0
American Sign Language,All,13,BIG,4,understands,0
American Sign Language,All,14,BIG,1,produces,1
American Sign Language,All,14,BIG,1,understands,0
American Sign Language,All,15,BIG,3,produces,0
American Sign Language,All,15,BIG,3,understands,0.3333
American Sign Language,All,16,BIG,2,produces,0
American Sign Language,All,16,BIG,2,understands,0
American Sign Language,All,17,BIG,5,produces,0
American Sign Language,All,17,BIG,5,understands,0.4
American Sign Language,All,18,BIG,11,produces,0.0909
American Sign Language,All,18,BIG,11,understands,0.1818
American Sign Language,All,19,BIG,6,produces,0
American Sign Language,All,19,BIG,6,understands,0.1667
American Sign Language,All,20,BIG,3,produces,0
American Sign Language,All,20,BIG,3,understands,0.6667
American Sign Language,All,21,BIG,4,produces,0
American Sign Language,All,21,BIG,4,understands,0.75
American Sign Language,All,22,BIG,10,produces,0.1
American Sign Language,All,22,BIG,10,understands,0.3
American Sign Language,All,23,BIG,5,produces,0.4
American Sign Language,All,23,BIG,5,understands,0.2
American Sign Language,All,24,BIG,9,produces,0.3333
American Sign Language,All,24,BIG,9,understands,0.3333
American Sign Language,All,25,BIG,13,produces,0.2308
American Sign Language,All,25,BIG,13,understands,0.4615
American Sign Language,All,26,BIG,4,produces,0.5
American Sign Language,All,26,BIG,4,understands,0.75
American Sign Language,All,27,BIG,7,produces,0.1429
American Sign Language,All,27,BIG,7,understands,0.4286
American Sign Language,All,28,BIG,7,produces,1
American Sign Language,All,28,BIG,7,understands,0.5714
American Sign Language,All,29,BIG,6,produces,0.6667
American Sign Language,All,29,BIG,6,understands,0.8333
American Sign Language,All,30,BIG,7,produces,0.5714
American Sign Language,All,30,BIG,7,understands,0.5714
American Sign Language,All,31,BIG,9,produces,0.4444
American Sign Language,All,31,BIG,9,understands,0.3333
American Sign Language,All,32,BIG,15,produces,0.6667
American Sign Language,All,32,BIG,15,understands,0.4667
American Sign Language,All,33,BIG,6,produces,0.5
American Sign Language,All,33,BIG,6,understands,0.6667
American Sign Language,All,34,BIG,7,produces,0.8571
American Sign Language,All,34,BIG,7,understands,0.7143
American Sign Language,All,35,BIG,7,produces,0.5714
American Sign Language,All,35,BIG,7,understands,0.5714
American Sign Language,All,36,BIG,3,produces,0.3333
American Sign Language,All,36,BIG,3,understands,0.3333
Arabic (Saudi),All,8,كبير,24,produces,0
Arabic (Saudi),All,8,كبير,24,understands,0.0833
Arabic (Saudi),All,9,كبير,27,produces,0
Arabic (Saudi),All,9,كبير,27,understands,0
Arabic (Saudi),All,10,كبير,35,produces,0.0286
Arabic (Saudi),All,10,كبير,35,understands,0.0571
Arabic (Saudi),All,11,كبير,30,produces,0
Arabic (Saudi),All,11,كبير,30,understands,0.0333
Arabic (Saudi),All,12,كبير,30,produces,0
Arabic (Saudi),All,12,كبير,30,understands,0
Arabic (Saudi),All,13,كبير,39,produces,0
Arabic (Saudi),All,13,كبير,39,understands,0
Arabic (Saudi),All,14,كبير,25,produces,0
Arabic (Saudi),All,14,كبير,25,understands,0.04
Arabic (Saudi),All,15,كبير,27,produces,0.0741
Arabic (Saudi),All,15,كبير,27,understands,0.0741
Arabic (Saudi),All,16,كبير,21,produces,0.0952
Arabic (Saudi),All,16,كبير,21,understands,0.0476
British Sign Language,All,8,big,4,produces,0
British Sign Language,All,8,big,4,understands,0
British Sign Language,All,9,big,4,produces,0
British Sign Language,All,9,big,4,understands,0
British Sign Language,All,10,big,4,produces,0
British Sign Language,All,10,big,4,understands,0
British Sign Language,All,11,big,6,produces,0
British Sign Language,All,11,big,6,understands,0.1667
British Sign Language,All,12,big,6,produces,0
British Sign Language,All,12,big,6,understands,0
British Sign Language,All,13,big,6,produces,0
British Sign Language,All,13,big,6,understands,0
British Sign Language,All,14,big,7,produces,0
British Sign Language,All,14,big,7,understands,0
British Sign Language,All,15,big,6,produces,0
