language,sex,age,words,n,measure,prop
American Sign Language,All,8,NIGHT,1,produces,0
American Sign Language,All,8,NIGHT,1,understands,0
American Sign Language,All,9,NIGHT,4,produces,0
American Sign Language,All,9,NIGHT,4,understands,0
American Sign Language,All,10,NIGHT,5,produces,0
American Sign Language,All,10,NIGHT,5,understands,0
American Sign Language,All,11,NIGHT,3,produces,0
American Sign Language,All,11,NIGHT,3,understands,0
American Sign Language,All,12,NIGHT,4,produces,0
American Sign Language,All,12,NIGHT,4,understands,0.25
American Sign Language,All,13,NIGHT,4,produces,0
American Sign Language,All,13,NIGHT,4,understands,0
American Sign Language,All,14,NIGHT,1,produces,0
American Sign Language,All,14,NIGHT,1,understands,0
American Sign Language,All,15,NIGHT,3,produces,0
American Sign Language,All,15,NIGHT,3,understands,0
American Sign Language,All,16,NIGHT,2,produces,0
American Sign Language,All,16,NIGHT,2,understands,0
American Sign Language,All,17,NIGHT,5,produces,0.2
American Sign Language,All,17,NIGHT,5,understands,0.4
American Sign Language,All,18,NIGHT,11,produces,0.3636
American Sign Language,All,18,NIGHT,11,understands,0.5455
American Sign Language,All,19,NIGHT,6,produces,0.1667
American Sign Language,All,19,NIGHT,6,understands,0.5
American Sign Language,All,20,NIGHT,3,produces,0.3333
American Sign Language,All,20,NIGHT,3,understands,0.3333
American Sign Language,All,21,NIGHT,4,produces,0.25
American Sign Language,All,21,NIGHT,4,understands,0.5
American Sign Language,All,22,NIGHT,10,produces,0.1
American Sign Language,All,22,NIGHT,10,understands,0.1
American Sign Language,All,23,NIGHT,5,produces,0
American Sign Language,All,23,NIGHT,5,understands,0.2
American Sign Language,All,24,NIGHT,9,produces,0
American Sign Language,All,24,NIGHT,9,understands,0.2222
American Sign Language,All,25,NIGHT,13,produces,0.2308
American Sign Language,All,25,NIGHT,13,understands,0.5385
American Sign Language,All,26,NIGHT,4,produces,0.25
American Sign Language,All,26,NIGHT,4,understands,0.75
American Sign Language,All,27,NIGHT,7,produces,0.1429
American Sign Language,All,27,NIGHT,7,understands,0.4286
American Sign Language,All,28,NIGHT,7,produces,0.5714
American Sign Language,All,28,NIGHT,7,understands,0.4286
American Sign Language,All,29,NIGHT,6,produces,0.5
American Sign Language,All,29,NIGHT,6,understands,0.8333
American Sign Language,All,30,NIGHT,7,produces,0.5714
American Sign Language,All,30,NIGHT,7,understands,0.5714
American Sign Language,All,31,NIGHT,9,produces,0.2222
American Sign Language,All,31,NIGHT,9,understands,0.3333
American Sign Language,All,32,NIGHT,15,produces,0.8
American Sign Language,All,32,NIGHT,15,understands,0.4667
American Sign Language,All,33,NIGHT,6,produces,0.5
American Sign Language,All,33,NIGHT,6,understands,0.6667
American Sign Language,All,34,NIGHT,7,produces,0.8571
American Sign Language,All,34,NIGHT,7,understands,0.7143
American Sign Language,All,35,NIGHT,7,produces,0.5714
American Sign Language,All,35,NIGHT,7,understands,0.5714
American Sign Language,All,36,NIGHT,3,produces,0
American Sign Language,All,36,NIGHT,3,understands,0.3333
Arabic (Saudi),All,8,ليل (مساء),19,produces,0
Arabic (Saudi),All,8,ليل (مساء),19,understands,0
Arabic (Saudi),All,9,ليل (مساء),18,produces,0
Arabic (Saudi),All,9,ليل (مساء),18,understands,0
Arabic (Saudi),All,10,ليل (مساء),25,produces,0
Arabic (Saudi),All,10,ليل (مساء),25,understands,0
Arabic (Saudi),All,11,ليل (مساء),21,produces,0
Arabic (Saudi),All,11,ليل (مساء),21,understands,0
Arabic (Saudi),All,12,ليل (مساء),19,produces,0
Arabic (Saudi),All,12,ليل (مساء),19,understands,0
Arabic (Saudi),All,13,ليل (مساء),36,produces,0.0556
Arabic (Saudi),All,13,ليل (مساء),36,understands,0
Arabic (Saudi),All,14,ليل (مساء),20,produces,0
Arabic (Saudi),All,14,ليل (مساء),20,understands,0
Arabic (Saudi),All,15,ليل (مساء),19,produces,0
Arabic (Saudi),All,15,ليل (مساء),19,understands,0
Arabic (Saudi),All,16,ليل (مساء),18,produces,0
Arabic (Saudi),All,16,ليل (مساء),18,understands,0
British Sign Language,All,8,night,4,produces,0
British Sign Language,All,8,night,4,understands,0
British Sign Language,All,9,night,4,produces,0
British Sign Language,All,9,night,4,understands,0
British Sign Language,All,10,night,4,produces,0
British Sign Language,All,10,night,4,understands,0
British Sign Language,All,11,night,6,produces,0
British Sign Language,All,11,night,6,understands,0
British Sign Language,All,12,night,6,produces,0
British Sign Language,All,12,night,6,understands,0
British Sign Language,All,13,night,6,produces,0
British Sign Language,All,13,night,6,understands,0
British Sign Language,All,14,night,7,produces,0
British Sign Language,All,14,night,7,understands,0
British Sign Language,All,15,night,6,produces,0
British Sign Language,All,15,night,6,understands,0
British Sign Language,All,16,night,7,produces,0
British Sign Language,All,16,night,7,understands,0.2857
British Sign Language,All,17,night,7,produces,0
British Sign Language,All,17,night,7,understands,0
British Sign Language,All,18,night,8,produces,0
British Sign Language,All,18,night,8,understands,0.125
British Sign Language,All,19,night,8,produces,0.125
British Sign Language,All,19,night,8,understands,0.125
British Sign Language,All,20,night,11,produces,0.1818
British Sign Language,All,20,night,11,understands,0.1818
British Sign Language,All,21,night,5,produces,0
British Sign Language,All,21,night,5,understands,0
British Sign Language,All,22,night,6,produces,0.3333
British Sign Language,All,22,night,6,understands,0.3333
British Sign Language,All,23,night,7,produces,0.1429
British Sign Language,All,23,night,7,understands,0.2857
British Sign Language,All,24,night,5,produces,0.2
British Sign Language,All,24,night,5,understands,0.2
British Sign Language,All,25,night,7,produces,0.1429
British Sign Language,All,25,night,7,understands,0.4286
British Sign Language,All,26,night,6,produces,0.6667
British Sign Language,All,26,night,6,understands,0.6667
British Sign Language,All,27,night,6,produces,0
British Sign Language,All,27,night,6,understands,0
British Sign Language,All,28,night,3,produces,0
British Sign Language,All,28,night,3,understands,0.3333
British Sign Language,All,29,night,7,produces,0.5714
British Sign Language,All,29,night,7,understands,0.7143
British Sign Language,All,30,night,5,produces,0.6
British Sign Language,All,30,night,5,understands,1
British Sign Language,All,31,night,2,produces,0.5
British Sign Language,All,31,night,2,understands,0.5
British Sign Language,All,32,night,6,produces,0.8333
British Sign Language,All,32,night,6,understands,0.8333
British Sign Language,All,33,night,5,produces,0.8
British Sign Language,All,33,night,5,understands,1
British Sign Language,All,34,night,2,produces,0.5
