language,sex,age,words,n,measure,prop
American Sign Language,All,9,ME,4,produces,0
American Sign Language,All,9,ME,4,understands,0.25
American Sign Language,All,10,ME,2,produces,0
American Sign Language,All,10,ME,2,understands,0
American Sign Language,All,11,ME,2,produces,0.5
American Sign Language,All,11,ME,2,understands,0.5
American Sign Language,All,12,ME,2,produces,0
American Sign Language,All,12,ME,2,understands,0.5
American Sign Language,All,15,ME,1,produces,0
American Sign Language,All,15,ME,1,understands,0
American Sign Language,All,16,ME,2,produces,0
American Sign Language,All,16,ME,2,understands,1
American Sign Language,All,17,ME,3,produces,0.3333
American Sign Language,All,17,ME,3,understands,0.6667
American Sign Language,All,18,ME,7,produces,0.4286
American Sign Language,All,18,ME,7,understands,0.8571
American Sign Language,All,19,ME,5,produces,0.4
American Sign Language,All,19,ME,5,understands,0.8
American Sign Language,All,20,ME,2,produces,0
American Sign Language,All,20,ME,2,understands,1
American Sign Language,All,21,ME,2,produces,0.5
American Sign Language,All,21,ME,2,understands,1
American Sign Language,All,22,ME,8,produces,0.25
American Sign Language,All,22,ME,8,understands,0.875
American Sign Language,All,23,ME,2,produces,0.5
American Sign Language,All,23,ME,2,understands,0.5
American Sign Language,All,24,ME,6,produces,0.3333
American Sign Language,All,24,ME,6,understands,0.5
American Sign Language,All,25,ME,11,produces,0.2727
American Sign Language,All,25,ME,11,understands,0.8182
American Sign Language,All,26,ME,4,produces,0.75
American Sign Language,All,26,ME,4,understands,0.75
American Sign Language,All,27,ME,5,produces,0.2
American Sign Language,All,27,ME,5,understands,0.8
American Sign Language,All,28,ME,3,produces,0.6667
American Sign Language,All,28,ME,3,understands,1
American Sign Language,All,29,ME,6,produces,0.6667
American Sign Language,All,29,ME,6,understands,1
American Sign Language,All,30,ME,4,produces,0.75
American Sign Language,All,30,ME,4,understands,1
American Sign Language,All,31,ME,6,produces,0.3333
American Sign Language,All,31,ME,6,understands,0.6667
American Sign Language,All,32,ME,7,produces,0.7143
American Sign Language,All,32,ME,7,understands,0.8571
American Sign Language,All,33,ME,4,produces,0.75
American Sign Language,All,33,ME,4,understands,0.75
American Sign Language,All,34,ME,5,produces,0.8
American Sign Language,All,34,ME,5,understands,1
American Sign Language,All,35,ME,4,produces,0.75
American Sign Language,All,35,ME,4,understands,1
American Sign Language,All,36,ME,3,produces,0.3333
American Sign Language,All,36,ME,3,understands,0.6667
Dutch,All,15,mij,3,produces,0
Dutch,All,15,mij,3,understands,0
Dutch,All,16,mij,3,produces,0
Dutch,All,16,mij,3,understands,0
Dutch,All,17,mij,6,produces,0
Dutch,All,17,mij,6,understands,0.3333
Dutch,All,18,mij,130,produces,0.1538
Dutch,All,18,mij,130,understands,0.3077
Dutch,All,19,mij,94,produces,0.1702
Dutch,All,19,mij,94,understands,0.2553
Dutch,All,20,mij,26,produces,0.2692
Dutch,All,20,mij,26,understands,0.4615
Dutch,All,21,mij,6,produces,0.3333
Dutch,All,21,mij,6,understands,0.3333
English (American),All,16,me,96,produces,0.1146
English (American),All,16,me,96,understands,0.2292
English (American),All,17,me,24,produces,0.25
English (American),All,17,me,24,understands,0.5
English (American),All,18,me,107,produces,0.3084
English (American),All,18,me,107,understands,0.5327
English (American),All,19,me,125,produces,0.232
English (American),All,19,me,125,understands,0.544
English (American),All,20,me,24,produces,0.5417
English (American),All,20,me,24,understands,0.7083
English (American),All,23,me,78,produces,0.6154
English (American),All,23,me,78,understands,0.7692
English (American),All,24,me,66,produces,0.7273
English (American),All,24,me,66,understands,0.8788
English (American),All,25,me,27,produces,0.7037
English (American),All,25,me,27,understands,0.8889
English (British),All,12,me,27,produces,0
