language,age,words,n,measure,prop
Spanish (European),8,cochino/a,52,produces,0
Spanish (European),8,cochino/a,52,understands,0.0577
Spanish (European),9,cochino/a,45,produces,0
Spanish (European),9,cochino/a,45,understands,0.0889
Spanish (European),10,cochino/a,49,produces,0
Spanish (European),10,cochino/a,49,understands,0.1224
Spanish (European),11,cochino/a,36,produces,0
Spanish (European),11,cochino/a,36,understands,0.0556
Spanish (European),12,cochino/a,52,produces,0
Spanish (European),12,cochino/a,52,understands,0.1731
Spanish (European),13,cochino/a,58,produces,0
Spanish (European),13,cochino/a,58,understands,0.2759
Spanish (European),14,cochino/a,55,produces,0.0182
Spanish (European),14,cochino/a,55,understands,0.3091
Spanish (European),15,cochino/a,65,produces,0.0154
Spanish (European),15,cochino/a,65,understands,0.4769
Spanish (European),16,cochino,39,produces,0
Spanish (European),16,cochino,39,understands,0
Spanish (European),17,cochino,39,produces,0
Spanish (European),17,cochino,39,understands,0
Spanish (European),18,cochino,50,produces,0.04
Spanish (European),18,cochino,50,understands,0
Spanish (European),19,cochino,27,produces,0.037
Spanish (European),19,cochino,27,understands,0
Spanish (European),20,cochino,36,produces,0.1389
Spanish (European),20,cochino,36,understands,0
Spanish (European),21,cochino,41,produces,0.1951
Spanish (European),21,cochino,41,understands,0
Spanish (European),22,cochino,38,produces,0.2368
Spanish (European),22,cochino,38,understands,0
Spanish (European),23,cochino,30,produces,0.2
Spanish (European),23,cochino,30,understands,0
Spanish (European),24,cochino,55,produces,0.3091
Spanish (European),24,cochino,55,understands,0
Spanish (European),25,cochino,35,produces,0.2
Spanish (European),25,cochino,35,understands,0
Spanish (European),26,cochino,49,produces,0.3469
Spanish (European),26,cochino,49,understands,0
Spanish (European),27,cochino,34,produces,0.6471
Spanish (European),27,cochino,34,understands,0
Spanish (European),28,cochino,38,produces,0.6316
Spanish (European),28,cochino,38,understands,0
Spanish (European),29,cochino,41,produces,0.4878
Spanish (European),29,cochino,41,understands,0
Spanish (European),30,cochino,41,produces,0.3659
Spanish (European),30,cochino,41,understands,0
English (Australian),12,nasty,71,produces,0
English (Australian),12,nasty,71,understands,0
English (Australian),13,nasty,64,produces,0
English (Australian),13,nasty,64,understands,0
English (Australian),14,nasty,111,produces,0.009
English (Australian),14,nasty,111,understands,0
English (Australian),15,nasty,69,produces,0
English (Australian),15,nasty,69,understands,0
English (Australian),16,nasty,60,produces,0
English (Australian),16,nasty,60,understands,0
English (Australian),17,nasty,104,produces,0.0096
English (Australian),17,nasty,104,understands,0
English (Australian),18,nasty,109,produces,0
English (Australian),18,nasty,109,understands,0
English (Australian),19,nasty,124,produces,0.0081
English (Australian),19,nasty,124,understands,0
English (Australian),20,nasty,78,produces,0.0385
English (Australian),20,nasty,78,understands,0
English (Australian),21,nasty,68,produces,0.0147
English (Australian),21,nasty,68,understands,0
English (Australian),22,nasty,73,produces,0.0274
English (Australian),22,nasty,73,understands,0
English (Australian),23,nasty,71,produces,0.0282
English (Australian),23,nasty,71,understands,0
English (Australian),24,nasty,76,produces,0.0789
English (Australian),24,nasty,76,understands,0
English (Australian),25,nasty,85,produces,0.0706
English (Australian),25,nasty,85,understands,0
English (Australian),26,nasty,77,produces,0.0649
English (Australian),26,nasty,77,understands,0
English (Australian),27,nasty,72,produces,0.1667
English (Australian),27,nasty,72,understands,0
English (Australian),28,nasty,67,produces,0.0746
English (Australian),28,nasty,67,understands,0
English (Australian),29,nasty,65,produces,0.2
English (Australian),29,nasty,65,understands,0
English (Australian),30,nasty,53,produces,0.1887
English (Australian),30,nasty,53,understands,0
English (British),12,nasty,27,produces,0
English (British),12,nasty,27,understands,0.037
English (British),13,nasty,7,produces,0
English (British),13,nasty,7,understands,0
English (British),14,nasty,64,produces,0
English (British),14,nasty,64,understands,0.0469
English (British),15,nasty,88,produces,0
English (British),15,nasty,88,understands,0.0455
English (British),16,nasty,118,produces,0
English (British),16,nasty,118,understands,0.0424
English (British),17,nasty,197,produces,0
English (British),17,nasty,197,understands,0.0406
English (British),18,nasty,118,produces,0
English (British),18,nasty,118,understands,0.0169
English (British),19,nasty,109,produces,0.0092
English (British),19,nasty,109,understands,0.156
English (British),20,nasty,144,produces,0.0139
English (British),20,nasty,144,understands,0.1042
English (British),21,nasty,75,produces,0.0133
English (British),21,nasty,75,understands,0.1467
English (British),22,nasty,28,produces,0.0714
English (British),22,nasty,28,understands,0.1429
English (British),23,nasty,112,produces,0.0893
English (British),23,nasty,112,understands,0.2411
English (British),24,nasty,87,produces,0.069
English (British),24,nasty,87,understands,0.2759
English (British),25,nasty,36,produces,0.1111
English (British),25,nasty,36,understands,0.3333
French (French),8,méchant/e,54,produces,0
French (French),8,méchant/e,54,understands,0.0556
French (French),9,méchant/e,11,produces,0
French (French),9,méchant/e,11,understands,0
French (French),10,méchant/e,13,produces,0
French (French),10,méchant/e,13,understands,0
French (French),11,méchant/e,42,produces,0
French (French),11,méchant/e,42,understands,0
French (French),12,méchant/e,64,produces,0
French (French),12,méchant/e,64,understands,0.0625
French (French),13,méchant/e,116,produces,0.0086
French (French),13,méchant/e,116,understands,0.1034
French (French),14,méchant/e,40,produces,0.025
French (French),14,méchant/e,40,understands,0.025
French (French),15,méchant/e,26,produces,0.0769
French (French),15,méchant/e,26,understands,0.1154
French (French),16,méchant/e,98,produces,0.0204
French (French),16,méchant/e,98,understands,0.0204
French (French),17,méchant/e,52,produces,0.0192
French (French),17,méchant/e,52,understands,0
French (French),18,méchant/e,54,produces,0.1111
French (French),18,méchant/e,54,understands,0
French (French),19,méchant/e,42,produces,0.0714
French (French),19,méchant/e,42,understands,0
French (French),20,méchant/e,81,produces,0.1111
French (French),20,méchant/e,81,understands,0
French (French),21,méchant/e,102,produces,0.1569
French (French),21,méchant/e,102,understands,0
French (French),22,méchant/e,103,produces,0.1845
French (French),22,méchant/e,103,understands,0
French (French),23,méchant/e,118,produces,0.2034
French (French),23,méchant/e,118,understands,0
French (French),24,méchant/e,173,produces,0.3064
French (French),24,méchant/e,173,understands,0
French (French),25,méchant/e,87,produces,0.3448
French (French),25,méchant/e,87,understands,0
French (French),26,méchant/e,64,produces,0.5
French (French),26,méchant/e,64,understands,0
French (French),27,méchant/e,54,produces,0.5
French (French),27,méchant/e,54,understands,0
French (French),28,méchant/e,76,produces,0.5658
French (French),28,méchant/e,76,understands,0
French (French),29,méchant/e,67,produces,0.7463
French (French),29,méchant/e,67,understands,0
French (French),30,méchant/e,68,produces,0.5735
French (French),30,méchant/e,68,understands,0
German,18,fieß,85,produces,0
German,18,fieß,85,understands,0
German,19,fieß,79,produces,0.0127
German,19,fieß,79,understands,0
German,20,fieß,96,produces,0
German,20,fieß,96,understands,0
German,21,fieß,77,produces,0.013
German,21,fieß,77,understands,0
German,22,fieß,95,produces,0
German,22,fieß,95,understands,0
German,23,fieß,95,produces,0.0105
German,23,fieß,95,understands,0
German,24,fieß,103,produces,0.0388
German,24,fieß,103,understands,0
German,25,fieß,95,produces,0.0316
German,25,fieß,95,understands,0
German,26,fieß,92,produces,0.0326
German,26,fieß,92,understands,0
German,27,fieß,89,produces,0.0562
German,27,fieß,89,understands,0
German,28,fieß,93,produces,0.0538
German,28,fieß,93,understands,0
German,29,fieß,89,produces,0.1011
German,29,fieß,89,understands,0
