language,age,words,n,measure,prop
Italian,18,arancione,31,produces,0
Italian,18,arancione,31,understands,0
Italian,19,arancione,39,produces,0
Italian,19,arancione,39,understands,0
Italian,20,arancione,64,produces,0.0312
Italian,20,arancione,64,understands,0
Italian,21,arancione,55,produces,0.1091
Italian,21,arancione,55,understands,0
Italian,22,arancione,55,produces,0.1818
Italian,22,arancione,55,understands,0
Italian,23,arancione,53,produces,0.1509
Italian,23,arancione,53,understands,0
Italian,24,arancione,71,produces,0.3803
Italian,24,arancione,71,understands,0
Italian,25,arancione,39,produces,0.4103
Italian,25,arancione,39,understands,0
Italian,26,arancione,41,produces,0.439
Italian,26,arancione,41,understands,0
Italian,27,arancione,43,produces,0.4651
Italian,27,arancione,43,understands,0
Italian,28,arancione,44,produces,0.2955
Italian,28,arancione,44,understands,0
Italian,29,arancione,37,produces,0.4865
Italian,29,arancione,37,understands,0
Italian,30,arancione,67,produces,0.5522
Italian,30,arancione,67,understands,0
Italian,31,arancione,19,produces,0.7368
Italian,31,arancione,19,understands,0
Italian,32,arancione,23,produces,0.5652
Italian,32,arancione,23,understands,0
Italian,33,arancione,16,produces,0.8125
Italian,33,arancione,16,understands,0
Italian,34,arancione,19,produces,0.5789
Italian,34,arancione,19,understands,0
Italian,35,arancione,15,produces,0.7333
Italian,35,arancione,15,understands,0
Italian,36,arancione,21,produces,0.619
Italian,36,arancione,21,understands,0
Mandarin (Beijing),17,桔黄色,40,produces,0
Mandarin (Beijing),17,桔黄色,40,understands,0
Mandarin (Beijing),18,桔黄色,50,produces,0.02
Mandarin (Beijing),18,桔黄色,50,understands,0
Mandarin (Beijing),19,桔黄色,50,produces,0.02
Mandarin (Beijing),19,桔黄色,50,understands,0
Mandarin (Beijing),20,桔黄色,50,produces,0.06
Mandarin (Beijing),20,桔黄色,50,understands,0
Mandarin (Beijing),21,桔黄色,49,produces,0.1224
Mandarin (Beijing),21,桔黄色,49,understands,0
Mandarin (Beijing),22,桔黄色,46,produces,0.0435
Mandarin (Beijing),22,桔黄色,46,understands,0
Mandarin (Beijing),23,桔黄色,50,produces,0.22
Mandarin (Beijing),23,桔黄色,50,understands,0
Mandarin (Beijing),24,桔黄色,50,produces,0.24
Mandarin (Beijing),24,桔黄色,50,understands,0
Mandarin (Beijing),25,桔黄色,43,produces,0.186
Mandarin (Beijing),25,桔黄色,43,understands,0
Mandarin (Beijing),26,桔黄色,47,produces,0.2128
Mandarin (Beijing),26,桔黄色,47,understands,0
Mandarin (Beijing),27,桔黄色,44,produces,0.3182
Mandarin (Beijing),27,桔黄色,44,understands,0
