language,age,words,n,measure,prop
Spanish (Peruvian),16,crema,13,produces,0.0769
Spanish (Peruvian),16,crema,13,understands,0
Spanish (Peruvian),17,crema,9,produces,0.3333
Spanish (Peruvian),17,crema,9,understands,0
Spanish (Peruvian),18,crema,4,produces,0
Spanish (Peruvian),18,crema,4,understands,0
Spanish (Peruvian),19,crema,12,produces,0.4167
Spanish (Peruvian),19,crema,12,understands,0
Spanish (Peruvian),20,crema,1,produces,0
Spanish (Peruvian),20,crema,1,understands,0
Spanish (Peruvian),21,crema,5,produces,0
Spanish (Peruvian),21,crema,5,understands,0
Spanish (Peruvian),22,crema,9,produces,0.1111
Spanish (Peruvian),22,crema,9,understands,0
Spanish (Peruvian),23,crema,1,produces,1
Spanish (Peruvian),23,crema,1,understands,0
Spanish (Peruvian),24,crema,15,produces,0.1333
Spanish (Peruvian),24,crema,15,understands,0
Spanish (Peruvian),25,crema,5,produces,0.2
Spanish (Peruvian),25,crema,5,understands,0
Spanish (Peruvian),26,crema,8,produces,0.125
Spanish (Peruvian),26,crema,8,understands,0
Spanish (Peruvian),27,crema,7,produces,0.2857
Spanish (Peruvian),27,crema,7,understands,0
Spanish (Peruvian),28,crema,8,produces,0.375
Spanish (Peruvian),28,crema,8,understands,0
Spanish (Peruvian),29,crema,6,produces,0.3333
Spanish (Peruvian),29,crema,6,understands,0
Spanish (Peruvian),30,crema,2,produces,0.5
Spanish (Peruvian),30,crema,2,understands,0
Finnish,18,rasva,35,produces,0.0571
Finnish,18,rasva,35,understands,0
Finnish,24,rasva,35,produces,0.7714
Finnish,24,rasva,35,understands,0
