language,sex,age,words,n,measure,prop
American Sign Language,All,8,CAMPING,1,produces,0
American Sign Language,All,8,CAMPING,1,understands,0
American Sign Language,All,9,CAMPING,4,produces,0
American Sign Language,All,9,CAMPING,4,understands,0
American Sign Language,All,10,CAMPING,5,produces,0
American Sign Language,All,10,CAMPING,5,understands,0
American Sign Language,All,11,CAMPING,3,produces,0
American Sign Language,All,11,CAMPING,3,understands,0
American Sign Language,All,12,CAMPING,4,produces,0
American Sign Language,All,12,CAMPING,4,understands,0
American Sign Language,All,13,CAMPING,4,produces,0
American Sign Language,All,13,CAMPING,4,understands,0
American Sign Language,All,14,CAMPING,1,produces,0
American Sign Language,All,14,CAMPING,1,understands,0
American Sign Language,All,15,CAMPING,3,produces,0
American Sign Language,All,15,CAMPING,3,understands,0
American Sign Language,All,16,CAMPING,2,produces,0
American Sign Language,All,16,CAMPING,2,understands,0
American Sign Language,All,17,CAMPING,5,produces,0
American Sign Language,All,17,CAMPING,5,understands,0.2
American Sign Language,All,18,CAMPING,11,produces,0.0909
American Sign Language,All,18,CAMPING,11,understands,0.1818
American Sign Language,All,19,CAMPING,6,produces,0.1667
American Sign Language,All,19,CAMPING,6,understands,0.5
American Sign Language,All,20,CAMPING,3,produces,0
American Sign Language,All,20,CAMPING,3,understands,0.3333
American Sign Language,All,21,CAMPING,4,produces,0
American Sign Language,All,21,CAMPING,4,understands,0.5
American Sign Language,All,22,CAMPING,10,produces,0.1
American Sign Language,All,22,CAMPING,10,understands,0.2
American Sign Language,All,23,CAMPING,5,produces,0
American Sign Language,All,23,CAMPING,5,understands,0
American Sign Language,All,24,CAMPING,9,produces,0
American Sign Language,All,24,CAMPING,9,understands,0.1111
American Sign Language,All,25,CAMPING,13,produces,0
American Sign Language,All,25,CAMPING,13,understands,0.4615
American Sign Language,All,26,CAMPING,4,produces,0
American Sign Language,All,26,CAMPING,4,understands,0.5
American Sign Language,All,27,CAMPING,7,produces,0
American Sign Language,All,27,CAMPING,7,understands,0.2857
American Sign Language,All,28,CAMPING,7,produces,0.1429
American Sign Language,All,28,CAMPING,7,understands,0.4286
American Sign Language,All,29,CAMPING,6,produces,0.3333
American Sign Language,All,29,CAMPING,6,understands,0.8333
American Sign Language,All,30,CAMPING,7,produces,0.4286
American Sign Language,All,30,CAMPING,7,understands,0.4286
American Sign Language,All,31,CAMPING,9,produces,0.2222
American Sign Language,All,31,CAMPING,9,understands,0.3333
American Sign Language,All,32,CAMPING,15,produces,0.3333
American Sign Language,All,32,CAMPING,15,understands,0.2
American Sign Language,All,33,CAMPING,6,produces,0.3333
American Sign Language,All,33,CAMPING,6,understands,0.5
American Sign Language,All,34,CAMPING,7,produces,0.7143
American Sign Language,All,34,CAMPING,7,understands,0.7143
American Sign Language,All,35,CAMPING,7,produces,0.1429
American Sign Language,All,35,CAMPING,7,understands,0.5714
American Sign Language,All,36,CAMPING,3,produces,0.3333
American Sign Language,All,36,CAMPING,3,understands,0.3333
British Sign Language,All,8,camping,4,produces,0
British Sign Language,All,8,camping,4,understands,0
British Sign Language,All,9,camping,4,produces,0
