language,sex,age,words,n,measure,prop
American Sign Language,All,8,WORK,1,produces,0
American Sign Language,All,8,WORK,1,understands,0
American Sign Language,All,9,WORK,4,produces,0
American Sign Language,All,9,WORK,4,understands,0
American Sign Language,All,10,WORK,5,produces,0
American Sign Language,All,10,WORK,5,understands,0
American Sign Language,All,11,WORK,3,produces,0
American Sign Language,All,11,WORK,3,understands,0.25
American Sign Language,All,12,WORK,4,produces,0
American Sign Language,All,12,WORK,4,understands,0.25
American Sign Language,All,13,WORK,4,produces,0.2
American Sign Language,All,13,WORK,4,understands,0
American Sign Language,All,14,WORK,1,produces,0
American Sign Language,All,14,WORK,1,understands,0
American Sign Language,All,15,WORK,3,produces,0.25
American Sign Language,All,15,WORK,3,understands,0
American Sign Language,All,16,WORK,2,produces,0
American Sign Language,All,16,WORK,2,understands,0.5
American Sign Language,All,17,WORK,5,produces,0.4
American Sign Language,All,17,WORK,5,understands,0.4
American Sign Language,All,18,WORK,11,produces,0.2727
American Sign Language,All,18,WORK,11,understands,0.5455
American Sign Language,All,19,WORK,6,produces,0.2857
American Sign Language,All,19,WORK,6,understands,0.4286
American Sign Language,All,20,WORK,3,produces,0.5
American Sign Language,All,20,WORK,3,understands,0.5
American Sign Language,All,21,WORK,4,produces,0.2
American Sign Language,All,21,WORK,4,understands,0.4
American Sign Language,All,22,WORK,10,produces,0.5
American Sign Language,All,22,WORK,10,understands,0.3333
American Sign Language,All,23,WORK,5,produces,0.1667
American Sign Language,All,23,WORK,5,understands,0.1667
American Sign Language,All,24,WORK,9,produces,0.25
American Sign Language,All,24,WORK,9,understands,0.1667
American Sign Language,All,25,WORK,13,produces,0.5385
American Sign Language,All,25,WORK,13,understands,0.5385
American Sign Language,All,26,WORK,4,produces,0.75
American Sign Language,All,26,WORK,4,understands,1
American Sign Language,All,27,WORK,7,produces,0.5
American Sign Language,All,27,WORK,7,understands,0.375
American Sign Language,All,28,WORK,7,produces,1
American Sign Language,All,28,WORK,7,understands,0.5
American Sign Language,All,29,WORK,6,produces,0.5
American Sign Language,All,29,WORK,6,understands,1
American Sign Language,All,30,WORK,7,produces,0.875
American Sign Language,All,30,WORK,7,understands,0.5
American Sign Language,All,31,WORK,9,produces,0.4
American Sign Language,All,31,WORK,9,understands,0.5
American Sign Language,All,32,WORK,15,produces,0.7647
American Sign Language,All,32,WORK,15,understands,0.4118
American Sign Language,All,33,WORK,6,produces,1
American Sign Language,All,33,WORK,6,understands,0.8333
American Sign Language,All,34,WORK,7,produces,0.875
American Sign Language,All,34,WORK,7,understands,0.625
American Sign Language,All,35,WORK,7,produces,0.8571
American Sign Language,All,35,WORK,7,understands,0.5714
American Sign Language,All,36,WORK,3,produces,0.3333
American Sign Language,All,36,WORK,3,understands,1
Arabic (Saudi),All,8,أشتغل/ يشتغل,19,produces,0
Arabic (Saudi),All,8,أشتغل/ يشتغل,19,understands,0
Arabic (Saudi),All,9,أشتغل/ يشتغل,18,produces,0
Arabic (Saudi),All,9,أشتغل/ يشتغل,18,understands,0
Arabic (Saudi),All,10,أشتغل/ يشتغل,25,produces,0
Arabic (Saudi),All,10,أشتغل/ يشتغل,25,understands,0
Arabic (Saudi),All,11,أشتغل/ يشتغل,21,produces,0
Arabic (Saudi),All,11,أشتغل/ يشتغل,21,understands,0
Arabic (Saudi),All,12,أشتغل/ يشتغل,19,produces,0
Arabic (Saudi),All,12,أشتغل/ يشتغل,19,understands,0
Arabic (Saudi),All,13,أشتغل/ يشتغل,36,produces,0.0556
Arabic (Saudi),All,13,أشتغل/ يشتغل,36,understands,0
Arabic (Saudi),All,14,أشتغل/ يشتغل,20,produces,0
Arabic (Saudi),All,14,أشتغل/ يشتغل,20,understands,0
Arabic (Saudi),All,15,أشتغل/ يشتغل,19,produces,0
Arabic (Saudi),All,15,أشتغل/ يشتغل,19,understands,0
Arabic (Saudi),All,16,أشتغل/ يشتغل,18,produces,0
Arabic (Saudi),All,16,أشتغل/ يشتغل,18,understands,0
British Sign Language,All,8,work (action),4,produces,0
British Sign Language,All,8,work (action),4,understands,0
British Sign Language,All,9,work (action),4,produces,0
British Sign Language,All,9,work (action),4,understands,0
British Sign Language,All,10,work (action),4,produces,0
British Sign Language,All,10,work (action),4,understands,0
British Sign Language,All,11,work (action),6,produces,0
British Sign Language,All,11,work (action),6,understands,0
British Sign Language,All,12,work (action),6,produces,0
