language,age,words,n,measure,prop
Latvian,17,slidot,27,produces,0
Latvian,17,slidot,27,understands,0
Latvian,18,slidot,21,produces,0
Latvian,18,slidot,21,understands,0
Latvian,19,slidot,28,produces,0.0357
Latvian,19,slidot,28,understands,0
Latvian,20,slidot,34,produces,0
Latvian,20,slidot,34,understands,0
Latvian,21,slidot,26,produces,0.0385
Latvian,21,slidot,26,understands,0
Latvian,22,slidot,32,produces,0.0625
Latvian,22,slidot,32,understands,0
Latvian,23,slidot,25,produces,0.04
Latvian,23,slidot,25,understands,0
Latvian,24,slidot,30,produces,0.2333
Latvian,24,slidot,30,understands,0
Latvian,25,slidot,29,produces,0.1379
Latvian,25,slidot,29,understands,0
Latvian,26,slidot,22,produces,0.1818
Latvian,26,slidot,22,understands,0
Latvian,27,slidot,18,produces,0.1667
Latvian,27,slidot,18,understands,0
Latvian,28,slidot,23,produces,0.2174
Latvian,28,slidot,23,understands,0
Latvian,29,slidot,24,produces,0.2083
Latvian,29,slidot,24,understands,0
Latvian,30,slidot,26,produces,0.2308
Latvian,30,slidot,26,understands,0
Latvian,31,slidot,19,produces,0.2632
Latvian,31,slidot,19,understands,0
Latvian,32,slidot,25,produces,0.32
Latvian,32,slidot,25,understands,0
Latvian,33,slidot,31,produces,0.2581
Latvian,33,slidot,31,understands,0
Latvian,34,slidot,17,produces,0.5294
Latvian,34,slidot,17,understands,0
Latvian,35,slidot,21,produces,0.4762
Latvian,35,slidot,21,understands,0
Latvian,36,slidot,22,produces,0.4091
Latvian,36,slidot,22,understands,0
Mandarin (Beijing),17,滑冰,40,produces,0.05
Mandarin (Beijing),17,滑冰,40,understands,0
Mandarin (Beijing),18,滑冰,50,produces,0.04
Mandarin (Beijing),18,滑冰,50,understands,0
Mandarin (Beijing),19,滑冰,50,produces,0.1
Mandarin (Beijing),19,滑冰,50,understands,0
Mandarin (Beijing),20,滑冰,50,produces,0.12
Mandarin (Beijing),20,滑冰,50,understands,0
Mandarin (Beijing),21,滑冰,49,produces,0.1837
Mandarin (Beijing),21,滑冰,49,understands,0
Mandarin (Beijing),22,滑冰,46,produces,0.1739
Mandarin (Beijing),22,滑冰,46,understands,0
