language,age,words,n,measure,prop
Kigiriama,16,Mukurima,1,produces,0
Kigiriama,16,Mukurima,1,understands,0
Kigiriama,17,Mukurima,6,produces,0
Kigiriama,17,Mukurima,6,understands,0
Kigiriama,18,Mukurima,13,produces,0
Kigiriama,18,Mukurima,13,understands,0
Kigiriama,19,Mukurima,8,produces,0
Kigiriama,19,Mukurima,8,understands,0
Kigiriama,20,Mukurima,14,produces,0
Kigiriama,20,Mukurima,14,understands,0
Kigiriama,21,Mukurima,6,produces,0
Kigiriama,21,Mukurima,6,understands,0
Kigiriama,22,Mukurima,9,produces,0
Kigiriama,22,Mukurima,9,understands,0
Kigiriama,23,Mukurima,4,produces,0
Kigiriama,23,Mukurima,4,understands,0
Kigiriama,24,Mukurima,7,produces,0
Kigiriama,24,Mukurima,7,understands,0
Kigiriama,25,Mukurima,3,produces,0
Kigiriama,25,Mukurima,3,understands,0
Kigiriama,26,Mukurima,6,produces,0
Kigiriama,26,Mukurima,6,understands,0
Kigiriama,27,Mukurima,4,produces,0.5
Kigiriama,27,Mukurima,4,understands,0
Kigiriama,28,Mukurima,1,produces,0
Kigiriama,28,Mukurima,1,understands,0
Kigiriama,29,Mukurima,5,produces,0
Kigiriama,29,Mukurima,5,understands,0
Kigiriama,30,Mukurima,1,produces,1
Kigiriama,30,Mukurima,1,understands,0
Kiswahili,23,Mkulima,2,produces,0
Kiswahili,23,Mkulima,2,understands,0
Kiswahili,24,Mkulima,12,produces,0
Kiswahili,24,Mkulima,12,understands,0
Kiswahili,25,Mkulima,10,produces,0
Kiswahili,25,Mkulima,10,understands,0
Kiswahili,26,Mkulima,13,produces,0
Kiswahili,26,Mkulima,13,understands,0
Kiswahili,27,Mkulima,8,produces,0
Kiswahili,27,Mkulima,8,understands,0
Kiswahili,28,Mkulima,6,produces,0
Kiswahili,28,Mkulima,6,understands,0
Kiswahili,29,Mkulima,6,produces,0.1667
Kiswahili,29,Mkulima,6,understands,0
Kiswahili,30,Mkulima,5,produces,0.2
Kiswahili,30,Mkulima,5,understands,0
Norwegian,16,bonde,98,produces,0
Norwegian,16,bonde,98,understands,0
Norwegian,17,bonde,218,produces,0.0138
Norwegian,17,bonde,218,understands,0
Norwegian,18,bonde,271,produces,0.0074
Norwegian,18,bonde,271,understands,0
Norwegian,19,bonde,281,produces,0.0142
Norwegian,19,bonde,281,understands,0
Norwegian,20,bonde,342,produces,0.0205
Norwegian,20,bonde,342,understands,0
Norwegian,21,bonde,418,produces,0.0502
Norwegian,21,bonde,418,understands,0
Norwegian,22,bonde,596,produces,0.0369
Norwegian,22,bonde,596,understands,0
Norwegian,23,bonde,566,produces,0.0724
Norwegian,23,bonde,566,understands,0
Norwegian,24,bonde,538,produces,0.0929
Norwegian,24,bonde,538,understands,0
Norwegian,25,bonde,656,produces,0.1189
Norwegian,25,bonde,656,understands,0
Norwegian,26,bonde,644,produces,0.2112
Norwegian,26,bonde,644,understands,0
Norwegian,27,bonde,525,produces,0.2267
Norwegian,27,bonde,525,understands,0
Norwegian,28,bonde,544,produces,0.2335
