language,age,words,n,measure,prop
Dutch,8,vijver,7,produces,0
Dutch,8,vijver,7,understands,0
Dutch,9,vijver,94,produces,0
Dutch,9,vijver,94,understands,0
Dutch,10,vijver,128,produces,0
Dutch,10,vijver,128,understands,0.0078
Dutch,11,vijver,9,produces,0
Dutch,11,vijver,9,understands,0
Dutch,12,vijver,7,produces,0
Dutch,12,vijver,7,understands,0
Dutch,13,vijver,6,produces,0
Dutch,13,vijver,6,understands,0
Dutch,14,vijver,35,produces,0
Dutch,14,vijver,35,understands,0.0286
Dutch,15,vijver,9,produces,0
Dutch,15,vijver,9,understands,0
Dutch,16,vijver,8,produces,0
Dutch,16,vijver,8,understands,0
Dutch,17,vijver,6,produces,0
Dutch,17,vijver,6,understands,0
Dutch,18,vijver,130,produces,0
Dutch,18,vijver,130,understands,0.0077
Dutch,19,vijver,94,produces,0.0106
Dutch,19,vijver,94,understands,0.0745
Dutch,20,vijver,26,produces,0
Dutch,20,vijver,26,understands,0
Dutch,21,vijver,6,produces,0
Dutch,21,vijver,6,understands,0.1667
English (Irish),17,pond,2,produces,0
English (Irish),17,pond,2,understands,0
English (Irish),18,pond,1,produces,0
English (Irish),18,pond,1,understands,0
English (Irish),19,pond,2,produces,0
English (Irish),19,pond,2,understands,0
English (Irish),20,pond,1,produces,0
English (Irish),20,pond,1,understands,0
English (Irish),21,pond,3,produces,0
English (Irish),21,pond,3,understands,0
English (Irish),22,pond,4,produces,0
English (Irish),22,pond,4,understands,0
English (Irish),23,pond,4,produces,0
English (Irish),23,pond,4,understands,0
English (Irish),24,pond,4,produces,0
English (Irish),24,pond,4,understands,0
English (Irish),25,pond,6,produces,0
English (Irish),25,pond,6,understands,0
English (Irish),26,pond,10,produces,0.1
English (Irish),26,pond,10,understands,0
English (Irish),27,pond,5,produces,0
English (Irish),27,pond,5,understands,0
English (Irish),28,pond,7,produces,0
English (Irish),28,pond,7,understands,0
English (Irish),29,pond,4,produces,0
English (Irish),29,pond,4,understands,0
English (Irish),30,pond,9,produces,0.1111
English (Irish),30,pond,9,understands,0
English (Irish),31,pond,8,produces,0
English (Irish),31,pond,8,understands,0
English (Irish),32,pond,4,produces,0
English (Irish),32,pond,4,understands,0
English (Irish),33,pond,5,produces,0
English (Irish),33,pond,5,understands,0
English (Irish),34,pond,4,produces,0
English (Irish),34,pond,4,understands,0
English (Irish),35,pond,11,produces,0.1818
English (Irish),35,pond,11,understands,0
English (Irish),36,pond,5,produces,0
English (Irish),36,pond,5,understands,0
German,18,Teich,85,produces,0.0118
German,18,Teich,85,understands,0
German,19,Teich,79,produces,0.0253
German,19,Teich,79,understands,0
German,20,Teich,96,produces,0.0208
German,20,Teich,96,understands,0
German,21,Teich,77,produces,0.039
German,21,Teich,77,understands,0
German,22,Teich,95,produces,0.0526
German,22,Teich,95,understands,0
German,23,Teich,95,produces,0.1474
German,23,Teich,95,understands,0
German,24,Teich,103,produces,0.1845
German,24,Teich,103,understands,0
German,25,Teich,95,produces,0.2211
German,25,Teich,95,understands,0
German,26,Teich,92,produces,0.2065
German,26,Teich,92,understands,0
German,27,Teich,89,produces,0.2697
German,27,Teich,89,understands,0
German,28,Teich,93,produces,0.2366
German,28,Teich,93,understands,0
German,29,Teich,89,produces,0.4719
German,29,Teich,89,understands,0
German,30,Teich,93,produces,0.3871
German,30,Teich,93,understands,0
