language,sex,age,words,n,measure,prop
Spanish (Chilean),All,8,ají,9,produces,0
Spanish (Chilean),All,8,ají,9,understands,0
Spanish (Chilean),All,9,ají,4,produces,0
Spanish (Chilean),All,9,ají,4,understands,0
Spanish (Chilean),All,10,ají,9,produces,0
Spanish (Chilean),All,10,ají,9,understands,0.1111
Spanish (Chilean),All,11,ají,8,produces,0
Spanish (Chilean),All,11,ají,8,understands,0
Spanish (Chilean),All,12,ají,5,produces,0
Spanish (Chilean),All,12,ají,5,understands,0
Spanish (Chilean),All,13,ají,4,produces,0
Spanish (Chilean),All,13,ají,4,understands,0.5
Spanish (Chilean),All,14,ají,6,produces,0.1667
Spanish (Chilean),All,14,ají,6,understands,0.3333
Spanish (Chilean),All,15,ají,5,produces,0
Spanish (Chilean),All,15,ají,5,understands,0
Spanish (Mexican),All,8,chile,40,produces,0
Spanish (Mexican),All,8,chile,40,understands,0
Spanish (Mexican),All,9,chile,64,produces,0
Spanish (Mexican),All,9,chile,64,understands,0.0625
Spanish (Mexican),All,10,chile,71,produces,0
Spanish (Mexican),All,10,chile,71,understands,0.0563
Spanish (Mexican),All,11,chile,67,produces,0.0149
Spanish (Mexican),All,11,chile,67,understands,0.1045
Spanish (Mexican),All,12,chile,89,produces,0
Spanish (Mexican),All,12,chile,89,understands,0.236
Spanish (Mexican),All,13,chile,83,produces,0.0482
Spanish (Mexican),All,13,chile,83,understands,0.2651
Spanish (Mexican),All,14,chile,76,produces,0.0526
Spanish (Mexican),All,14,chile,76,understands,0.2105
Spanish (Mexican),All,15,chile,61,produces,0.082
Spanish (Mexican),All,15,chile,61,understands,0.3115
Spanish (Mexican),All,16,chile,152,produces,0.1513
Spanish (Mexican),All,16,chile,152,understands,0.2171
Spanish (Mexican),All,17,chile,124,produces,0.2339
Spanish (Mexican),All,17,chile,124,understands,0.2823
Spanish (Mexican),All,18,chile,163,produces,0.2883
Spanish (Mexican),All,18,chile,163,understands,0.3681
Spanish (Mexican),All,19,chile,100,produces,0.41
Spanish (Mexican),All,19,chile,100,understands,0
Spanish (Mexican),All,20,chile,107,produces,0.4766
Spanish (Mexican),All,20,chile,107,understands,0
Spanish (Mexican),All,21,chile,84,produces,0.4286
Spanish (Mexican),All,21,chile,84,understands,0
Spanish (Mexican),All,22,chile,141,produces,0.3475
Spanish (Mexican),All,22,chile,141,understands,0
Spanish (Mexican),All,23,chile,91,produces,0.5604
Spanish (Mexican),All,23,chile,91,understands,0
Spanish (Mexican),All,24,chile,126,produces,0.6746
Spanish (Mexican),All,24,chile,126,understands,0
Spanish (Mexican),All,25,chile,177,produces,0.4689
Spanish (Mexican),All,25,chile,177,understands,0
Spanish (Mexican),All,26,chile,83,produces,0.747
Spanish (Mexican),All,26,chile,83,understands,0
Spanish (Mexican),All,27,chile,85,produces,0.8235
Spanish (Mexican),All,27,chile,85,understands,0
Spanish (Mexican),All,28,chile,89,produces,0.7753
Spanish (Mexican),All,28,chile,89,understands,0
Spanish (Mexican),All,29,chile,89,produces,0.7753
Spanish (Mexican),All,29,chile,89,understands,0
Spanish (Mexican),All,30,chile,308,produces,0.3117
Spanish (Mexican),All,30,chile,308,understands,0
Spanish (Chilean),Female,8,ají,6,produces,0
Spanish (Chilean),Female,8,ají,6,understands,0
Spanish (Chilean),Male,8,ají,3,produces,0
Spanish (Chilean),Male,8,ají,3,understands,0
Spanish (Chilean),Female,9,ají,2,produces,0
Spanish (Chilean),Female,9,ají,2,understands,0
Spanish (Chilean),Male,9,ají,2,produces,0
Spanish (Chilean),Male,9,ají,2,understands,0
Spanish (Chilean),Female,10,ají,5,produces,0
Spanish (Chilean),Female,10,ají,5,understands,0
Spanish (Chilean),Male,10,ají,4,produces,0
Spanish (Chilean),Male,10,ají,4,understands,0.25
Spanish (Chilean),Female,11,ají,4,produces,0
Spanish (Chilean),Female,11,ají,4,understands,0
Spanish (Chilean),Male,11,ají,4,produces,0
Spanish (Chilean),Male,11,ají,4,understands,0
Spanish (Chilean),Female,12,ají,4,produces,0
Spanish (Chilean),Female,12,ají,4,understands,0
Spanish (Chilean),Male,12,ají,1,produces,0
Spanish (Chilean),Male,12,ají,1,understands,0
Spanish (Chilean),Female,13,ají,2,produces,0
Spanish (Chilean),Female,13,ají,2,understands,0.5
Spanish (Chilean),Male,13,ají,2,produces,0
Spanish (Chilean),Male,13,ají,2,understands,0.5
Spanish (Chilean),Female,14,ají,2,produces,0
Spanish (Chilean),Female,14,ají,2,understands,0.5
Spanish (Chilean),Male,14,ají,4,produces,0.25
Spanish (Chilean),Male,14,ají,4,understands,0.25
Spanish (Chilean),Female,15,ají,1,produces,0
Spanish (Chilean),Female,15,ají,1,understands,0
Spanish (Chilean),Male,15,ají,4,produces,0
Spanish (Chilean),Male,15,ají,4,understands,0
Spanish (Mexican),Female,8,chile,18,produces,0
Spanish (Mexican),Female,8,chile,18,understands,0
