language,sex,age,words,n,measure,prop
American Sign Language,All,9,WATER,4,produces,0
American Sign Language,All,9,WATER,4,understands,0.25
American Sign Language,All,10,WATER,2,produces,0
American Sign Language,All,10,WATER,2,understands,0.5
American Sign Language,All,11,WATER,3,produces,0
American Sign Language,All,11,WATER,3,understands,0
American Sign Language,All,12,WATER,3,produces,0
American Sign Language,All,12,WATER,3,understands,0
American Sign Language,All,13,WATER,1,produces,0
American Sign Language,All,13,WATER,1,understands,0
American Sign Language,All,15,WATER,2,produces,0
American Sign Language,All,15,WATER,2,understands,0.5
American Sign Language,All,16,WATER,2,produces,1
American Sign Language,All,16,WATER,2,understands,1
American Sign Language,All,17,WATER,3,produces,0
American Sign Language,All,17,WATER,3,understands,0.3333
American Sign Language,All,18,WATER,8,produces,0.625
American Sign Language,All,18,WATER,8,understands,0.75
American Sign Language,All,19,WATER,6,produces,0.5
American Sign Language,All,19,WATER,6,understands,0.8333
American Sign Language,All,20,WATER,3,produces,0.6667
American Sign Language,All,20,WATER,3,understands,0.6667
American Sign Language,All,21,WATER,4,produces,0.5
American Sign Language,All,21,WATER,4,understands,0.75
American Sign Language,All,22,WATER,10,produces,0.7
American Sign Language,All,22,WATER,10,understands,0.6
American Sign Language,All,23,WATER,3,produces,0.6667
American Sign Language,All,23,WATER,3,understands,0.6667
American Sign Language,All,24,WATER,9,produces,0.3333
American Sign Language,All,24,WATER,9,understands,0.2222
American Sign Language,All,25,WATER,11,produces,0.4545
American Sign Language,All,25,WATER,11,understands,0.5455
American Sign Language,All,26,WATER,4,produces,0.75
American Sign Language,All,26,WATER,4,understands,1
American Sign Language,All,27,WATER,6,produces,0.5
American Sign Language,All,27,WATER,6,understands,0.5
American Sign Language,All,28,WATER,5,produces,1
American Sign Language,All,28,WATER,5,understands,0.8
American Sign Language,All,29,WATER,6,produces,1
American Sign Language,All,29,WATER,6,understands,1
American Sign Language,All,30,WATER,5,produces,0.8
American Sign Language,All,30,WATER,5,understands,0.8
American Sign Language,All,31,WATER,7,produces,0.5714
American Sign Language,All,31,WATER,7,understands,0.7143
American Sign Language,All,32,WATER,10,produces,0.9
American Sign Language,All,32,WATER,10,understands,0.7
American Sign Language,All,33,WATER,5,produces,0.8
American Sign Language,All,33,WATER,5,understands,0.8
American Sign Language,All,34,WATER,6,produces,1
American Sign Language,All,34,WATER,6,understands,0.8333
American Sign Language,All,35,WATER,4,produces,0
American Sign Language,All,35,WATER,4,understands,1
American Sign Language,All,36,WATER,3,produces,0
American Sign Language,All,36,WATER,3,understands,0.6667
Arabic (Saudi),All,8,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",24,produces,0
Arabic (Saudi),All,8,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",24,understands,0.0833
Arabic (Saudi),All,9,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",27,produces,0
Arabic (Saudi),All,9,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",27,understands,0.1111
Arabic (Saudi),All,10,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",35,produces,0.0286
Arabic (Saudi),All,10,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",35,understands,0.1714
Arabic (Saudi),All,11,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",30,produces,0.0667
Arabic (Saudi),All,11,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",30,understands,0.1
Arabic (Saudi),All,12,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",30,produces,0.1667
Arabic (Saudi),All,12,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",30,understands,0.2667
Arabic (Saudi),All,13,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",39,produces,0.1026
Arabic (Saudi),All,13,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",39,understands,0.0256
Arabic (Saudi),All,14,"ماء (مويا/ بو/ امبو), ماء (موية / بو / امبو)",25,produces,0.12
Arabic (Saudi),All,14,"ماء (مويا/ بو/ امبو), ماء (موية / بو / امبو)",25,understands,0.16
Arabic (Saudi),All,15,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",27,produces,0.1852
Arabic (Saudi),All,15,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",27,understands,0.2222
Arabic (Saudi),All,16,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",21,produces,0.2857
Arabic (Saudi),All,16,"ماء (موية / بو / امبو), ماء (مويا/ بو/ امبو)",21,understands,0.1429
British Sign Language,All,8,water (drink),4,produces,0
British Sign Language,All,8,water (drink),4,understands,0
British Sign Language,All,9,water (drink),4,produces,0
British Sign Language,All,9,water (drink),4,understands,0
British Sign Language,All,10,water (drink),4,produces,0
British Sign Language,All,10,water (drink),4,understands,0
British Sign Language,All,11,water (drink),6,produces,0
British Sign Language,All,11,water (drink),6,understands,0.1667
British Sign Language,All,12,water (drink),6,produces,0
British Sign Language,All,12,water (drink),6,understands,0.1667
British Sign Language,All,13,water (drink),6,produces,0
British Sign Language,All,13,water (drink),6,understands,0
British Sign Language,All,14,water (drink),7,produces,0.1429
British Sign Language,All,14,water (drink),7,understands,0.2857
British Sign Language,All,15,water (drink),6,produces,0
British Sign Language,All,15,water (drink),6,understands,0.1667
British Sign Language,All,16,water (drink),7,produces,0.1429
British Sign Language,All,16,water (drink),7,understands,0.2857
British Sign Language,All,17,water (drink),7,produces,0.1429
British Sign Language,All,17,water (drink),7,understands,0.2857
British Sign Language,All,18,water (drink),8,produces,0.125
British Sign Language,All,18,water (drink),8,understands,0.125
British Sign Language,All,19,water (drink),8,produces,0.125
British Sign Language,All,19,water (drink),8,understands,0.375
British Sign Language,All,20,water (drink),11,produces,0.3636
British Sign Language,All,20,water (drink),11,understands,0.5455
British Sign Language,All,21,water (drink),5,produces,0.2
British Sign Language,All,21,water (drink),5,understands,0.2
British Sign Language,All,22,water (drink),6,produces,0.5
British Sign Language,All,22,water (drink),6,understands,0.5
British Sign Language,All,23,water (drink),7,produces,0.5714
British Sign Language,All,23,water (drink),7,understands,0.5714
British Sign Language,All,24,water (drink),5,produces,0.2
British Sign Language,All,24,water (drink),5,understands,0.2
British Sign Language,All,25,water (drink),7,produces,0.4286
British Sign Language,All,25,water (drink),7,understands,0.4286
British Sign Language,All,26,water (drink),6,produces,0.6667
British Sign Language,All,26,water (drink),6,understands,0.8333
British Sign Language,All,27,water (drink),6,produces,0.3333
British Sign Language,All,27,water (drink),6,understands,0.3333
British Sign Language,All,28,water (drink),3,produces,0.3333
British Sign Language,All,28,water (drink),3,understands,0.3333
British Sign Language,All,29,water (drink),7,produces,0.8571
British Sign Language,All,29,water (drink),7,understands,0.8571
British Sign Language,All,30,water (drink),5,produces,0.8
British Sign Language,All,30,water (drink),5,understands,0.8
British Sign Language,All,31,water (drink),2,produces,0.5
British Sign Language,All,31,water (drink),2,understands,0.5
British Sign Language,All,32,water (drink),6,produces,0.8333
British Sign Language,All,32,water (drink),6,understands,1
British Sign Language,All,33,water (drink),5,produces,0.8
British Sign Language,All,33,water (drink),5,understands,1
British Sign Language,All,34,water (drink),2,produces,0.5
British Sign Language,All,34,water (drink),2,understands,0.5
British Sign Language,All,35,water (drink),2,produces,1
British Sign Language,All,35,water (drink),2,understands,1
British Sign Language,All,36,water (drink),3,produces,1
British Sign Language,All,36,water (drink),3,understands,1
Cantonese,All,16,水,46,produces,0.1957
Cantonese,All,16,水,46,understands,0
Cantonese,All,17,水,61,produces,0.3934
Cantonese,All,17,水,61,understands,0
Cantonese,All,18,水,68,produces,0.4853
Cantonese,All,18,水,68,understands,0
Cantonese,All,19,水,66,produces,0.4697
Cantonese,All,19,水,66,understands,0
Cantonese,All,20,水,140,produces,0.65
Cantonese,All,20,水,140,understands,0
Cantonese,All,21,水,120,produces,0.75
Cantonese,All,21,水,120,understands,0
Cantonese,All,22,水,68,produces,0.7206
Cantonese,All,22,水,68,understands,0
Cantonese,All,23,水,74,produces,0.8378
Cantonese,All,23,水,74,understands,0
Cantonese,All,24,水,68,produces,0.8824
Cantonese,All,24,水,68,understands,0
Cantonese,All,25,水,65,produces,0.9538
Cantonese,All,25,水,65,understands,0
Cantonese,All,26,水,68,produces,0.9412
Cantonese,All,26,水,68,understands,0
Cantonese,All,27,水,62,produces,0.9839
Cantonese,All,27,水,62,understands,0
Cantonese,All,28,水,66,produces,0.9545
Cantonese,All,28,水,66,understands,0
Cantonese,All,29,水,72,produces,0.9583
Cantonese,All,29,水,72,understands,0
Cantonese,All,30,水,164,produces,0.9817
Cantonese,All,30,水,164,understands,0
Catalan,All,8,aigua,39,produces,0.0256
Catalan,All,8,aigua,39,understands,0.5641
Catalan,All,9,aigua,46,produces,0.0217
Catalan,All,9,aigua,46,understands,0.5652
Catalan,All,10,aigua,43,produces,0
Catalan,All,10,aigua,43,understands,0.5581
Catalan,All,11,aigua,43,produces,0.2326
Catalan,All,11,aigua,43,understands,0.6977
Catalan,All,12,aigua,59,produces,0.2712
Catalan,All,12,aigua,59,understands,0.8644
Catalan,All,13,aigua,44,produces,0.3182
Catalan,All,13,aigua,44,understands,0.8864
Catalan,All,14,aigua,60,produces,0.3667
Catalan,All,14,aigua,60,understands,0.8667
Catalan,All,15,aigua,70,produces,0.5429
Catalan,All,15,aigua,70,understands,0.9857
Catalan,All,16,aigua,73,produces,0.6438
Catalan,All,16,aigua,73,understands,0.6575
Catalan,All,17,aigua,110,produces,0.7818
Catalan,All,17,aigua,110,understands,0.6545
Catalan,All,18,aigua,102,produces,0.8235
Catalan,All,18,aigua,102,understands,0.5
Catalan,All,19,aigua,45,produces,0.9778
Catalan,All,19,aigua,45,understands,0
Catalan,All,20,aigua,56,produces,0.9107
Catalan,All,20,aigua,56,understands,0
Catalan,All,21,aigua,58,produces,0.9655
Catalan,All,21,aigua,58,understands,0
Catalan,All,22,aigua,50,produces,1
Catalan,All,22,aigua,50,understands,0
Catalan,All,23,aigua,66,produces,1
Catalan,All,23,aigua,66,understands,0
Catalan,All,24,aigua,79,produces,0.9747
Catalan,All,24,aigua,79,understands,0
Catalan,All,25,aigua,60,produces,0.9833
Catalan,All,25,aigua,60,understands,0
Catalan,All,26,aigua,65,produces,0.9846
Catalan,All,26,aigua,65,understands,0
Catalan,All,27,aigua,63,produces,1
Catalan,All,27,aigua,63,understands,0
Catalan,All,28,aigua,81,produces,0.963
Catalan,All,28,aigua,81,understands,0
Catalan,All,29,aigua,50,produces,0.98
Catalan,All,29,aigua,50,understands,0
Catalan,All,30,aigua,75,produces,0.9467
Catalan,All,30,aigua,75,understands,0
Croatian,All,8,voda (beverage),23,produces,0
Croatian,All,8,voda (beverage),23,understands,0.087
Croatian,All,9,voda (beverage),25,produces,0
Croatian,All,9,voda (beverage),25,understands,0.12
Croatian,All,10,voda (beverage),22,produces,0
Croatian,All,10,voda (beverage),22,understands,0.2727
Croatian,All,11,voda (beverage),25,produces,0
Croatian,All,11,voda (beverage),25,understands,0.4
Croatian,All,12,voda (beverage),35,produces,0
Croatian,All,12,voda (beverage),35,understands,0.4286
Croatian,All,13,voda (beverage),34,produces,0.0588
Croatian,All,13,voda (beverage),34,understands,0.6176
Croatian,All,14,voda (beverage),28,produces,0.1071
Croatian,All,14,voda (beverage),28,understands,0.75
Croatian,All,15,voda (beverage),24,produces,0.1667
Croatian,All,15,voda (beverage),24,understands,0.7917
Croatian,All,16,voda (beverage),47,produces,0.2553
Croatian,All,16,voda (beverage),47,understands,0.5745
Croatian,All,17,voda (beverage),25,produces,0.36
Croatian,All,17,voda (beverage),25,understands,0
Croatian,All,18,voda (beverage),22,produces,0.3636
Croatian,All,18,voda (beverage),22,understands,0
Croatian,All,19,voda (beverage),21,produces,0.5714
Croatian,All,19,voda (beverage),21,understands,0
Croatian,All,20,voda (beverage),26,produces,0.6923
Croatian,All,20,voda (beverage),26,understands,0
Croatian,All,21,voda (beverage),29,produces,0.4483
Croatian,All,21,voda (beverage),29,understands,0
Croatian,All,22,voda (beverage),24,produces,0.75
Croatian,All,22,voda (beverage),24,understands,0
Croatian,All,23,voda (beverage),26,produces,0.6923
Croatian,All,23,voda (beverage),26,understands,0
Croatian,All,24,voda (beverage),30,produces,1
Croatian,All,24,voda (beverage),30,understands,0
Croatian,All,25,voda (beverage),30,produces,0.9333
Croatian,All,25,voda (beverage),30,understands,0
Croatian,All,26,voda (beverage),29,produces,1
Croatian,All,26,voda (beverage),29,understands,0
Croatian,All,27,voda (beverage),25,produces,1
Croatian,All,27,voda (beverage),25,understands,0
Croatian,All,28,voda (beverage),21,produces,1
Croatian,All,28,voda (beverage),21,understands,0
Croatian,All,29,voda (beverage),28,produces,1
Croatian,All,29,voda (beverage),28,understands,0
Croatian,All,30,voda (beverage),28,produces,0.9643
Croatian,All,30,voda (beverage),28,understands,0
Czech,All,16,voda,29,produces,0.0345
Czech,All,16,voda,29,understands,0
Czech,All,17,voda,29,produces,0.1379
Czech,All,17,voda,29,understands,0
Czech,All,18,voda,45,produces,0.1333
Czech,All,18,voda,45,understands,0
Czech,All,19,voda,27,produces,0.1111
Czech,All,19,voda,27,understands,0
Czech,All,20,voda,26,produces,0.5
Czech,All,20,voda,26,understands,0
Czech,All,21,voda,34,produces,0.4706
Czech,All,21,voda,34,understands,0
Czech,All,22,voda,36,produces,0.5278
Czech,All,22,voda,36,understands,0
Czech,All,23,voda,46,produces,0.5
Czech,All,23,voda,46,understands,0
Czech,All,24,voda,35,produces,0.6571
Czech,All,24,voda,35,understands,0
Czech,All,25,voda,35,produces,0.6286
Czech,All,25,voda,35,understands,0
Czech,All,26,voda,22,produces,0.8636
Czech,All,26,voda,22,understands,0
Czech,All,27,voda,37,produces,0.7027
Czech,All,27,voda,37,understands,0
Czech,All,28,voda,26,produces,0.8846
Czech,All,28,voda,26,understands,0
Czech,All,29,voda,39,produces,0.8205
Czech,All,29,voda,39,understands,0
Czech,All,30,voda,27,produces,0.9259
Czech,All,30,voda,27,understands,0
Danish,All,8,vand (beverage),174,produces,0
Danish,All,8,vand (beverage),174,understands,0.1667
Danish,All,9,vand (beverage),196,produces,0
Danish,All,9,vand (beverage),196,understands,0.2245
Danish,All,10,vand (beverage),182,produces,0.0055
Danish,All,10,vand (beverage),182,understands,0.2967
Danish,All,11,vand (beverage),200,produces,0
Danish,All,11,vand (beverage),200,understands,0.425
Danish,All,12,vand (beverage),188,produces,0.0106
Danish,All,12,vand (beverage),188,understands,0.4628
Danish,All,13,vand (beverage),216,produces,0.0324
Danish,All,13,vand (beverage),216,understands,0.5185
Danish,All,14,vand (beverage),178,produces,0.0449
Danish,All,14,vand (beverage),178,understands,0.61240000000000006
Danish,All,15,vand (beverage),203,produces,0.0345
Danish,All,15,vand (beverage),203,understands,0.601
Danish,All,16,vand (beverage),359,produces,0.1114
Danish,All,16,vand (beverage),359,understands,0.3398
Danish,All,17,vand (beverage),346,produces,0.1416
Danish,All,17,vand (beverage),346,understands,0.3757
Danish,All,18,vand (beverage),358,produces,0.2486
Danish,All,18,vand (beverage),358,understands,0.4749
Danish,All,19,vand (beverage),361,produces,0.313
Danish,All,19,vand (beverage),361,understands,0.3767
Danish,All,20,vand (beverage),358,produces,0.4832
Danish,All,20,vand (beverage),358,understands,0.4246
Danish,All,21,vand (beverage),236,produces,0.4576
Danish,All,21,vand (beverage),236,understands,0
Danish,All,22,vand (beverage),235,produces,0.6809
Danish,All,22,vand (beverage),235,understands,0
Danish,All,23,vand (beverage),190,produces,0.6842
Danish,All,23,vand (beverage),190,understands,0
Danish,All,24,vand (beverage),216,produces,0.8287
Danish,All,24,vand (beverage),216,understands,0
Danish,All,25,vand (beverage),138,produces,0.8551
Danish,All,25,vand (beverage),138,understands,0
Danish,All,26,vand (beverage),206,produces,0.9223
Danish,All,26,vand (beverage),206,understands,0
Danish,All,27,vand (beverage),176,produces,0.9148
Danish,All,27,vand (beverage),176,understands,0
Danish,All,28,vand (beverage),190,produces,0.9105
Danish,All,28,vand (beverage),190,understands,0
Danish,All,29,vand (beverage),182,produces,0.9341
Danish,All,29,vand (beverage),182,understands,0
