language,sex,age,words,n,measure,prop
American Sign Language,All,8,RIDE-IN,1,produces,0
American Sign Language,All,8,RIDE-IN,1,understands,0
American Sign Language,All,9,RIDE,4,produces,0
American Sign Language,All,9,RIDE,4,understands,0
American Sign Language,All,10,"RIDE, RIDE-IN",5,produces,0
American Sign Language,All,10,"RIDE, RIDE-IN",5,understands,0
American Sign Language,All,11,"RIDE, RIDE-IN",3,produces,0
American Sign Language,All,11,"RIDE, RIDE-IN",3,understands,0
American Sign Language,All,12,"RIDE, RIDE-IN",4,produces,0
American Sign Language,All,12,"RIDE, RIDE-IN",4,understands,0
American Sign Language,All,13,RIDE-IN,4,produces,0
American Sign Language,All,13,RIDE-IN,4,understands,0
American Sign Language,All,14,RIDE-IN,1,produces,0
American Sign Language,All,14,RIDE-IN,1,understands,0
American Sign Language,All,15,"RIDE-IN, RIDE",3,produces,0
American Sign Language,All,15,"RIDE-IN, RIDE",3,understands,0
American Sign Language,All,16,RIDE,2,produces,0
American Sign Language,All,16,RIDE,2,understands,0
American Sign Language,All,17,"RIDE, RIDE-IN",5,produces,0
American Sign Language,All,17,"RIDE, RIDE-IN",5,understands,0.2
American Sign Language,All,18,"RIDE, RIDE-IN",11,produces,0.2727
American Sign Language,All,18,"RIDE, RIDE-IN",11,understands,0.4545
American Sign Language,All,19,"RIDE, RIDE-IN",6,produces,0
American Sign Language,All,19,"RIDE, RIDE-IN",6,understands,0.3333
American Sign Language,All,20,"RIDE, RIDE-IN",3,produces,0
American Sign Language,All,20,"RIDE, RIDE-IN",3,understands,0.6667
American Sign Language,All,21,"RIDE, RIDE-IN",4,produces,0.25
American Sign Language,All,21,"RIDE, RIDE-IN",4,understands,0.75
American Sign Language,All,22,"RIDE, RIDE-IN",10,produces,0.2
American Sign Language,All,22,"RIDE, RIDE-IN",10,understands,0.2
American Sign Language,All,23,"RIDE, RIDE-IN",5,produces,0.2
American Sign Language,All,23,"RIDE, RIDE-IN",5,understands,0.4
American Sign Language,All,24,"RIDE, RIDE-IN",9,produces,0.1111
American Sign Language,All,24,"RIDE, RIDE-IN",9,understands,0.1111
American Sign Language,All,25,"RIDE, RIDE-IN",13,produces,0
American Sign Language,All,25,"RIDE, RIDE-IN",13,understands,0.5385
American Sign Language,All,26,RIDE,4,produces,0.5
American Sign Language,All,26,RIDE,4,understands,0.75
American Sign Language,All,27,"RIDE, RIDE-IN",7,produces,0.2857
American Sign Language,All,27,"RIDE, RIDE-IN",7,understands,0.4286
American Sign Language,All,28,"RIDE, RIDE-IN",7,produces,0.4286
American Sign Language,All,28,"RIDE, RIDE-IN",7,understands,0.5714
American Sign Language,All,29,RIDE,6,produces,0.5
American Sign Language,All,29,RIDE,6,understands,0.8333
American Sign Language,All,30,"RIDE, RIDE-IN",7,produces,0.2857
American Sign Language,All,30,"RIDE, RIDE-IN",7,understands,0.5714
American Sign Language,All,31,"RIDE, RIDE-IN",9,produces,0.3333
American Sign Language,All,31,"RIDE, RIDE-IN",9,understands,0.5556
