language,age,words,n,measure,prop
Japanese,8,ちょうだい,6,produces,0
Japanese,8,ちょうだい,6,understands,0.1667
Japanese,9,ちょうだい,10,produces,0
Japanese,9,ちょうだい,10,understands,0
Japanese,10,ちょうだい,8,produces,0
Japanese,10,ちょうだい,8,understands,0.5
Japanese,11,ちょうだい,87,produces,0.023
Japanese,11,ちょうだい,87,understands,0.7011
Japanese,12,ちょうだい,118,produces,0
Japanese,12,ちょうだい,118,understands,0.7034
Japanese,13,ちょうだい,23,produces,0.0435
Japanese,13,ちょうだい,23,understands,0.8696
Japanese,14,ちょうだい,26,produces,0.0385
Japanese,14,ちょうだい,26,understands,0.8077
Japanese,15,ちょうだい,72,produces,0.0694
Japanese,15,ちょうだい,72,understands,0.8611
Japanese,16,ちょうだい,46,produces,0.1522
Japanese,16,ちょうだい,46,understands,0.6957
Japanese,17,ちょうだい,77,produces,0.1558
Japanese,17,ちょうだい,77,understands,0.7403
Japanese,18,ちょうだい,94,produces,0.2447
Japanese,18,ちょうだい,94,understands,0.4043
Japanese,19,ちょうだい,35,produces,0.4571
Japanese,19,ちょうだい,35,understands,0
Japanese,20,ちょうだい,59,produces,0.3898
Japanese,20,ちょうだい,59,understands,0
Japanese,21,ちょうだい,62,produces,0.4839
Japanese,21,ちょうだい,62,understands,0
Japanese,22,ちょうだい,31,produces,0.5484
Japanese,22,ちょうだい,31,understands,0
Japanese,23,ちょうだい,67,produces,0.7463
Japanese,23,ちょうだい,67,understands,0
Japanese,24,ちょうだい,33,produces,0.7879
Japanese,24,ちょうだい,33,understands,0
Japanese,25,ちょうだい,34,produces,0.7059
Japanese,25,ちょうだい,34,understands,0
Japanese,26,ちょうだい,33,produces,0.697
Japanese,26,ちょうだい,33,understands,0
Japanese,27,ちょうだい,15,produces,0.8
Japanese,27,ちょうだい,15,understands,0
Japanese,28,ちょうだい,18,produces,0.7778
Japanese,28,ちょうだい,18,understands,0
Japanese,29,ちょうだい,17,produces,0.6471
Japanese,29,ちょうだい,17,understands,0
Japanese,30,ちょうだい,18,produces,0.8889
Japanese,30,ちょうだい,18,understands,0
Japanese,31,ちょうだい,18,produces,0.8333
Japanese,31,ちょうだい,18,understands,0
Japanese,32,ちょうだい,13,produces,1
Japanese,32,ちょうだい,13,understands,0
Japanese,33,ちょうだい,16,produces,0.9375
Japanese,33,ちょうだい,16,understands,0
Japanese,34,ちょうだい,13,produces,0.9231
Japanese,34,ちょうだい,13,understands,0
Japanese,35,ちょうだい,31,produces,0.9677
Japanese,35,ちょうだい,31,understands,0
Japanese,36,ちょうだい,18,produces,0.8889
Japanese,36,ちょうだい,18,understands,0
Korean,8,줘/주세요,57,produces,0
Korean,8,줘/주세요,57,understands,0.0702
Korean,9,줘/주세요,73,produces,0
Korean,9,줘/주세요,73,understands,0.2466
Korean,10,줘/주세요,77,produces,0.026
Korean,10,줘/주세요,77,understands,0.4286
Korean,11,줘/주세요,80,produces,0.0625
Korean,11,줘/주세요,80,understands,0.575
Korean,12,줘/주세요,74,produces,0.0811
Korean,12,줘/주세요,74,understands,0.6757
Korean,13,줘/주세요,127,produces,0.0945
Korean,13,줘/주세요,127,understands,0.7559
Korean,14,줘/주세요,87,produces,0.1264
Korean,14,줘/주세요,87,understands,0.6897
Korean,15,줘/주세요,85,produces,0.1647
Korean,15,줘/주세요,85,understands,0.8941
Korean,16,줘/주세요,86,produces,0.1744
Korean,16,줘/주세요,86,understands,0.8605
Korean,17,줘/주세요,63,produces,0.2857
Korean,17,줘/주세요,63,understands,0.7778
Korean,18,줘,88,produces,0.2955
Korean,18,줘,88,understands,0
Korean,19,줘,77,produces,0.1558
Korean,19,줘,77,understands,0
Korean,20,줘,88,produces,0.2159
Korean,20,줘,88,understands,0
Korean,21,줘,79,produces,0.2785
Korean,21,줘,79,understands,0
Korean,22,줘,87,produces,0.4368
Korean,22,줘,87,understands,0
Korean,23,줘,87,produces,0.3793
Korean,23,줘,87,understands,0
Korean,24,줘,107,produces,0.4579
Korean,24,줘,107,understands,0
Korean,25,줘,95,produces,0.5368
Korean,25,줘,95,understands,0
Korean,26,줘,91,produces,0.4615
Korean,26,줘,91,understands,0
Korean,27,줘,104,produces,0.5577
Korean,27,줘,104,understands,0
Korean,28,줘,89,produces,0.6292
Korean,28,줘,89,understands,0
Korean,29,줘,101,produces,0.6535
Korean,29,줘,101,understands,0
Korean,30,줘,81,produces,0.7037
Korean,30,줘,81,understands,0
Korean,31,줘,79,produces,0.7342
Korean,31,줘,79,understands,0
Korean,32,줘,70,produces,0.5429
Korean,32,줘,70,understands,0
Korean,33,줘,79,produces,0.6582
Korean,33,줘,79,understands,0
Korean,34,줘,79,produces,0.7975
Korean,34,줘,79,understands,0
Korean,35,줘,74,produces,0.8108
Korean,35,줘,74,understands,0
Korean,36,줘,75,produces,0.8667
Korean,36,줘,75,understands,0
Arabic (Saudi),8,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",24,produces,0
Arabic (Saudi),8,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",24,understands,0.0833
Arabic (Saudi),9,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",27,produces,0.037
Arabic (Saudi),9,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",27,understands,0.0926
Arabic (Saudi),10,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",35,produces,0.0571
Arabic (Saudi),10,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",35,understands,0.1714
Arabic (Saudi),11,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",30,produces,0.05
Arabic (Saudi),11,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",30,understands,0.15
Arabic (Saudi),12,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",30,produces,0.0333
Arabic (Saudi),12,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",30,understands,0.2
Arabic (Saudi),13,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",39,produces,0.0128
Arabic (Saudi),13,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",39,understands,0.0513
Arabic (Saudi),14,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",25,produces,0.1
Arabic (Saudi),14,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",25,understands,0.08
Arabic (Saudi),15,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",27,produces,0.2407
Arabic (Saudi),15,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",27,understands,0.1667
Arabic (Saudi),16,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",21,produces,0.2857
Arabic (Saudi),16,"أديني/ اعطيني/ هات, هات/ اديني, اديني/ اعطيني/ هات",21,understands,0.0952
Estonian,16,anna,36,produces,0.6944
Estonian,16,anna,36,understands,0
Estonian,17,anna,89,produces,0.7191
Estonian,17,anna,89,understands,0
Estonian,18,anna,103,produces,0.7379
Estonian,18,anna,103,understands,0
Estonian,19,anna,85,produces,0.8118
Estonian,19,anna,85,understands,0
Estonian,20,anna,60,produces,0.9
Estonian,20,anna,60,understands,0
Estonian,21,anna,66,produces,0.8333
Estonian,21,anna,66,understands,0
Estonian,22,anna,76,produces,0.7895
Estonian,22,anna,76,understands,0
Estonian,23,anna,95,produces,0.8737
Estonian,23,anna,95,understands,0
Estonian,24,anna,116,produces,0.9224
Estonian,24,anna,116,understands,0
Estonian,25,anna,82,produces,0.9634
Estonian,25,anna,82,understands,0
Estonian,26,anna,84,produces,0.9524
Estonian,26,anna,84,understands,0
Estonian,27,anna,80,produces,0.9375
Estonian,27,anna,80,understands,0
Estonian,28,anna,92,produces,0.9348
Estonian,28,anna,92,understands,0
Estonian,29,anna,100,produces,0.97
Estonian,29,anna,100,understands,0
Estonian,30,anna,71,produces,1
Estonian,30,anna,71,understands,0
Irish,17,gfttabhardom,2,produces,0
Irish,17,gfttabhardom,2,understands,0
Irish,18,gfttabhardom,1,produces,0
Irish,18,gfttabhardom,1,understands,0
Irish,19,gfttabhardom,2,produces,0
Irish,19,gfttabhardom,2,understands,0
Irish,20,gfttabhardom,1,produces,0
Irish,20,gfttabhardom,1,understands,0
Irish,21,gfttabhardom,3,produces,0
Irish,21,gfttabhardom,3,understands,0
Irish,22,gfttabhardom,4,produces,0
Irish,22,gfttabhardom,4,understands,0
Irish,23,gfttabhardom,4,produces,0.5
Irish,23,gfttabhardom,4,understands,0
Irish,24,gfttabhardom,4,produces,0.25
Irish,24,gfttabhardom,4,understands,0
Irish,25,gfttabhardom,6,produces,0.5
Irish,25,gfttabhardom,6,understands,0
Irish,26,gfttabhardom,10,produces,0.6
Irish,26,gfttabhardom,10,understands,0
Irish,27,gfttabhardom,5,produces,0.4
Irish,27,gfttabhardom,5,understands,0
Irish,28,gfttabhardom,7,produces,0.5714
Irish,28,gfttabhardom,7,understands,0
Irish,29,gfttabhardom,4,produces,1
Irish,29,gfttabhardom,4,understands,0
Irish,30,gfttabhardom,9,produces,0.8889
Irish,30,gfttabhardom,9,understands,0
Irish,31,gfttabhardom,8,produces,0.625
Irish,31,gfttabhardom,8,understands,0
Irish,32,gfttabhardom,4,produces,0.75
Irish,32,gfttabhardom,4,understands,0
Irish,33,gfttabhardom,5,produces,1
Irish,33,gfttabhardom,5,understands,0
Irish,34,gfttabhardom,4,produces,1
Irish,34,gfttabhardom,4,understands,0
Irish,35,gfttabhardom,11,produces,0.9091
Irish,35,gfttabhardom,11,understands,0
Irish,36,gfttabhardom,5,produces,0.8
Irish,36,gfttabhardom,5,understands,0
