language,sex,age,words,n,measure,prop
Catalan,All,16,berenar,24,produces,0
Catalan,All,16,berenar,24,understands,0
Catalan,All,17,berenar,36,produces,0.0556
Catalan,All,17,berenar,36,understands,0
Catalan,All,18,berenar,51,produces,0.0784
Catalan,All,18,berenar,51,understands,0
Catalan,All,19,berenar,45,produces,0
Catalan,All,19,berenar,45,understands,0
Catalan,All,20,berenar,56,produces,0.125
Catalan,All,20,berenar,56,understands,0
Catalan,All,21,berenar,58,produces,0.3966
Catalan,All,21,berenar,58,understands,0
Catalan,All,22,berenar,50,produces,0.36
Catalan,All,22,berenar,50,understands,0
Catalan,All,23,berenar,66,produces,0.5303
Catalan,All,23,berenar,66,understands,0
Catalan,All,24,berenar,79,produces,0.5949
Catalan,All,24,berenar,79,understands,0
Catalan,All,25,berenar,60,produces,0.5833
Catalan,All,25,berenar,60,understands,0
Catalan,All,26,berenar,65,produces,0.6154
Catalan,All,26,berenar,65,understands,0
Catalan,All,27,berenar,63,produces,0.6508
Catalan,All,27,berenar,63,understands,0
Catalan,All,28,berenar,81,produces,0.7037
Catalan,All,28,berenar,81,understands,0
Catalan,All,29,berenar,50,produces,0.74
Catalan,All,29,berenar,50,understands,0
Catalan,All,30,berenar,75,produces,0.8267
Catalan,All,30,berenar,75,understands,0
English (American),All,16,snack,930,produces,0.0581
English (American),All,16,snack,930,understands,0
English (American),All,17,snack,458,produces,0.131
English (American),All,17,snack,458,understands,0
English (American),All,18,snack,641,produces,0.1872
English (American),All,18,snack,641,understands,0
English (American),All,19,snack,570,produces,0.2526
English (American),All,19,snack,570,understands,0
English (American),All,20,snack,537,produces,0.2402
English (American),All,20,snack,537,understands,0
English (American),All,21,snack,366,produces,0.3169
English (American),All,21,snack,366,understands,0
English (American),All,22,snack,454,produces,0.4163
English (American),All,22,snack,454,understands,0
English (American),All,23,snack,470,produces,0.5149
English (American),All,23,snack,470,understands,0
English (American),All,24,snack,985,produces,0.5513
English (American),All,24,snack,985,understands,0
English (American),All,25,snack,757,produces,0.5931
English (American),All,25,snack,757,understands,0
English (American),All,26,snack,435,produces,0.6345
English (American),All,26,snack,435,understands,0
English (American),All,27,snack,361,produces,0.6953
English (American),All,27,snack,361,understands,0
English (American),All,28,snack,954,produces,0.7799
English (American),All,28,snack,954,understands,0
English (American),All,29,snack,390,produces,0.7359
English (American),All,29,snack,390,understands,0
English (American),All,30,snack,785,produces,0.7669
English (American),All,30,snack,785,understands,0
English (Australian),All,12,snack,71,produces,0
English (Australian),All,12,snack,71,understands,0
English (Australian),All,13,snack,64,produces,0
English (Australian),All,13,snack,64,understands,0
English (Australian),All,14,snack,111,produces,0.027
English (Australian),All,14,snack,111,understands,0
English (Australian),All,15,snack,69,produces,0.029
English (Australian),All,15,snack,69,understands,0
English (Australian),All,16,snack,60,produces,0.0333
English (Australian),All,16,snack,60,understands,0
English (Australian),All,17,snack,104,produces,0.0288
English (Australian),All,17,snack,104,understands,0
English (Australian),All,18,snack,109,produces,0.0367
English (Australian),All,18,snack,109,understands,0
English (Australian),All,19,snack,124,produces,0.0806
English (Australian),All,19,snack,124,understands,0
English (Australian),All,20,snack,78,produces,0.1282
English (Australian),All,20,snack,78,understands,0
English (Australian),All,21,snack,68,produces,0.1471
English (Australian),All,21,snack,68,understands,0
