language,age,words,n,measure,prop
English (Australian),12,cuddle,71,produces,0.0141
English (Australian),12,cuddle,71,understands,0
English (Australian),13,cuddle,64,produces,0.0156
English (Australian),13,cuddle,64,understands,0
English (Australian),14,cuddle,111,produces,0.0541
English (Australian),14,cuddle,111,understands,0
English (Australian),15,cuddle,69,produces,0.087
English (Australian),15,cuddle,69,understands,0
English (Australian),16,cuddle,60,produces,0.1
English (Australian),16,cuddle,60,understands,0
English (Australian),17,cuddle,104,produces,0.125
English (Australian),17,cuddle,104,understands,0
English (Australian),18,cuddle,109,produces,0.211
English (Australian),18,cuddle,109,understands,0
English (Australian),19,cuddle,124,produces,0.3952
English (Australian),19,cuddle,124,understands,0
English (Australian),20,cuddle,78,produces,0.3462
English (Australian),20,cuddle,78,understands,0
English (Australian),21,cuddle,68,produces,0.3676
English (Australian),21,cuddle,68,understands,0
English (Australian),22,cuddle,73,produces,0.5342
English (Australian),22,cuddle,73,understands,0
English (Australian),23,cuddle,71,produces,0.5915
English (Australian),23,cuddle,71,understands,0
English (Australian),24,cuddle,76,produces,0.6053
English (Australian),24,cuddle,76,understands,0
English (Australian),25,cuddle,85,produces,0.6118
English (Australian),25,cuddle,85,understands,0
English (Australian),26,cuddle,77,produces,0.6883
English (Australian),26,cuddle,77,understands,0
English (Australian),27,cuddle,72,produces,0.7917
English (Australian),27,cuddle,72,understands,0
English (Australian),28,cuddle,67,produces,0.7761
English (Australian),28,cuddle,67,understands,0
English (Australian),29,cuddle,65,produces,0.8154
English (Australian),29,cuddle,65,understands,0
English (Australian),30,cuddle,53,produces,0.8302
English (Australian),30,cuddle,53,understands,0
English (British),12,cuddle,27,produces,0.037
English (British),12,cuddle,27,understands,0.5926
English (British),13,cuddle,7,produces,0
English (British),13,cuddle,7,understands,0.5714
English (British),14,cuddle,64,produces,0.1094
English (British),14,cuddle,64,understands,0.6719
English (British),15,cuddle,88,produces,0.0455
English (British),15,cuddle,88,understands,0.6932
English (British),16,cuddle,118,produces,0.1017
English (British),16,cuddle,118,understands,0.8305
English (British),17,cuddle,197,produces,0.132
English (British),17,cuddle,197,understands,0.8579
English (British),18,cuddle,118,produces,0.2203
English (British),18,cuddle,118,understands,0.8898
English (British),19,cuddle,109,produces,0.3394
English (British),19,cuddle,109,understands,0.9266
English (British),20,cuddle,144,produces,0.3611
English (British),20,cuddle,144,understands,0.9236
English (British),21,cuddle,75,produces,0.5467
English (British),21,cuddle,75,understands,0.9867
English (British),22,cuddle,28,produces,0.5
English (British),22,cuddle,28,understands,0.9643
English (British),23,cuddle,112,produces,0.5982
English (British),23,cuddle,112,understands,0.9196
English (British),24,cuddle,87,produces,0.7931
English (British),24,cuddle,87,understands,0.954
English (British),25,cuddle,36,produces,0.5833
English (British),25,cuddle,36,understands,0.9444
French (Quebecois),8,minouche minouche,103,produces,0
French (Quebecois),8,minouche minouche,103,understands,0.0388
French (Quebecois),9,minouche minouche,167,produces,0
French (Quebecois),9,minouche minouche,167,understands,0.0838
French (Quebecois),10,minouche minouche,86,produces,0
French (Quebecois),10,minouche minouche,86,understands,0.093
French (Quebecois),11,minouche minouche,81,produces,0
French (Quebecois),11,minouche minouche,81,understands,0.1235
French (Quebecois),12,minouche minouche,166,produces,0.006
French (Quebecois),12,minouche minouche,166,understands,0.1205
French (Quebecois),13,minouche minouche,126,produces,0.0079
French (Quebecois),13,minouche minouche,126,understands,0.1508
French (Quebecois),14,minouche minouche,228,produces,0.0088
French (Quebecois),14,minouche minouche,228,understands,0.0965
French (Quebecois),15,minouche minouche,101,produces,0.0099
French (Quebecois),15,minouche minouche,101,understands,0.2178
French (Quebecois),16,minouche minouche,61,produces,0.0984
French (Quebecois),16,minouche minouche,61,understands,0.2951
German,18,kuscheln,85,produces,0.1059
German,18,kuscheln,85,understands,0
German,19,kuscheln,79,produces,0.1139
German,19,kuscheln,79,understands,0
German,20,kuscheln,96,produces,0.1458
German,20,kuscheln,96,understands,0
German,21,kuscheln,77,produces,0.2468
German,21,kuscheln,77,understands,0
German,22,kuscheln,95,produces,0.2421
German,22,kuscheln,95,understands,0
German,23,kuscheln,95,produces,0.4737
German,23,kuscheln,95,understands,0
German,24,kuscheln,103,produces,0.3981
German,24,kuscheln,103,understands,0
German,25,kuscheln,95,produces,0.5474
German,25,kuscheln,95,understands,0
German,26,kuscheln,92,produces,0.6087
German,26,kuscheln,92,understands,0
German,27,kuscheln,89,produces,0.6404
German,27,kuscheln,89,understands,0
German,28,kuscheln,93,produces,0.7634
German,28,kuscheln,93,understands,0
German,29,kuscheln,89,produces,0.8202
German,29,kuscheln,89,understands,0
German,30,kuscheln,93,produces,0.8925
German,30,kuscheln,93,understands,0
