language,sex,age,words,n,measure,prop
American Sign Language,All,8,CHASE,1,produces,0
American Sign Language,All,8,CHASE,1,understands,0
American Sign Language,All,9,CHASE,4,produces,0
American Sign Language,All,9,CHASE,4,understands,0
American Sign Language,All,10,CHASE,5,produces,0
American Sign Language,All,10,CHASE,5,understands,0
American Sign Language,All,11,CHASE,3,produces,0
American Sign Language,All,11,CHASE,3,understands,0
American Sign Language,All,12,CHASE,4,produces,0
American Sign Language,All,12,CHASE,4,understands,0
American Sign Language,All,13,CHASE,4,produces,0
American Sign Language,All,13,CHASE,4,understands,0
American Sign Language,All,14,CHASE,1,produces,0
American Sign Language,All,14,CHASE,1,understands,0
American Sign Language,All,15,CHASE,3,produces,0
American Sign Language,All,15,CHASE,3,understands,0
American Sign Language,All,16,CHASE,2,produces,0
American Sign Language,All,16,CHASE,2,understands,0
American Sign Language,All,17,CHASE,5,produces,0
American Sign Language,All,17,CHASE,5,understands,0.4
American Sign Language,All,18,CHASE,11,produces,0.0909
American Sign Language,All,18,CHASE,11,understands,0.3636
American Sign Language,All,19,CHASE,6,produces,0.1667
American Sign Language,All,19,CHASE,6,understands,0.3333
American Sign Language,All,20,CHASE,3,produces,0
American Sign Language,All,20,CHASE,3,understands,0.6667
American Sign Language,All,21,CHASE,4,produces,0
American Sign Language,All,21,CHASE,4,understands,0.75
American Sign Language,All,22,CHASE,10,produces,0
American Sign Language,All,22,CHASE,10,understands,0
American Sign Language,All,23,CHASE,5,produces,0.2
American Sign Language,All,23,CHASE,5,understands,0
American Sign Language,All,24,CHASE,9,produces,0.1111
American Sign Language,All,24,CHASE,9,understands,0.2222
American Sign Language,All,25,CHASE,13,produces,0.0769
American Sign Language,All,25,CHASE,13,understands,0.6154
American Sign Language,All,26,CHASE,4,produces,0.25
American Sign Language,All,26,CHASE,4,understands,0.75
American Sign Language,All,27,CHASE,7,produces,0.1429
American Sign Language,All,27,CHASE,7,understands,0.2857
American Sign Language,All,28,CHASE,7,produces,0.2857
American Sign Language,All,28,CHASE,7,understands,0.5714
American Sign Language,All,29,CHASE,6,produces,0.3333
American Sign Language,All,29,CHASE,6,understands,0.6667
American Sign Language,All,30,CHASE,7,produces,0
American Sign Language,All,30,CHASE,7,understands,0.5714
American Sign Language,All,31,CHASE,9,produces,0.1111
American Sign Language,All,31,CHASE,9,understands,0.3333
American Sign Language,All,32,CHASE,15,produces,0.4667
American Sign Language,All,32,CHASE,15,understands,0.4667
American Sign Language,All,33,CHASE,6,produces,0.1667
American Sign Language,All,33,CHASE,6,understands,0.5
American Sign Language,All,34,CHASE,7,produces,0.4286
American Sign Language,All,34,CHASE,7,understands,0.7143
American Sign Language,All,35,CHASE,7,produces,0.1429
American Sign Language,All,35,CHASE,7,understands,0.5714
American Sign Language,All,36,CHASE,3,produces,0.6667
American Sign Language,All,36,CHASE,3,understands,1
Arabic (Saudi),All,8,يجري وراءه,24,produces,0
Arabic (Saudi),All,8,يجري وراءه,24,understands,0.0833
Arabic (Saudi),All,9,يجري وراءه,27,produces,0
Arabic (Saudi),All,9,يجري وراءه,27,understands,0
Arabic (Saudi),All,10,يجري وراءه,35,produces,0.0286
Arabic (Saudi),All,10,يجري وراءه,35,understands,0.1143
Arabic (Saudi),All,11,يجري وراءه,30,produces,0
Arabic (Saudi),All,11,يجري وراءه,30,understands,0.0333
Arabic (Saudi),All,12,يجري وراءه,30,produces,0
Arabic (Saudi),All,12,يجري وراءه,30,understands,0.1
Arabic (Saudi),All,13,يجري وراءه,39,produces,0.0513
Arabic (Saudi),All,13,يجري وراءه,39,understands,0
Arabic (Saudi),All,14,يجري وراءه,25,produces,0
Arabic (Saudi),All,14,يجري وراءه,25,understands,0.04
Arabic (Saudi),All,15,يجري وراءه,27,produces,0.037
Arabic (Saudi),All,15,يجري وراءه,27,understands,0.1481
Arabic (Saudi),All,16,يجري وراءه,21,produces,0.0952
Arabic (Saudi),All,16,يجري وراءه,21,understands,0.0952
British Sign Language,All,8,chase,4,produces,0
British Sign Language,All,8,chase,4,understands,0
British Sign Language,All,9,chase,4,produces,0
British Sign Language,All,9,chase,4,understands,0
British Sign Language,All,10,chase,4,produces,0
British Sign Language,All,10,chase,4,understands,0
British Sign Language,All,11,chase,6,produces,0
British Sign Language,All,11,chase,6,understands,0
British Sign Language,All,12,chase,6,produces,0
British Sign Language,All,12,chase,6,understands,0
British Sign Language,All,13,chase,6,produces,0
British Sign Language,All,13,chase,6,understands,0
British Sign Language,All,14,chase,7,produces,0
British Sign Language,All,14,chase,7,understands,0
