language,age,words,n,measure,prop
Spanish (European),8,poco,52,produces,0
Spanish (European),8,poco,52,understands,0
Spanish (European),9,poco,45,produces,0
Spanish (European),9,poco,45,understands,0.0222
Spanish (European),10,poco,49,produces,0
Spanish (European),10,poco,49,understands,0.0204
Spanish (European),11,poco,36,produces,0
Spanish (European),11,poco,36,understands,0.0556
Spanish (European),12,poco,52,produces,0
Spanish (European),12,poco,52,understands,0.0577
Spanish (European),13,poco,58,produces,0
Spanish (European),13,poco,58,understands,0.069
Spanish (European),14,poco,55,produces,0
Spanish (European),14,poco,55,understands,0.1273
Spanish (European),15,poco,65,produces,0
Spanish (European),15,poco,65,understands,0.2308
Spanish (European),16,poco,39,produces,0
Spanish (European),16,poco,39,understands,0
Spanish (European),17,poco,39,produces,0.0256
Spanish (European),17,poco,39,understands,0
Spanish (European),18,poco,50,produces,0.06
Spanish (European),18,poco,50,understands,0
Spanish (European),19,poco,27,produces,0.037
Spanish (European),19,poco,27,understands,0
Spanish (European),20,poco,36,produces,0.0833
Spanish (European),20,poco,36,understands,0
Spanish (European),21,poco,41,produces,0.122
Spanish (European),21,poco,41,understands,0
Spanish (European),22,poco,38,produces,0.1842
Spanish (European),22,poco,38,understands,0
Spanish (European),23,poco,30,produces,0.2667
Spanish (European),23,poco,30,understands,0
Spanish (European),24,poco,55,produces,0.3636
Spanish (European),24,poco,55,understands,0
Spanish (European),25,poco,35,produces,0.3429
Spanish (European),25,poco,35,understands,0
Spanish (European),26,poco,49,produces,0.4082
Spanish (European),26,poco,49,understands,0
Spanish (European),27,poco,34,produces,0.6471
Spanish (European),27,poco,34,understands,0
Spanish (European),28,poco,38,produces,0.6842
Spanish (European),28,poco,38,understands,0
Spanish (European),29,poco,41,produces,0.7561
Spanish (European),29,poco,41,understands,0
Spanish (European),30,poco,41,produces,0.6098
Spanish (European),30,poco,41,understands,0
Spanish (Peruvian),8,poco/poquito,9,produces,0
Spanish (Peruvian),8,poco/poquito,9,understands,0.1111
Spanish (Peruvian),9,poco/poquito,12,produces,0
Spanish (Peruvian),9,poco/poquito,12,understands,0.25
Spanish (Peruvian),10,poco/poquito,7,produces,0
Spanish (Peruvian),10,poco/poquito,7,understands,0.2857
Spanish (Peruvian),11,poco/poquito,18,produces,0
Spanish (Peruvian),11,poco/poquito,18,understands,0.2778
Spanish (Peruvian),12,poco/poquito,14,produces,0
Spanish (Peruvian),12,poco/poquito,14,understands,0.3571
Spanish (Peruvian),13,poco/poquito,9,produces,0
Spanish (Peruvian),13,poco/poquito,9,understands,0.2222
Spanish (Peruvian),14,poco/poquito,8,produces,0
Spanish (Peruvian),14,poco/poquito,8,understands,0.5
Spanish (Peruvian),15,poco/poquito,10,produces,0
Spanish (Peruvian),15,poco/poquito,10,understands,0.2
Arabic (Saudi),8,"قليل/ شويه, قليل/شوية",24,produces,0
Arabic (Saudi),8,"قليل/ شويه, قليل/شوية",24,understands,0.0833
Arabic (Saudi),9,"قليل/ شويه, قليل/شوية",27,produces,0
Arabic (Saudi),9,"قليل/ شويه, قليل/شوية",27,understands,0
Arabic (Saudi),10,"قليل/ شويه, قليل/شوية",35,produces,0.0286
Arabic (Saudi),10,"قليل/ شويه, قليل/شوية",35,understands,0.0571
Arabic (Saudi),11,"قليل/ شويه, قليل/شوية",30,produces,0.0333
Arabic (Saudi),11,"قليل/ شويه, قليل/شوية",30,understands,0.0333
Arabic (Saudi),12,"قليل/ شويه, قليل/شوية",30,produces,0
Arabic (Saudi),12,"قليل/ شويه, قليل/شوية",30,understands,0
Arabic (Saudi),13,"قليل/ شويه, قليل/شوية",39,produces,0.0513
Arabic (Saudi),13,"قليل/ شويه, قليل/شوية",39,understands,0
Arabic (Saudi),14,"قليل/ شويه, قليل/شوية",25,produces,0
Arabic (Saudi),14,"قليل/ شويه, قليل/شوية",25,understands,0
Arabic (Saudi),15,"قليل/ شويه, قليل/شوية",27,produces,0.037
Arabic (Saudi),15,"قليل/ شويه, قليل/شوية",27,understands,0.1111
Arabic (Saudi),16,"قليل/ شويه, قليل/شوية",21,produces,0.0476
Arabic (Saudi),16,"قليل/ شويه, قليل/شوية",21,understands,0.0476
