language,age,words,n,measure,prop
Italian,18,borsa,31,produces,0.2581
Italian,18,borsa,31,understands,0
Italian,19,borsa,39,produces,0.2051
Italian,19,borsa,39,understands,0
Italian,20,borsa,64,produces,0.2188
Italian,20,borsa,64,understands,0
Italian,21,borsa,55,produces,0.3636
Italian,21,borsa,55,understands,0
Italian,22,borsa,55,produces,0.5273
Italian,22,borsa,55,understands,0
Italian,23,borsa,53,produces,0.4906
Italian,23,borsa,53,understands,0
Italian,24,borsa,71,produces,0.7606
Italian,24,borsa,71,understands,0
Italian,25,borsa,39,produces,0.7179
Italian,25,borsa,39,understands,0
Italian,26,borsa,41,produces,0.7317
Italian,26,borsa,41,understands,0
Italian,27,borsa,43,produces,0.7907
Italian,27,borsa,43,understands,0
Italian,28,borsa,44,produces,0.7273
Italian,28,borsa,44,understands,0
Italian,29,borsa,37,produces,0.8649
Italian,29,borsa,37,understands,0
Italian,30,borsa,67,produces,0.9104
Italian,30,borsa,67,understands,0
Italian,31,borsa,19,produces,0.8421
Italian,31,borsa,19,understands,0
Italian,32,borsa,23,produces,0.7826
Italian,32,borsa,23,understands,0
Italian,33,borsa,16,produces,0.875
Italian,33,borsa,16,understands,0
Italian,34,borsa,19,produces,0.9474
Italian,34,borsa,19,understands,0
Italian,35,borsa,15,produces,0.8667
Italian,35,borsa,15,understands,0
Italian,36,borsa,21,produces,1
Italian,36,borsa,21,understands,0
Latvian,8,"soma, somiņa",16,produces,0
Latvian,8,"soma, somiņa",16,understands,0
Latvian,9,"soma, somiņa",18,produces,0
Latvian,9,"soma, somiņa",18,understands,0.0556
Latvian,10,"soma, somiņa",26,produces,0
Latvian,10,"soma, somiņa",26,understands,0.1538
Latvian,11,"soma, somiņa",15,produces,0
Latvian,11,"soma, somiņa",15,understands,0.6
Latvian,12,"soma, somiņa",16,produces,0.0625
Latvian,12,"soma, somiņa",16,understands,0.3125
Latvian,13,"soma, somiņa",22,produces,0.0455
Latvian,13,"soma, somiņa",22,understands,0.4091
Latvian,14,"soma, somiņa",25,produces,0.08
Latvian,14,"soma, somiņa",25,understands,0.6
Latvian,15,"soma, somiņa",29,produces,0
Latvian,15,"soma, somiņa",29,understands,0.4483
Latvian,16,"soma, somiņa",16,produces,0.0625
Latvian,16,"soma, somiņa",16,understands,0.625
Mandarin (Beijing),12,钱包,45,produces,0
Mandarin (Beijing),12,钱包,45,understands,0.0889
Mandarin (Beijing),13,钱包,50,produces,0
Mandarin (Beijing),13,钱包,50,understands,0.08
Mandarin (Beijing),14,钱包,48,produces,0.0208
Mandarin (Beijing),14,钱包,48,understands,0.1042
Mandarin (Beijing),15,钱包,46,produces,0
Mandarin (Beijing),15,钱包,46,understands,0.2174
Mandarin (Beijing),16,钱包,111,produces,0
Mandarin (Beijing),16,钱包,111,understands,0.0991
Mandarin (Beijing),17,钱包,112,produces,0.0625
Mandarin (Beijing),17,钱包,112,understands,0
Mandarin (Beijing),18,钱包,121,produces,0.0826
Mandarin (Beijing),18,钱包,121,understands,0
Mandarin (Beijing),19,钱包,120,produces,0.175
Mandarin (Beijing),19,钱包,120,understands,0
Mandarin (Beijing),20,钱包,121,produces,0.2314
Mandarin (Beijing),20,钱包,121,understands,0
Mandarin (Beijing),21,钱包,119,produces,0.2689
Mandarin (Beijing),21,钱包,119,understands,0
Mandarin (Beijing),22,钱包,117,produces,0.4359
Mandarin (Beijing),22,钱包,117,understands,0
Mandarin (Beijing),23,钱包,120,produces,0.575
Mandarin (Beijing),23,钱包,120,understands,0
Mandarin (Beijing),24,钱包,120,produces,0.525
Mandarin (Beijing),24,钱包,120,understands,0
Mandarin (Beijing),25,钱包,113,produces,0.6195
Mandarin (Beijing),25,钱包,113,understands,0
Mandarin (Beijing),26,钱包,118,produces,0.6356
Mandarin (Beijing),26,钱包,118,understands,0
Mandarin (Beijing),27,钱包,114,produces,0.7456
Mandarin (Beijing),27,钱包,114,understands,0
Mandarin (Beijing),28,钱包,114,produces,0.7368
Mandarin (Beijing),28,钱包,114,understands,0
Mandarin (Beijing),29,钱包,119,produces,0.8235
Mandarin (Beijing),29,钱包,119,understands,0
Mandarin (Beijing),30,钱包,110,produces,0.8364
Mandarin (Beijing),30,钱包,110,understands,0
Mandarin (Taiwanese),8,皮包,86,produces,0
Mandarin (Taiwanese),8,皮包,86,understands,0.2558
Mandarin (Taiwanese),9,皮包,79,produces,0
Mandarin (Taiwanese),9,皮包,79,understands,0.2405
Mandarin (Taiwanese),10,皮包,78,produces,0
Mandarin (Taiwanese),10,皮包,78,understands,0.0641
Mandarin (Taiwanese),11,皮包,79,produces,0
Mandarin (Taiwanese),11,皮包,79,understands,0.1266
Mandarin (Taiwanese),12,皮包,80,produces,0
Mandarin (Taiwanese),12,皮包,80,understands,0.1
Mandarin (Taiwanese),13,皮包,78,produces,0
Mandarin (Taiwanese),13,皮包,78,understands,0.1795
Mandarin (Taiwanese),14,皮包,81,produces,0.0247
Mandarin (Taiwanese),14,皮包,81,understands,0.1358
Mandarin (Taiwanese),15,皮包,106,produces,0.0755
Mandarin (Taiwanese),15,皮包,106,understands,0.3208
Mandarin (Taiwanese),16,皮包,170,produces,0.0529
Mandarin (Taiwanese),16,皮包,170,understands,0.1471
Mandarin (Taiwanese),17,皮包,87,produces,0.0805
Mandarin (Taiwanese),17,皮包,87,understands,0
Mandarin (Taiwanese),18,皮包,84,produces,0.131
Mandarin (Taiwanese),18,皮包,84,understands,0
Mandarin (Taiwanese),19,皮包,84,produces,0.2262
Mandarin (Taiwanese),19,皮包,84,understands,0
Mandarin (Taiwanese),20,皮包,84,produces,0.1905
Mandarin (Taiwanese),20,皮包,84,understands,0
Mandarin (Taiwanese),21,皮包,88,produces,0.2841
Mandarin (Taiwanese),21,皮包,88,understands,0
Mandarin (Taiwanese),22,皮包,96,produces,0.3854
Mandarin (Taiwanese),22,皮包,96,understands,0
Mandarin (Taiwanese),23,皮包,105,produces,0.4095
Mandarin (Taiwanese),23,皮包,105,understands,0
Mandarin (Taiwanese),24,皮包,124,produces,0.4758
Mandarin (Taiwanese),24,皮包,124,understands,0
Mandarin (Taiwanese),25,皮包,110,produces,0.4545
Mandarin (Taiwanese),25,皮包,110,understands,0
Mandarin (Taiwanese),26,皮包,87,produces,0.6092
Mandarin (Taiwanese),26,皮包,87,understands,0
Mandarin (Taiwanese),27,皮包,92,produces,0.5652
Mandarin (Taiwanese),27,皮包,92,understands,0
Mandarin (Taiwanese),28,皮包,100,produces,0.71
Mandarin (Taiwanese),28,皮包,100,understands,0
Mandarin (Taiwanese),29,皮包,88,produces,0.7045
Mandarin (Taiwanese),29,皮包,88,understands,0
Mandarin (Taiwanese),30,皮包,94,produces,0.766
Mandarin (Taiwanese),30,皮包,94,understands,0
Mandarin (Taiwanese),31,皮包,88,produces,0.7841
Mandarin (Taiwanese),31,皮包,88,understands,0
Mandarin (Taiwanese),32,皮包,82,produces,0.7439
Mandarin (Taiwanese),32,皮包,82,understands,0
