language,sex,age,words,n,measure,prop
American Sign Language,All,8,YESTERDAY,1,produces,0
American Sign Language,All,8,YESTERDAY,1,understands,0
American Sign Language,All,9,YESTERDAY,4,produces,0
American Sign Language,All,9,YESTERDAY,4,understands,0
American Sign Language,All,10,YESTERDAY,5,produces,0
American Sign Language,All,10,YESTERDAY,5,understands,0
American Sign Language,All,11,YESTERDAY,3,produces,0
American Sign Language,All,11,YESTERDAY,3,understands,0
American Sign Language,All,12,YESTERDAY,4,produces,0
American Sign Language,All,12,YESTERDAY,4,understands,0
American Sign Language,All,13,YESTERDAY,4,produces,0
American Sign Language,All,13,YESTERDAY,4,understands,0
American Sign Language,All,14,YESTERDAY,1,produces,0
American Sign Language,All,14,YESTERDAY,1,understands,0
American Sign Language,All,15,YESTERDAY,3,produces,0
American Sign Language,All,15,YESTERDAY,3,understands,0
American Sign Language,All,16,YESTERDAY,2,produces,0
American Sign Language,All,16,YESTERDAY,2,understands,0
American Sign Language,All,17,YESTERDAY,5,produces,0
American Sign Language,All,17,YESTERDAY,5,understands,0
American Sign Language,All,18,YESTERDAY,11,produces,0.1818
American Sign Language,All,18,YESTERDAY,11,understands,0.3636
American Sign Language,All,19,YESTERDAY,6,produces,0
American Sign Language,All,19,YESTERDAY,6,understands,0.1667
American Sign Language,All,20,YESTERDAY,3,produces,0.3333
American Sign Language,All,20,YESTERDAY,3,understands,0.3333
American Sign Language,All,21,YESTERDAY,4,produces,0.25
American Sign Language,All,21,YESTERDAY,4,understands,0.5
American Sign Language,All,22,YESTERDAY,10,produces,0
American Sign Language,All,22,YESTERDAY,10,understands,0.1
American Sign Language,All,23,YESTERDAY,5,produces,0
American Sign Language,All,23,YESTERDAY,5,understands,0
American Sign Language,All,24,YESTERDAY,9,produces,0.1111
American Sign Language,All,24,YESTERDAY,9,understands,0.1111
American Sign Language,All,25,YESTERDAY,13,produces,0
American Sign Language,All,25,YESTERDAY,13,understands,0.2308
American Sign Language,All,26,YESTERDAY,4,produces,0
American Sign Language,All,26,YESTERDAY,4,understands,0.25
American Sign Language,All,27,YESTERDAY,7,produces,0.2857
American Sign Language,All,27,YESTERDAY,7,understands,0.4286
American Sign Language,All,28,YESTERDAY,7,produces,0.2857
American Sign Language,All,28,YESTERDAY,7,understands,0.5714
American Sign Language,All,29,YESTERDAY,6,produces,0.3333
American Sign Language,All,29,YESTERDAY,6,understands,0.5
American Sign Language,All,30,YESTERDAY,7,produces,0.2857
American Sign Language,All,30,YESTERDAY,7,understands,0.5714
American Sign Language,All,31,YESTERDAY,9,produces,0.3333
American Sign Language,All,31,YESTERDAY,9,understands,0.3333
American Sign Language,All,32,YESTERDAY,15,produces,0.3333
American Sign Language,All,32,YESTERDAY,15,understands,0.3333
American Sign Language,All,33,YESTERDAY,6,produces,0
American Sign Language,All,33,YESTERDAY,6,understands,0.3333
American Sign Language,All,34,YESTERDAY,7,produces,0.5714
American Sign Language,All,34,YESTERDAY,7,understands,0.7143
American Sign Language,All,35,YESTERDAY,7,produces,0.4286
American Sign Language,All,35,YESTERDAY,7,understands,0.5714
American Sign Language,All,36,YESTERDAY,3,produces,0.3333
American Sign Language,All,36,YESTERDAY,3,understands,0.6667
Arabic (Saudi),All,8,"أمس (البارحة), امس (البارحة), البارحة (أمس)",24,produces,0
Arabic (Saudi),All,8,"أمس (البارحة), امس (البارحة), البارحة (أمس)",24,understands,0.0465
Arabic (Saudi),All,9,"أمس (البارحة), امس (البارحة), البارحة (أمس)",27,produces,0
Arabic (Saudi),All,9,"أمس (البارحة), امس (البارحة), البارحة (أمس)",27,understands,0
Arabic (Saudi),All,10,"أمس (البارحة), امس (البارحة), البارحة (أمس)",35,produces,0
Arabic (Saudi),All,10,"أمس (البارحة), امس (البارحة), البارحة (أمس)",35,understands,0.0333
Arabic (Saudi),All,11,"أمس (البارحة), امس (البارحة), البارحة (أمس)",30,produces,0
Arabic (Saudi),All,11,"أمس (البارحة), امس (البارحة), البارحة (أمس)",30,understands,0.0196
Arabic (Saudi),All,12,"أمس (البارحة), امس (البارحة), البارحة (أمس)",30,produces,0
Arabic (Saudi),All,12,"أمس (البارحة), امس (البارحة), البارحة (أمس)",30,understands,0
Arabic (Saudi),All,13,"أمس (البارحة), امس (البارحة), البارحة (أمس)",39,produces,0
Arabic (Saudi),All,13,"أمس (البارحة), امس (البارحة), البارحة (أمس)",39,understands,0
