language,sex,age,words,n,measure,prop
American Sign Language,All,8,BATHTUB,1,produces,0
American Sign Language,All,8,BATHTUB,1,understands,0
American Sign Language,All,10,BATHTUB,3,produces,0
American Sign Language,All,10,BATHTUB,3,understands,0
American Sign Language,All,11,BATHTUB,1,produces,0
American Sign Language,All,11,BATHTUB,1,understands,0
American Sign Language,All,12,BATHTUB,2,produces,0
American Sign Language,All,12,BATHTUB,2,understands,0
American Sign Language,All,13,BATHTUB,4,produces,0
American Sign Language,All,13,BATHTUB,4,understands,0
American Sign Language,All,14,BATHTUB,1,produces,1
American Sign Language,All,14,BATHTUB,1,understands,0
American Sign Language,All,15,BATHTUB,2,produces,0
American Sign Language,All,15,BATHTUB,2,understands,0
American Sign Language,All,17,BATHTUB,2,produces,0
American Sign Language,All,17,BATHTUB,2,understands,0
American Sign Language,All,18,BATHTUB,4,produces,0.5
American Sign Language,All,18,BATHTUB,4,understands,0.25
American Sign Language,All,19,BATHTUB,1,produces,0
American Sign Language,All,19,BATHTUB,1,understands,0
American Sign Language,All,20,BATHTUB,1,produces,1
American Sign Language,All,20,BATHTUB,1,understands,0
American Sign Language,All,21,BATHTUB,2,produces,0.5
American Sign Language,All,21,BATHTUB,2,understands,0.5
American Sign Language,All,22,BATHTUB,2,produces,0.5
American Sign Language,All,22,BATHTUB,2,understands,0
American Sign Language,All,23,BATHTUB,3,produces,0.6667
American Sign Language,All,23,BATHTUB,3,understands,0
American Sign Language,All,24,BATHTUB,3,produces,0
American Sign Language,All,24,BATHTUB,3,understands,0
American Sign Language,All,25,BATHTUB,2,produces,0.5
American Sign Language,All,25,BATHTUB,2,understands,0
American Sign Language,All,27,BATHTUB,2,produces,0.5
American Sign Language,All,27,BATHTUB,2,understands,0
American Sign Language,All,28,BATHTUB,4,produces,0.5
American Sign Language,All,28,BATHTUB,4,understands,0.25
American Sign Language,All,30,BATHTUB,3,produces,1
American Sign Language,All,30,BATHTUB,3,understands,0
American Sign Language,All,31,BATHTUB,3,produces,0.6667
American Sign Language,All,31,BATHTUB,3,understands,0
American Sign Language,All,32,BATHTUB,8,produces,1
American Sign Language,All,32,BATHTUB,8,understands,0.125
American Sign Language,All,33,BATHTUB,2,produces,1
American Sign Language,All,33,BATHTUB,2,understands,0.5
American Sign Language,All,34,BATHTUB,2,produces,1
American Sign Language,All,34,BATHTUB,2,understands,0
American Sign Language,All,35,BATHTUB,3,produces,0.6667
American Sign Language,All,35,BATHTUB,3,understands,0
Arabic (Saudi),All,8,بانيو,24,produces,0
Arabic (Saudi),All,8,بانيو,24,understands,0.0833
Arabic (Saudi),All,9,بانيو,27,produces,0
Arabic (Saudi),All,9,بانيو,27,understands,0
Arabic (Saudi),All,10,بانيو,35,produces,0
Arabic (Saudi),All,10,بانيو,35,understands,0.0857
Arabic (Saudi),All,11,بانيو,30,produces,0.0667
Arabic (Saudi),All,11,بانيو,30,understands,0.0333
Arabic (Saudi),All,12,بانيو,30,produces,0.0333
Arabic (Saudi),All,12,بانيو,30,understands,0.0667
Arabic (Saudi),All,13,بانيو,39,produces,0
Arabic (Saudi),All,13,بانيو,39,understands,0
Arabic (Saudi),All,14,بانيو,25,produces,0
Arabic (Saudi),All,14,بانيو,25,understands,0
Arabic (Saudi),All,15,بانيو,27,produces,0.037
Arabic (Saudi),All,15,بانيو,27,understands,0.0741
Arabic (Saudi),All,16,بانيو,21,produces,0
Arabic (Saudi),All,16,بانيو,21,understands,0.0476
Cantonese,All,16,沖涼缸/浴缸,46,produces,0
Cantonese,All,16,沖涼缸/浴缸,46,understands,0
Cantonese,All,17,沖涼缸/浴缸,61,produces,0
Cantonese,All,17,沖涼缸/浴缸,61,understands,0
Cantonese,All,18,沖涼缸/浴缸,68,produces,0
Cantonese,All,18,沖涼缸/浴缸,68,understands,0
Cantonese,All,19,沖涼缸/浴缸,66,produces,0
Cantonese,All,19,沖涼缸/浴缸,66,understands,0
Cantonese,All,20,沖涼缸/浴缸,140,produces,0.0214
