language,sex,age,words,n,measure,prop
American Sign Language,All,8,FLOWER,1,produces,0
American Sign Language,All,8,FLOWER,1,understands,0
American Sign Language,All,9,FLOWER,4,produces,0
American Sign Language,All,9,FLOWER,4,understands,0
American Sign Language,All,10,FLOWER,5,produces,0
American Sign Language,All,10,FLOWER,5,understands,0
American Sign Language,All,11,FLOWER,3,produces,0
American Sign Language,All,11,FLOWER,3,understands,0.3333
American Sign Language,All,12,FLOWER,4,produces,0
American Sign Language,All,12,FLOWER,4,understands,0.5
American Sign Language,All,13,FLOWER,4,produces,0.5
American Sign Language,All,13,FLOWER,4,understands,0
American Sign Language,All,14,FLOWER,1,produces,1
American Sign Language,All,14,FLOWER,1,understands,0
American Sign Language,All,15,FLOWER,3,produces,0.6667
American Sign Language,All,15,FLOWER,3,understands,0.3333
American Sign Language,All,16,FLOWER,2,produces,0.5
American Sign Language,All,16,FLOWER,2,understands,1
American Sign Language,All,17,FLOWER,5,produces,0.2
American Sign Language,All,17,FLOWER,5,understands,0.2
American Sign Language,All,18,FLOWER,11,produces,0.6364
American Sign Language,All,18,FLOWER,11,understands,0.5455
American Sign Language,All,19,FLOWER,6,produces,0.5
American Sign Language,All,19,FLOWER,6,understands,0.6667
American Sign Language,All,20,FLOWER,3,produces,0.6667
American Sign Language,All,20,FLOWER,3,understands,0.3333
American Sign Language,All,21,FLOWER,4,produces,0.5
American Sign Language,All,21,FLOWER,4,understands,0.75
American Sign Language,All,22,FLOWER,10,produces,0.7
American Sign Language,All,22,FLOWER,10,understands,0.5
American Sign Language,All,23,FLOWER,5,produces,0.6
American Sign Language,All,23,FLOWER,5,understands,0.4
American Sign Language,All,24,FLOWER,9,produces,0.3333
American Sign Language,All,24,FLOWER,9,understands,0.1111
American Sign Language,All,25,FLOWER,13,produces,0.5385
American Sign Language,All,25,FLOWER,13,understands,0.6154
American Sign Language,All,26,FLOWER,4,produces,0.75
American Sign Language,All,26,FLOWER,4,understands,0.75
American Sign Language,All,27,FLOWER,7,produces,0.4286
American Sign Language,All,27,FLOWER,7,understands,0.4286
American Sign Language,All,28,FLOWER,7,produces,1
American Sign Language,All,28,FLOWER,7,understands,0.5714
American Sign Language,All,29,FLOWER,6,produces,1
American Sign Language,All,29,FLOWER,6,understands,1
American Sign Language,All,30,FLOWER,7,produces,1
American Sign Language,All,30,FLOWER,7,understands,0.5714
American Sign Language,All,31,FLOWER,9,produces,0.7778
American Sign Language,All,31,FLOWER,9,understands,0.5556
American Sign Language,All,32,FLOWER,15,produces,0.9333
American Sign Language,All,32,FLOWER,15,understands,0.4667
American Sign Language,All,33,FLOWER,6,produces,0.8333
American Sign Language,All,33,FLOWER,6,understands,0.6667
