language,age,words,n,measure,prop
Mandarin (Beijing),17,我自己,40,produces,0.05
Mandarin (Beijing),17,我自己,40,understands,0
Mandarin (Beijing),18,我自己,50,produces,0
Mandarin (Beijing),18,我自己,50,understands,0
Mandarin (Beijing),19,我自己,50,produces,0.02
Mandarin (Beijing),19,我自己,50,understands,0
Mandarin (Beijing),20,我自己,50,produces,0.08
Mandarin (Beijing),20,我自己,50,understands,0
Mandarin (Beijing),21,我自己,49,produces,0.0408
Mandarin (Beijing),21,我自己,49,understands,0
Mandarin (Beijing),22,我自己,46,produces,0.0435
Mandarin (Beijing),22,我自己,46,understands,0
Mandarin (Beijing),23,我自己,50,produces,0.24
Mandarin (Beijing),23,我自己,50,understands,0
Mandarin (Beijing),24,我自己,50,produces,0.28
Mandarin (Beijing),24,我自己,50,understands,0
Mandarin (Beijing),25,我自己,43,produces,0.3953
Mandarin (Beijing),25,我自己,43,understands,0
Mandarin (Beijing),26,我自己,47,produces,0.4043
Mandarin (Beijing),26,我自己,47,understands,0
Mandarin (Beijing),27,我自己,44,produces,0.5227
Mandarin (Beijing),27,我自己,44,understands,0
Mandarin (Beijing),28,我自己,44,produces,0.4318
Mandarin (Beijing),28,我自己,44,understands,0
Mandarin (Beijing),29,我自己,49,produces,0.5918
Mandarin (Beijing),29,我自己,49,understands,0
Mandarin (Beijing),30,我自己,40,produces,0.65
Mandarin (Beijing),30,我自己,40,understands,0
Norwegian,16,meg selv,98,produces,0
Norwegian,16,meg selv,98,understands,0
Norwegian,17,meg selv,218,produces,0.0092
Norwegian,17,meg selv,218,understands,0
Norwegian,18,meg selv,271,produces,0.0074
Norwegian,18,meg selv,271,understands,0
Norwegian,19,meg selv,281,produces,0.0071
Norwegian,19,meg selv,281,understands,0
Norwegian,20,meg selv,342,produces,0.0058
Norwegian,20,meg selv,342,understands,0
Norwegian,21,meg selv,418,produces,0.0167
Norwegian,21,meg selv,418,understands,0
Norwegian,22,meg selv,596,produces,0.0453
Norwegian,22,meg selv,596,understands,0
Norwegian,23,meg selv,566,produces,0.0565
Norwegian,23,meg selv,566,understands,0
Norwegian,24,meg selv,538,produces,0.0669
Norwegian,24,meg selv,538,understands,0
Norwegian,25,meg selv,656,produces,0.0869
Norwegian,25,meg selv,656,understands,0
Norwegian,26,meg selv,644,produces,0.1615
Norwegian,26,meg selv,644,understands,0
Norwegian,27,meg selv,525,produces,0.1771
Norwegian,27,meg selv,525,understands,0
Norwegian,28,meg selv,544,produces,0.2059
Norwegian,28,meg selv,544,understands,0
Norwegian,29,meg selv,536,produces,0.2836
Norwegian,29,meg selv,536,understands,0
Norwegian,30,meg selv,457,produces,0.2888
Norwegian,30,meg selv,457,understands,0
Norwegian,31,meg selv,479,produces,0.3319
Norwegian,31,meg selv,479,understands,0
Norwegian,32,meg selv,451,produces,0.3392
Norwegian,32,meg selv,451,understands,0
Norwegian,33,meg selv,430,produces,0.4233
Norwegian,33,meg selv,430,understands,0
Norwegian,34,meg selv,424,produces,0.434
Norwegian,34,meg selv,424,understands,0
Norwegian,35,meg selv,422,produces,0.4787
Norwegian,35,meg selv,422,understands,0
Norwegian,36,meg selv,329,produces,0.5502
Norwegian,36,meg selv,329,understands,0
Persian,17,خودم,1,produces,0
Persian,17,خودم,1,understands,0
Persian,18,خودم,5,produces,0
Persian,18,خودم,5,understands,0
Persian,20,خودم,3,produces,0
Persian,20,خودم,3,understands,0
Persian,21,خودم,1,produces,0
Persian,21,خودم,1,understands,0
Persian,22,خودم,1,produces,1
Persian,22,خودم,1,understands,0
Persian,23,خودم,3,produces,1
Persian,23,خودم,3,understands,0
Persian,24,خودم,10,produces,0.7
Persian,24,خودم,10,understands,0
Persian,25,خودم,3,produces,0.6667
Persian,25,خودم,3,understands,0
Persian,26,خودم,6,produces,0.5
Persian,26,خودم,6,understands,0
Persian,27,خودم,5,produces,0.6
Persian,27,خودم,5,understands,0
Persian,28,خودم,9,produces,0.6667
Persian,28,خودم,9,understands,0
Persian,29,خودم,1,produces,0
Persian,29,خودم,1,understands,0
Persian,30,خودم,2,produces,0.5
Persian,30,خودم,2,understands,0
Russian,8,сам/сама,59,produces,0
Russian,8,сам/сама,59,understands,0.0169
Russian,9,сам/сама,42,produces,0.0238
Russian,9,сам/сама,42,understands,0.1429
Russian,10,сам/сама,63,produces,0
Russian,10,сам/сама,63,understands,0.1746
Russian,11,сам/сама,71,produces,0.0141
Russian,11,сам/сама,71,understands,0.2254
Russian,12,сам/сама,76,produces,0
Russian,12,сам/сама,76,understands,0.2105
Russian,13,сам/сама,73,produces,0.0548
Russian,13,сам/сама,73,understands,0.2877
Russian,14,сам/сама,79,produces,0.0886
Russian,14,сам/сама,79,understands,0.3671
Russian,15,сам/сама,81,produces,0.0741
Russian,15,сам/сама,81,understands,0.4938
Russian,16,сам/сама,81,produces,0.0864
Russian,16,сам/сама,81,understands,0.5185
Russian,17,сам/сама,80,produces,0.1
Russian,17,сам/сама,80,understands,0.55
Russian,18,сам/сама,63,produces,0.1746
Russian,18,сам/сама,63,understands,0.6984
Swedish,8,"mig, min",26,produces,0
Swedish,8,"mig, min",26,understands,0
Swedish,9,"mig, min",2,produces,0
Swedish,9,"mig, min",2,understands,0
Swedish,10,"mig, min",54,produces,0
Swedish,10,"mig, min",54,understands,0.0093
Swedish,11,"mig, min",3,produces,0
Swedish,11,"mig, min",3,understands,0
Swedish,12,"mig, min",79,produces,0
Swedish,12,"mig, min",79,understands,0.0316
Swedish,13,"mig, min",7,produces,0.0714
Swedish,13,"mig, min",7,understands,0.1429
Swedish,14,"mig, min",124,produces,0
Swedish,14,"mig, min",124,understands,0.125
Swedish,15,"mig, min",13,produces,0.0769
Swedish,15,"mig, min",13,understands,0.3846
Swedish,16,"mig, min",159,produces,0.0377
Swedish,16,"mig, min",159,understands,0.239
Turkish,16,Kendim,109,produces,0.0275
Turkish,16,Kendim,109,understands,0
Turkish,17,Kendim,107,produces,0.0187
Turkish,17,Kendim,107,understands,0
Turkish,18,Kendim,128,produces,0.0547
Turkish,18,Kendim,128,understands,0
Turkish,19,Kendim,121,produces,0.0579
Turkish,19,Kendim,121,understands,0
Turkish,20,Kendim,119,produces,0.1008
Turkish,20,Kendim,119,understands,0
Turkish,21,Kendim,124,produces,0.0887
Turkish,21,Kendim,124,understands,0
Turkish,22,Kendim,126,produces,0.0873
Turkish,22,Kendim,126,understands,0
Turkish,23,Kendim,131,produces,0.145
Turkish,23,Kendim,131,understands,0
Turkish,24,Kendim,106,produces,0.2642
Turkish,24,Kendim,106,understands,0
Turkish,25,Kendim,123,produces,0.3171
Turkish,25,Kendim,123,understands,0
Turkish,26,Kendim,123,produces,0.3252
Turkish,26,Kendim,123,understands,0
Turkish,27,Kendim,108,produces,0.3796
Turkish,27,Kendim,108,understands,0
Turkish,28,Kendim,112,produces,0.4554
Turkish,28,Kendim,112,understands,0
Turkish,29,Kendim,119,produces,0.479
Turkish,29,Kendim,119,understands,0
Turkish,30,Kendim,104,produces,0.5577
Turkish,30,Kendim,104,understands,0
Turkish,31,Kendim,101,produces,0.5743
Turkish,31,Kendim,101,understands,0
Turkish,32,Kendim,132,produces,0.5833
