language,sex,age,words,n,measure,prop
American Sign Language,All,8,CLIMB,1,produces,0
American Sign Language,All,8,CLIMB,1,understands,0
American Sign Language,All,9,CLIMB_LADDER,4,produces,0
American Sign Language,All,9,CLIMB_LADDER,4,understands,0.25
American Sign Language,All,10,"CLIMB_LADDER, CLIMB",5,produces,0
American Sign Language,All,10,"CLIMB_LADDER, CLIMB",5,understands,0
American Sign Language,All,11,"CLIMB_LADDER, CLIMB",3,produces,0
American Sign Language,All,11,"CLIMB_LADDER, CLIMB",3,understands,0
American Sign Language,All,12,"CLIMB_LADDER, CLIMB",4,produces,0
American Sign Language,All,12,"CLIMB_LADDER, CLIMB",4,understands,0
American Sign Language,All,13,CLIMB,4,produces,0
American Sign Language,All,13,CLIMB,4,understands,0
American Sign Language,All,14,CLIMB,1,produces,0
American Sign Language,All,14,CLIMB,1,understands,0
American Sign Language,All,15,"CLIMB, CLIMB_LADDER",3,produces,0
American Sign Language,All,15,"CLIMB, CLIMB_LADDER",3,understands,0
American Sign Language,All,16,CLIMB_LADDER,2,produces,0
American Sign Language,All,16,CLIMB_LADDER,2,understands,0
American Sign Language,All,17,"CLIMB_LADDER, CLIMB",5,produces,0.2
American Sign Language,All,17,"CLIMB_LADDER, CLIMB",5,understands,0.4
American Sign Language,All,18,"CLIMB_LADDER, CLIMB",11,produces,0.3636
American Sign Language,All,18,"CLIMB_LADDER, CLIMB",11,understands,0.5455
American Sign Language,All,19,"CLIMB_LADDER, CLIMB",6,produces,0
American Sign Language,All,19,"CLIMB_LADDER, CLIMB",6,understands,0.3333
American Sign Language,All,20,"CLIMB_LADDER, CLIMB",3,produces,0.3333
American Sign Language,All,20,"CLIMB_LADDER, CLIMB",3,understands,0
American Sign Language,All,21,"CLIMB_LADDER, CLIMB",4,produces,0
American Sign Language,All,21,"CLIMB_LADDER, CLIMB",4,understands,0.5
American Sign Language,All,22,"CLIMB_LADDER, CLIMB",10,produces,0.1
American Sign Language,All,22,"CLIMB_LADDER, CLIMB",10,understands,0.2
American Sign Language,All,23,"CLIMB_LADDER, CLIMB",5,produces,0.2
