item_id,item_definition,category,age,n_children,measure,prop
item_1,Ah! (surpresa),sounds,16,144,produces,0.6181
item_1,Ah! (surpresa),sounds,16,144,understands,0
item_1,Ah! (surpresa),sounds,17,158,understands,0
item_1,Ah! (surpresa),sounds,19,196,understands,0
item_1,Ah! (surpresa),sounds,20,218,understands,0
item_1,Ah! (surpresa),sounds,21,208,understands,0
item_1,Ah! (surpresa),sounds,24,215,produces,0.6837
item_1,Ah! (surpresa),sounds,26,218,understands,0
item_1,Ah! (surpresa),sounds,28,219,understands,0
item_1,Ah! (surpresa),sounds,30,163,understands,0
item_10,I-ó / I-ó (burro),sounds,16,144,produces,0.0625
item_10,I-ó / I-ó (burro),sounds,18,203,produces,0.1232
item_10,I-ó / I-ó (burro),sounds,18,203,understands,0
item_10,I-ó / I-ó (burro),sounds,19,196,understands,0
item_10,I-ó / I-ó (burro),sounds,22,213,produces,0.3568
item_10,I-ó / I-ó (burro),sounds,23,199,produces,0.2714
item_10,I-ó / I-ó (burro),sounds,23,199,understands,0
item_10,I-ó / I-ó (burro),sounds,24,215,produces,0.386
item_10,I-ó / I-ó (burro),sounds,24,215,understands,0
item_10,I-ó / I-ó (burro),sounds,25,213,understands,0
item_10,I-ó / I-ó (burro),sounds,26,218,produces,0.4128
item_10,I-ó / I-ó (burro),sounds,26,218,understands,0
item_10,I-ó / I-ó (burro),sounds,27,238,understands,0
item_10,I-ó / I-ó (burro),sounds,29,207,produces,0.5072
item_10,I-ó / I-ó (burro),sounds,30,163,produces,0.5215
item_10,I-ó / I-ó (burro),sounds,30,163,understands,0
item_100,Ameixas,food_drink,16,144,produces,0
item_100,Ameixas,food_drink,16,144,understands,0
item_100,Ameixas,food_drink,20,218,produces,0.0138
item_100,Ameixas,food_drink,20,218,understands,0
item_100,Ameixas,food_drink,23,199,understands,0
item_100,Ameixas,food_drink,24,215,produces,0.0465
item_100,Ameixas,food_drink,24,215,understands,0
item_100,Ameixas,food_drink,25,213,produces,0.0892
item_100,Ameixas,food_drink,29,207,produces,0.1449
item_100,Ameixas,food_drink,30,163,produces,0.1779
item_101,Ananás,food_drink,16,144,understands,0
