item_id,item_definition,category,age,n_children,measure,prop
item_100,TONIGHT,time_words,12,1,produces,0
item_100,TONIGHT,time_words,18,1,produces,0
item_100,TONIGHT,time_words,28,1,produces,1
item_100,TONIGHT,time_words,28,1,understands,1
item_100,TONIGHT,time_words,32,1,understands,0
item_100,TONIGHT,time_words,33,1,produces,0
item_100,TONIGHT,time_words,33,1,understands,0
item_101,YESTERDAY,time_words,12,1,produces,0
item_101,YESTERDAY,time_words,12,1,understands,0
item_101,YESTERDAY,time_words,21,1,understands,1
item_101,YESTERDAY,time_words,28,1,produces,1
item_101,YESTERDAY,time_words,28,1,understands,1
item_101,YESTERDAY,time_words,32,1,produces,0
item_101,YESTERDAY,time_words,33,1,understands,0
item_102,AWAY,action_words,28,1,understands,1
item_102,AWAY,action_words,32,1,produces,1
item_103,BITE,action_words,18,1,understands,1
item_103,BITE,action_words,28,1,produces,1
item_103,BITE,action_words,28,1,understands,1
item_103,BITE,action_words,32,1,produces,1
item_103,BITE,action_words,32,1,understands,1
item_104,BLOW,action_words,18,1,understands,0
item_104,BLOW,action_words,28,1,understands,1
item_104,BLOW,action_words,33,1,understands,1
item_105,BREAK,action_words,18,1,produces,1
item_105,BREAK,action_words,18,1,understands,1
item_105,BREAK,action_words,28,1,understands,1
item_105,BREAK,action_words,33,1,produces,1
item_105,BREAK,action_words,33,1,understands,1
item_106,BRING/CARRY,action_words,12,1,produces,0
item_106,BRING/CARRY,action_words,18,1,understands,1
item_106,BRING/CARRY,action_words,21,1,produces,0
item_107,BUILD,action_words,12,1,produces,0
item_107,BUILD,action_words,18,1,understands,1
item_107,BUILD,action_words,32,1,produces,0
item_107,BUILD,action_words,33,1,produces,0
item_108,BUY,action_words,18,1,understands,0
item_108,BUY,action_words,28,1,produces,1
item_108,BUY,action_words,33,1,understands,1
item_109,CATCH,action_words,12,1,understands,0
item_109,CATCH,action_words,18,1,understands,1
item_109,CATCH,action_words,28,1,produces,1
item_109,CATCH,action_words,33,1,understands,1
item_110,CHASE,action_words,12,1,understands,0
item_110,CHASE,action_words,18,1,produces,0
item_110,CHASE,action_words,21,1,produces,0
item_110,CHASE,action_words,32,1,produces,0
item_110,CHASE,action_words,32,1,understands,0
item_110,CHASE,action_words,33,1,produces,0
item_111,CHAT,action_words,12,1,understands,0
item_111,CHAT,action_words,21,1,produces,0
item_111,CHAT,action_words,21,1,understands,1
item_111,CHAT,action_words,28,1,produces,0
item_111,CHAT,action_words,28,1,understands,1
item_111,CHAT,action_words,32,1,understands,0
item_111,CHAT,action_words,33,1,produces,1
item_111,CHAT,action_words,33,1,understands,1
item_112,CLAP,action_words,18,1,produces,1
item_112,CLAP,action_words,33,1,understands,1
item_113,CLEAN,action_words,12,1,produces,0
item_113,CLEAN,action_words,12,1,understands,0
item_113,CLEAN,action_words,28,1,produces,1
item_113,CLEAN,action_words,28,1,understands,1
item_113,CLEAN,action_words,32,1,understands,0
item_114,CLIMB,action_words,12,1,understands,0
item_114,CLIMB,action_words,28,1,produces,1
item_114,CLIMB,action_words,32,1,produces,0
item_114,CLIMB,action_words,33,1,understands,1
item_115,CLOSE,action_words,18,1,produces,0
item_115,CLOSE,action_words,21,1,understands,1
item_116,COOK,action_words,12,1,produces,0
item_116,COOK,action_words,18,1,produces,0
item_116,COOK,action_words,33,1,understands,1
item_117,CRY,action_words,21,1,understands,1
item_117,CRY,action_words,28,1,produces,1
item_117,CRY,action_words,28,1,understands,1
item_117,CRY,action_words,33,1,produces,1
item_118,CUT,action_words,21,1,understands,1
item_118,CUT,action_words,32,1,understands,1
item_118,CUT,action_words,33,1,produces,0
item_118,CUT,action_words,33,1,understands,1
item_119,DANCE,action_words,28,1,understands,1
item_119,DANCE,action_words,32,1,produces,0
item_119,DANCE,action_words,32,1,understands,0
item_119,DANCE,action_words,33,1,produces,0
item_120,DRAW,action_words,18,1,produces,0
item_120,DRAW,action_words,21,1,understands,1
item_120,DRAW,action_words,33,1,produces,0
item_121,DRINK,action_words,12,1,understands,0
item_121,DRINK,action_words,18,1,produces,1
item_121,DRINK,action_words,21,1,produces,1
item_121,DRINK,action_words,28,1,produces,1
item_121,DRINK,action_words,28,1,understands,1
item_121,DRINK,action_words,32,1,understands,1
item_122,DROP,action_words,18,1,produces,1
item_122,DROP,action_words,33,1,produces,0
item_122,DROP,action_words,33,1,understands,1
item_123,EAT,action_words,28,1,understands,1
item_123,EAT,action_words,32,1,understands,1
item_123,EAT,action_words,33,1,produces,1
item_123,EAT,action_words,33,1,understands,1
item_124,ENTER,action_words,18,1,understands,0
item_124,ENTER,action_words,33,1,understands,1
item_125,FALL,action_words,21,1,understands,1
item_125,FALL,action_words,32,1,understands,1
item_125,FALL,action_words,33,1,produces,1
item_126,FEED,action_words,32,1,produces,1
item_127,FIND,action_words,12,1,understands,0
item_127,FIND,action_words,18,1,understands,1
item_127,FIND,action_words,21,1,understands,1
item_127,FIND,action_words,28,1,understands,1
item_127,FIND,action_words,32,1,produces,0
item_127,FIND,action_words,32,1,understands,1
item_127,FIND,action_words,33,1,produces,0
item_127,FIND,action_words,33,1,understands,1
item_128,FINISH,action_words,12,1,produces,0
item_128,FINISH,action_words,21,1,understands,1
item_128,FINISH,action_words,28,1,understands,1
item_128,FINISH,action_words,33,1,understands,1
item_129,FIX,action_words,12,1,produces,0
item_129,FIX,action_words,18,1,understands,0
item_129,FIX,action_words,21,1,produces,0
item_129,FIX,action_words,28,1,produces,1
item_129,FIX,action_words,28,1,understands,1
item_130,GET/TAKE,action_words,12,1,produces,0
item_130,GET/TAKE,action_words,12,1,understands,0
item_130,GET/TAKE,action_words,18,1,produces,0
item_130,GET/TAKE,action_words,21,1,understands,1
item_130,GET/TAKE,action_words,28,1,understands,1
item_130,GET/TAKE,action_words,32,1,understands,1
item_131,GET-A-SHOT,action_words,21,1,understands,1
item_131,GET-A-SHOT,action_words,28,1,understands,1
item_132,GIVE,action_words,18,1,produces,0
item_132,GIVE,action_words,33,1,produces,1
item_133,GO,action_words,18,1,understands,1
item_133,GO,action_words,21,1,understands,1
item_133,GO,action_words,28,1,understands,1
item_133,GO,action_words,32,1,produces,1
item_133,GO,action_words,32,1,understands,1
item_133,GO,action_words,33,1,understands,1
item_134,HAVE,action_words,12,1,understands,0
item_134,HAVE,action_words,18,1,produces,0
item_134,HAVE,action_words,21,1,understands,1
item_134,HAVE,action_words,28,1,produces,1
item_134,HAVE,action_words,33,1,produces,0
item_134,HAVE,action_words,33,1,understands,1
item_135,HEAR,action_words,32,1,produces,1
item_135,HEAR,action_words,32,1,understands,1
item_136,HELP,action_words,12,1,produces,0
item_136,HELP,action_words,12,1,understands,0
item_136,HELP,action_words,21,1,understands,1
item_136,HELP,action_words,28,1,understands,1
item_137,HIDE,action_words,21,1,produces,0
item_137,HIDE,action_words,21,1,understands,1
item_137,HIDE,action_words,28,1,understands,1
item_137,HIDE,action_words,32,1,produces,1
item_137,HIDE,action_words,33,1,understands,1
item_138,HIT,action_words,12,1,produces,0
item_138,HIT,action_words,18,1,produces,0
item_138,HIT,action_words,21,1,understands,1
item_139,HOLD,action_words,12,1,produces,0
item_139,HOLD,action_words,32,1,produces,1
item_139,HOLD,action_words,33,1,produces,0
item_139,HOLD,action_words,33,1,understands,1
item_140,HUG,action_words,12,1,understands,0
item_140,HUG,action_words,33,1,produces,1
item_141,HURRY,action_words,12,1,produces,0
item_141,HURRY,action_words,21,1,produces,0
item_141,HURRY,action_words,28,1,understands,1
item_141,HURRY,action_words,32,1,produces,0
item_142,JUMP,action_words,28,1,understands,1
item_142,JUMP,action_words,32,1,produces,1
item_142,JUMP,action_words,33,1,produces,1
item_142,JUMP,action_words,33,1,understands,1
item_143,KICK,action_words,12,1,understands,0
item_143,KICK,action_words,18,1,understands,0
item_143,KICK,action_words,32,1,produces,0
item_143,KICK,action_words,32,1,understands,0
item_143,KICK,action_words,33,1,produces,1
item_144,KISS,action_words,12,1,understands,0
item_144,KISS,action_words,18,1,produces,1
item_144,KISS,action_words,21,1,produces,1
item_144,KISS,action_words,28,1,produces,1
item_144,KISS,action_words,28,1,understands,1
item_144,KISS,action_words,33,1,produces,1
item_145,KNOCK,action_words,12,1,produces,0
item_145,KNOCK,action_words,21,1,produces,0
item_145,KNOCK,action_words,28,1,understands,1
item_145,KNOCK,action_words,33,1,produces,0
item_146,LEARN,action_words,12,1,produces,0
item_146,LEARN,action_words,12,1,understands,0
item_146,LEARN,action_words,21,1,understands,1
item_146,LEARN,action_words,28,1,produces,0
item_146,LEARN,action_words,33,1,understands,0
item_147,LICK,action_words,12,1,understands,0
item_147,LICK,action_words,18,1,produces,0
item_147,LICK,action_words,28,1,produces,0
item_148,LIKE,action_words,12,1,produces,0
item_148,LIKE,action_words,32,1,produces,0
item_148,LIKE,action_words,32,1,understands,0
item_149,LOOK,action_words,12,1,understands,0
