age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
27,233,,FALSE,Male,,,
34,490,,FALSE,Female,,,
28,284,,FALSE,Male,,,
25,207,,FALSE,Female,,,
35,263,,FALSE,Male,,,
32,300,,FALSE,Male,,,
32,410,,FALSE,Male,,,
32,429,,FALSE,Male,,,
14,106,,FALSE,Female,,,
13,7,,FALSE,Male,,,
17,29,,FALSE,Female,,,
12,10,,FALSE,Male,,,
18,199,,FALSE,Male,,,
30,150,,FALSE,Male,,,
10,2,,FALSE,Female,,,
23,94,,FALSE,Female,,,
18,140,,FALSE,Female,,,
13,48,,FALSE,Female,,,
31,252,,FALSE,Female,,,
