age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
13,0,17,FALSE,Female,,,
11,0,128,FALSE,Female,,,
12,0,9,FALSE,Female,,,
11,0,177,FALSE,Female,,,
11,0,31,FALSE,Female,,,
13,0,212,FALSE,Male,,,
11,0,9,FALSE,Male,,,
11,0,6,FALSE,Male,,,
11,0,7,FALSE,Female,,,
11,0,0,FALSE,Male,,,
11,0,0,FALSE,Female,,,
11,10,47,FALSE,Female,,,
11,1,1,FALSE,Female,,,
12,31,146,FALSE,Male,,,
11,0,10,FALSE,Male,,,
11,0,47,FALSE,Female,,,
12,0,87,FALSE,Male,,,
11,3,24,FALSE,Female,,,
11,1,12,FALSE,Female,,,
11,5,35,FALSE,Female,,,
11,0,9,FALSE,Male,,,
11,0,19,FALSE,Male,,,
11,0,102,FALSE,Female,,,
11,0,0,FALSE,Female,,,
11,0,4,FALSE,Female,,,
11,0,138,FALSE,Female,,,
11,0,0,FALSE,Male,,,
11,1,11,FALSE,Female,,,
11,0,0,FALSE,Male,,,
11,0,7,FALSE,Female,,,
11,0,26,FALSE,Female,,,
11,0,18,FALSE,Male,,,
11,0,0,FALSE,Male,,,
11,0,50,FALSE,Female,,,
12,0,93,FALSE,Female,,,
15,30,143,FALSE,Male,,,
17,44,298,FALSE,Female,,,
16,0,51,FALSE,Female,,,
17,6,120,FALSE,Male,,,
16,2,30,FALSE,Male,,,
16,17,116,FALSE,Female,,,
16,29,83,FALSE,Male,,,
16,18,60,FALSE,Female,,,
16,26,152,FALSE,Female,,,
16,2,41,FALSE,Male,,,
16,66,131,FALSE,Female,,,
16,0,32,FALSE,Female,,,
17,73,249,FALSE,Female,,,
15,1,98,FALSE,Male,,,
16,4,45,FALSE,Female,,,
17,15,117,FALSE,Male,,,
15,4,73,FALSE,Female,,,
15,40,237,FALSE,Male,,,
11,1,29,FALSE,Female,,,
10,6,56,FALSE,Male,,,
17,3,149,FALSE,Male,,,
10,0,22,FALSE,Male,,,
16,16,110,FALSE,Male,,,
14,41,250,FALSE,Female,,,
8,0,0,FALSE,Female,,,
10,0,1,FALSE,Female,,,
16,14,32,FALSE,Female,,,
16,4,82,FALSE,Female,,,
9,0,4,FALSE,Female,,,
10,1,38,FALSE,Male,,,
17,71,266,FALSE,Male,,,
14,6,17,FALSE,Male,,,
8,1,1,FALSE,Male,,,
14,4,40,FALSE,Female,,,
8,0,2,FALSE,Female,,,
11,1,72,FALSE,Female,,,
17,14,150,FALSE,Female,,,
8,0,0,FALSE,Male,,,
15,9,76,FALSE,Female,,,
9,0,24,FALSE,Female,,,
15,3,14,FALSE,Male,,,
8,0,0,FALSE,Male,,,
14,51,268,FALSE,Male,,,
8,0,64,FALSE,Male,,,
9,0,0,FALSE,Male,,,
16,53,240,FALSE,Male,,,
9,0,40,FALSE,Male,,,
16,49,304,FALSE,Male,,,
9,0,98,FALSE,Male,,,
10,0,10,FALSE,Female,,,
17,65,187,FALSE,Female,,,
15,40,178,FALSE,Male,,,
9,2,6,FALSE,Male,,,
10,0,22,FALSE,Male,,,
16,0,68,FALSE,Male,,,
9,0,16,FALSE,Female,,,
10,0,12,FALSE,Male,,,
16,1,170,FALSE,Male,,,
10,0,3,FALSE,Male,,,
16,24,60,FALSE,Male,,,
16,3,40,FALSE,Female,,,
9,2,10,FALSE,Female,,,
16,74,114,FALSE,Male,,,
9,1,2,FALSE,Male,,,
16,0,13,FALSE,Male,,,
9,0,1,FALSE,Male,,,
17,6,51,FALSE,Male,,,
15,47,285,FALSE,Female,,,
16,4,14,FALSE,Female,,,
17,37,94,FALSE,Female,,,
15,12,38,FALSE,Female,,,
15,5,140,FALSE,Female,,,
16,10,228,FALSE,Female,,,
17,67,134,FALSE,Female,,,
16,9,79,FALSE,Female,,,
16,16,177,FALSE,Female,,,
17,76,108,FALSE,Male,,,
17,6,77,FALSE,Female,,,
16,27,73,FALSE,Female,,,
16,55,149,FALSE,Female,,,
17,22,145,FALSE,Male,,,
16,36,181,FALSE,Male,,,
17,73,201,FALSE,Female,,,
15,9,100,FALSE,Male,,,
15,43,152,FALSE,Female,,,
16,1,32,FALSE,Male,,,
16,127,226,FALSE,Female,,,
15,12,61,FALSE,Male,,,
15,17,80,FALSE,Female,,,
13,9,64,FALSE,Female,,,
12,5,37,FALSE,Male,,,
12,2,8,FALSE,Female,,,
12,1,15,FALSE,Female,,,
12,1,40,FALSE,Female,,,
11,0,8,FALSE,Female,,,
12,0,16,FALSE,Male,,,
12,0,0,FALSE,Female,,,
12,4,34,FALSE,Female,,,
11,1,4,FALSE,Female,,,
12,5,46,FALSE,Male,,,
12,0,18,FALSE,Male,,,
12,5,45,FALSE,Male,,,
12,2,9,FALSE,Male,,,
12,0,10,FALSE,Male,,,
13,0,59,FALSE,Male,,,
12,1,7,FALSE,Female,,,
12,3,41,FALSE,Female,,,
13,0,8,FALSE,Male,,,
12,0,8,FALSE,Male,,,
12,1,40,FALSE,Female,,,
12,0,13,FALSE,Male,,,
12,0,8,FALSE,Male,,,
13,0,103,FALSE,Male,,,
13,0,77,FALSE,Male,,,
12,0,35,FALSE,Male,,,
