age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
10,15,31,FALSE,Female,,College,
13,14,28,FALSE,Male,,Graduate,
10,1,12,FALSE,Male,,College,
12,10,162,FALSE,Female,,Graduate,
13,12,40,FALSE,Male,,Secondary,
11,2,13,FALSE,Male,,College,
9,2,2,FALSE,Male,,College,
14,16,71,FALSE,Male,,College,
10,2,42,FALSE,Male,,Graduate,
11,3,19,FALSE,Female,,College,
12,9,13,FALSE,Female,,Graduate,
9,2,8,FALSE,Male,,College,
11,8,539,FALSE,Male,,College,
9,31,70,FALSE,Male,,College,
12,3,91,FALSE,Male,,College,
11,3,30,FALSE,Female,,Secondary,
16,46,550,FALSE,Female,,College,
9,4,8,FALSE,Female,,Graduate,
11,25,119,FALSE,Male,,Graduate,
8,0,0,FALSE,Female,,College,
16,22,178,FALSE,Male,,College,
9,4,22,FALSE,Female,,College,
15,17,23,FALSE,Female,,College,
9,0,10,FALSE,Male,,College,
12,3,12,FALSE,Male,,Graduate,
15,17,543,FALSE,Female,,Graduate,
10,26,187,FALSE,Female,,College,
12,5,5,FALSE,Male,,College,
9,0,53,FALSE,Male,,College,
8,4,550,FALSE,Female,,Some College,
12,6,151,FALSE,Male,,College,
16,16,96,FALSE,Male,,College,
9,6,39,FALSE,Female,,College,
10,44,548,FALSE,Male,,Graduate,
15,10,152,FALSE,Female,,College,
9,22,94,FALSE,Female,,College,
15,40,142,FALSE,Male,,College,
11,0,9,FALSE,Female,,Secondary,
13,3,26,FALSE,Female,,College,
12,77,199,FALSE,Male,,College,
10,0,0,FALSE,Male,,College,
12,1,78,FALSE,Female,,College,
14,3,3,FALSE,Male,,College,
12,12,93,FALSE,Female,,Graduate,
11,43,87,FALSE,Female,,Some College,
8,0,18,FALSE,Male,,College,
8,7,22,FALSE,Female,,College,
14,7,182,FALSE,Male,,College,
12,17,174,FALSE,Female,,College,
10,0,508,FALSE,Male,,College,
15,25,90,FALSE,Female,,College,
10,42,99,FALSE,Male,,College,
14,31,109,FALSE,Male,,Graduate,
15,19,53,FALSE,Male,,Graduate,
8,55,549,FALSE,Female,,College,
15,454,542,FALSE,Male,,Graduate,
10,10,39,FALSE,Female,,College,
11,4,32,FALSE,Female,,College,
11,5,29,FALSE,Male,,College,
14,107,263,FALSE,Male,,College,
12,35,241,FALSE,Female,,College,
10,71,179,FALSE,Female,,College,
15,9,137,FALSE,Female,,College,
