age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
16,34,,TRUE,Male,,,
16,16,,TRUE,Female,,,
16,27,,TRUE,Female,,,
16,18,,TRUE,Female,,,
16,15,,TRUE,Female,,,
16,107,,TRUE,Male,,,
16,5,,TRUE,Male,,,
16,31,,TRUE,Female,,,
16,19,,TRUE,Female,,,
16,11,,TRUE,Female,,,
16,183,,TRUE,Female,,,
16,12,,TRUE,Male,,,
16,19,,TRUE,Female,,,
16,24,,TRUE,Female,,,
16,50,,TRUE,Female,,,
16,18,,TRUE,Female,,,
16,42,,TRUE,Female,,,
16,11,,TRUE,Female,,,
16,9,,TRUE,Male,,,
16,30,,TRUE,Male,,,
16,11,,TRUE,Male,,,
16,25,,TRUE,Male,,,
16,8,,TRUE,Male,,,
16,17,,TRUE,Female,,,
16,3,,TRUE,Male,,,
16,62,,TRUE,Male,,,
16,10,,TRUE,Female,,,
16,20,,TRUE,Female,,,
16,26,,TRUE,Male,,,
16,237,,TRUE,Female,,,
16,15,,TRUE,Female,,,
16,22,,TRUE,Female,,,
16,42,,TRUE,Female,,,
16,93,,TRUE,Male,,,
16,26,,TRUE,Female,,,
16,10,,TRUE,Female,,,
16,6,,TRUE,Male,,,
16,36,,TRUE,Male,,,
16,29,,TRUE,Male,,,
16,8,,TRUE,Male,,,
16,77,,TRUE,Female,,,
16,29,,TRUE,Female,,,
16,16,,TRUE,Male,,,
16,8,,TRUE,Male,,,
16,36,,TRUE,Female,,,
16,43,,TRUE,Female,,,
16,9,,TRUE,Female,,,
16,22,,TRUE,Male,,,
16,23,,TRUE,Male,,,
16,4,,TRUE,Female,,,
16,3,,TRUE,Male,,,
16,24,,TRUE,Male,,,
16,7,,TRUE,Male,,,
16,34,,TRUE,Female,,,
16,4,,TRUE,Female,,,
16,18,,TRUE,Female,,,
16,16,,TRUE,Female,,,
16,0,,TRUE,Female,,,
16,15,,TRUE,Female,,,
16,4,,TRUE,Female,,,
16,15,,TRUE,Male,,,
16,85,,TRUE,Male,,,
16,5,,TRUE,Male,,,
