age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
8,,,FALSE,Male,First,College,
8,,,FALSE,Male,Second,College,
10,,,FALSE,Male,First,Secondary,
11,,,FALSE,Male,Third,College,
11,,,FALSE,Male,Fifth,College,
12,,,FALSE,Male,Second,College,
12,,,FALSE,Male,Fourth,Primary,
12,,,FALSE,Male,Second,College,
8,,,FALSE,Male,First,Secondary,
9,,,FALSE,Male,First,Secondary,
9,,,FALSE,Male,Second,College,
8,,,FALSE,Male,Fourth,College,
9,,,FALSE,Male,Sixth,College,
12,,,FALSE,Male,Third,College,
8,,,FALSE,Male,Third,Primary,
9,,,FALSE,Male,First,College,
9,,,FALSE,Male,First,College,
10,,,FALSE,Male,Second,Secondary,
12,,,FALSE,Male,First,College,
10,,,FALSE,Male,Fifth,Secondary,
10,,,FALSE,Male,Fifth,Secondary,
11,,,FALSE,Male,First,Graduate,
8,,,FALSE,Male,Third,College,
9,,,FALSE,Male,Third,College,
10,,,FALSE,Male,Third,,
10,,,FALSE,Male,First,Secondary,
11,,,FALSE,Male,Fifth,Graduate,
8,,,FALSE,Male,First,Some Secondary,
10,,,FALSE,Male,First,College,
12,,,FALSE,Male,Eighth,Secondary,
10,,,FALSE,Male,,College,
12,,,FALSE,Male,Seventh,Some Secondary,
10,,,FALSE,Male,First,,
11,,,FALSE,Male,Fourth,College,
9,,,FALSE,Male,Seventh,College,
10,,,FALSE,Male,Seventh,College,
12,,,FALSE,Male,First,Graduate,
9,,,FALSE,Male,Fifth,Primary,
12,,,FALSE,Male,First,College,
11,,,FALSE,Male,Third,College,
11,,,FALSE,Male,First,College,
10,,,FALSE,Male,Second,Graduate,
10,,,FALSE,Male,Second,College,
10,,,FALSE,Male,Fourth,Secondary,
11,,,FALSE,Male,Second,College,
11,,,FALSE,Male,Fourth,Primary,
11,,,FALSE,Male,Second,College,
8,,,FALSE,Male,Sixth,College,
8,,,FALSE,Male,Third,College,
8,,,FALSE,Male,Second,Secondary,
11,,,FALSE,Male,First,College,
11,,,FALSE,Male,Eighth,Secondary,
10,,,FALSE,Male,First,Secondary,
12,,,FALSE,Male,Second,College,
8,,,FALSE,Female,Second,College,
8,,,FALSE,Female,Third,College,
9,,,FALSE,Female,Second,College,
10,,,FALSE,Female,First,Some Secondary,
10,,,FALSE,Female,Second,Graduate,
10,,,FALSE,Female,Second,College,
10,,,FALSE,Female,Fourth,Secondary,
10,,,FALSE,Female,Second,College,
11,,,FALSE,Female,First,College,
12,,,FALSE,Female,First,College,
12,,,FALSE,Female,First,Secondary,
8,,,FALSE,Female,,College,
12,,,FALSE,Female,Fourth,Secondary,
8,,,FALSE,Female,Sixth,College,
8,,,FALSE,Female,Second,College,
8,,,FALSE,Female,First,College,
8,,,FALSE,Female,Third,College,
8,,,FALSE,Female,Second,Secondary,
9,,,FALSE,Female,Second,Secondary,
11,,,FALSE,Female,Sixth,College,
9,,,FALSE,Female,First,College,
9,,,FALSE,Female,First,Secondary,
11,,,FALSE,Female,Second,Secondary,
11,,,FALSE,Female,First,College,
12,,,FALSE,Female,First,College,
9,,,FALSE,Female,First,College,
10,,,FALSE,Female,First,Secondary,
12,,,FALSE,Female,First,College,
11,,,FALSE,Female,Eighth,Some Secondary,
9,,,FALSE,Female,First,Secondary,
12,,,FALSE,Female,First,College,
10,,,FALSE,Female,First,Secondary,
12,,,FALSE,Female,Second,College,
11,,,FALSE,Female,First,College,
12,,,FALSE,Female,First,College,
8,,,FALSE,Female,Second,College,
11,,,FALSE,Female,First,College,
11,,,FALSE,Female,First,Secondary,
9,,,FALSE,Female,First,College,
9,,,FALSE,Female,First,College,
10,,,FALSE,Female,Second,Secondary,
10,,,FALSE,Female,Fifth,Secondary,
10,,,FALSE,Female,Fifth,Secondary,
9,,,FALSE,Female,Third,College,
10,,,FALSE,Female,Third,,
9,,,FALSE,Female,Seventh,College,
11,,,FALSE,Female,Third,College,
13,,,FALSE,Male,Second,College,
13,,,FALSE,Male,Third,College,
13,,,FALSE,Male,Third,Some Secondary,
13,,,FALSE,Male,First,College,
13,,,FALSE,Male,First,Primary,
15,,,FALSE,Male,First,College,
14,,,FALSE,Male,Third,Secondary,
14,,,FALSE,Male,Eighth,Primary,
15,,,FALSE,Male,Third,Secondary,
14,,,FALSE,Male,First,College,
14,,,FALSE,Male,First,College,
14,,,FALSE,Male,First,College,
13,,,FALSE,Male,Second,College,
13,,,FALSE,Male,Third,Some Secondary,
13,,,FALSE,Male,Second,Some Secondary,
13,,,FALSE,Male,Second,College,
13,,,FALSE,Male,Second,College,
14,,,FALSE,Male,First,Secondary,
14,,,FALSE,Male,Third,Graduate,
15,,,FALSE,Male,First,College,
13,,,FALSE,Male,First,College,
14,,,FALSE,Male,First,College,
14,,,FALSE,Male,First,College,
14,,,FALSE,Male,Second,College,
13,,,FALSE,Male,Second,College,
15,,,FALSE,Male,Fourth,College,
15,,,FALSE,Male,Second,College,
15,,,FALSE,Male,Third,Secondary,
13,,,FALSE,Male,First,College,
13,,,FALSE,Male,First,College,
13,,,FALSE,Male,Second,College,
13,,,FALSE,Male,Fourth,College,
13,,,FALSE,Male,First,College,
13,,,FALSE,Male,Fifth,College,
15,,,FALSE,Male,Third,Secondary,
15,,,FALSE,Male,Third,Secondary,
13,,,FALSE,Female,First,College,
13,,,FALSE,Female,First,College,
13,,,FALSE,Female,Second,College,
