age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
24,37,,FALSE,Female,,,
24,33,,FALSE,Female,,,
25,43,,FALSE,Female,,,
25,42,,FALSE,Female,,,
24,17,,FALSE,Female,,,
24,15,,FALSE,Female,,,
24,34,,FALSE,Male,,,
24,31,,FALSE,Female,,,
23,68,,FALSE,Female,,,
23,53,,FALSE,Male,,,
24,16,,FALSE,Male,,,
24,4,,FALSE,Male,,,
23,43,,FALSE,Female,,,
23,37,,FALSE,Male,,,
24,14,,FALSE,Male,,,
24,13,,FALSE,Male,,,
23,49,,FALSE,Male,,,
23,50,,FALSE,Female,,,
23,15,,FALSE,Female,,,
23,16,,FALSE,Male,,,
24,20,,FALSE,Female,,,
24,22,,FALSE,Female,,,
24,83,,FALSE,Female,,,
24,81,,FALSE,Female,,,
23,24,,FALSE,Male,,,
23,25,,FALSE,Female,,,
23,91,,FALSE,Male,,,
23,91,,FALSE,Male,,,
23,29,,FALSE,Male,,,
23,29,,FALSE,Female,,,
23,32,,FALSE,Male,,,
23,32,,FALSE,Male,,,
24,65,,FALSE,Male,,,
23,65,,FALSE,Male,,,
25,34,,FALSE,Female,,,
25,33,,FALSE,Female,,,
24,63,,FALSE,Male,,,
24,76,,FALSE,Male,,,
24,32,,FALSE,Male,,,
24,30,,FALSE,Female,,,
24,30,,FALSE,Female,,,
24,29,,FALSE,Female,,,
24,13,,FALSE,Male,,,
24,18,,FALSE,Male,,,
24,85,,FALSE,Female,,,
24,97,,FALSE,Male,,,
23,67,,FALSE,Female,,,
23,70,,FALSE,Male,,,
26,58,,FALSE,Male,,,
26,64,,FALSE,Male,,,
25,32,,FALSE,Female,,,
25,45,,FALSE,Female,,,
23,63,,FALSE,Male,,,
23,76,,FALSE,Male,,,
23,64,,FALSE,Male,,,
23,96,,FALSE,Male,,,
23,11,,FALSE,Male,,,
23,15,,FALSE,Male,,,
29,100,,FALSE,Female,,,
29,100,,FALSE,Female,,,
28,100,,FALSE,Male,,,
28,92,,FALSE,Male,,,
24,17,,FALSE,Male,,,
24,18,,FALSE,Female,,,
23,12,,FALSE,Female,,,
