age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
25,46,,TRUE,Male,,,
23,337,,TRUE,Female,Second,,
21,195,,TRUE,Male,Third,,
24,105,,TRUE,Male,First,,
16,137,,TRUE,Female,Second,,
29,368,,TRUE,Male,Second,,
25,482,,TRUE,Female,Second,,
17,49,,TRUE,Male,Third,College,
17,77,,TRUE,Female,First,College,
18,105,,TRUE,Female,First,College,
16,4,,TRUE,Female,First,College,
20,223,,TRUE,Male,First,College,
24,481,,TRUE,Female,First,College,
23,274,,TRUE,Male,Second,College,
29,418,,TRUE,Female,First,College,
24,16,,TRUE,Female,,College,
20,45,,TRUE,Female,Second,College,
28,411,,TRUE,Female,First,College,
20,67,,TRUE,Male,First,College,
20,289,,TRUE,Female,First,College,
21,24,,TRUE,Female,First,College,
22,85,,TRUE,Female,First,College,
23,91,,TRUE,Female,First,College,
25,401,,TRUE,Female,Second,College,
25,409,,TRUE,Female,First,College,
26,171,,TRUE,Male,Third,College,
27,494,,TRUE,Female,First,College,
16,28,,TRUE,Female,First,College,
16,23,,TRUE,Female,First,College,
18,32,,TRUE,Female,First,College,
22,239,,TRUE,Male,First,College,
22,151,,TRUE,Male,Second,College,
23,237,,TRUE,Male,First,College,
23,36,,TRUE,Female,First,College,
24,328,,TRUE,Female,First,College,
24,38,,TRUE,Male,Second,College,
24,454,,TRUE,Female,First,College,
26,320,,TRUE,Male,First,College,
26,221,,TRUE,Male,Second,College,
27,424,,TRUE,Male,Second,College,
27,371,,TRUE,Female,Second,College,
28,274,,TRUE,Male,Second,College,
28,452,,TRUE,Male,First,College,
29,406,,TRUE,Male,First,College,
30,430,,TRUE,Male,First,College,
16,27,,TRUE,Female,First,College,
20,103,,TRUE,Female,First,College,
20,50,,TRUE,Female,First,College,
25,519,,TRUE,Female,Second,College,
28,397,,TRUE,Female,First,College,
29,514,,TRUE,Male,Second,College,
30,64,,TRUE,Male,Second,College,
24,322,,TRUE,Female,First,College,
26,289,,TRUE,Male,Second,College,
27,547,,TRUE,Female,First,College,
28,227,,TRUE,Male,First,College,
30,83,,TRUE,Male,First,College,
30,459,,TRUE,Male,First,College,
30,188,,TRUE,Male,First,College,
18,123,,TRUE,Female,First,College,
18,11,,TRUE,Male,First,College,
20,11,,TRUE,Male,Second,College,
22,245,,TRUE,Female,Second,College,
29,456,,TRUE,Female,First,College,
21,165,,TRUE,Female,Second,College,
28,331,,TRUE,Female,Second,College,
24,572,,TRUE,Male,First,College,
26,397,,TRUE,Female,Second,College,
30,287,,TRUE,Female,First,College,
24,46,,TRUE,Female,Second,College,
24,351,,TRUE,Male,First,College,
19,31,,TRUE,Male,First,College,
19,196,,TRUE,Male,Second,College,
20,44,,TRUE,Female,,College,
22,10,,TRUE,Female,First,College,
24,65,,TRUE,Female,Second,College,
27,192,,TRUE,Female,Second,College,
17,73,,TRUE,Male,Second,College,
18,25,,TRUE,Male,First,College,
24,142,,TRUE,Male,Second,College,
16,34,,TRUE,Male,First,College,
16,0,,TRUE,Male,First,College,
17,10,,TRUE,Female,Second,College,
18,14,,TRUE,Female,First,College,
18,62,,TRUE,Female,Second,College,
18,73,,TRUE,Female,First,College,
19,55,,TRUE,Female,First,College,
19,113,,TRUE,Female,First,College,
19,137,,TRUE,Male,Second,College,
20,2,,TRUE,Male,Second,College,
20,358,,TRUE,Male,First,College,
21,17,,TRUE,Female,Third,College,
21,169,,TRUE,Male,First,College,
21,55,,TRUE,Male,First,College,
21,145,,TRUE,Male,Second,College,
22,337,,TRUE,Male,First,College,
24,70,,TRUE,Male,Second,College,
24,122,,TRUE,Female,First,College,
26,281,,TRUE,Female,First,College,
26,483,,TRUE,Male,Second,College,
26,462,,TRUE,Male,Third,College,
26,487,,TRUE,Female,First,College,
27,249,,TRUE,Male,First,College,
27,226,,TRUE,Female,First,College,
27,556,,TRUE,Female,First,College,
28,539,,TRUE,Male,Second,College,
28,572,,TRUE,Male,Second,College,
28,336,,TRUE,Male,,College,
28,546,,TRUE,Male,First,College,
28,219,,TRUE,Female,Second,College,
28,118,,TRUE,Male,Second,College,
16,14,,TRUE,Female,Third,College,
16,12,,TRUE,Male,First,College,
17,15,,TRUE,Female,First,College,
17,133,,TRUE,Male,First,College,
17,63,,TRUE,Female,First,College,
18,131,,TRUE,Female,Second,College,
20,68,,TRUE,Male,Second,College,
20,47,,TRUE,Male,First,College,
20,161,,TRUE,Female,First,College,
21,28,,TRUE,Male,Second,College,
21,94,,TRUE,Female,First,College,
22,116,,TRUE,Female,First,College,
22,246,,TRUE,Male,Second,College,
23,426,,TRUE,Male,First,College,
23,58,,TRUE,Male,Second,College,
23,171,,TRUE,Female,Second,College,
24,182,,TRUE,Male,First,College,
24,481,,TRUE,Female,Third,College,
24,154,,TRUE,Female,Second,College,
25,246,,TRUE,Male,First,College,
25,498,,TRUE,Male,First,College,
25,52,,TRUE,Female,First,College,
26,166,,TRUE,Female,Second,College,
27,402,,TRUE,Female,First,College,
26,426,,TRUE,Female,Second,College,
27,234,,TRUE,Female,Second,College,
16,60,,TRUE,Female,First,College,
16,21,,TRUE,Male,First,College,
18,90,,TRUE,Female,First,College,
19,175,,TRUE,Female,First,College,
20,59,,TRUE,Female,Third,College,
21,99,,TRUE,Female,First,College,
21,87,,TRUE,Female,Third,College,
21,101,,TRUE,Male,First,College,
21,16,,TRUE,Male,Second,College,
22,307,,TRUE,Male,First,College,
23,416,,TRUE,Female,First,College,
24,343,,TRUE,Male,First,College,
26,285,,TRUE,Female,First,College,
26,373,,TRUE,Female,First,College,
27,520,,TRUE,Female,First,College,
27,525,,TRUE,Female,First,College,
29,453,,TRUE,Female,First,College,
30,332,,TRUE,Male,Second,College,
29,374,,TRUE,Male,First,College,
29,122,,TRUE,Female,First,College,
29,252,,TRUE,Female,First,College,
30,395,,TRUE,Male,Second,College,
30,459,,TRUE,Female,First,College,
30,579,,TRUE,Female,Second,College,
30,465,,TRUE,Male,Second,College,
30,452,,TRUE,Female,First,College,
30,483,,TRUE,Female,First,College,
30,402,,TRUE,Female,Second,College,
30,557,,TRUE,Male,First,College,
17,50,,TRUE,Male,First,College,
19,77,,TRUE,Female,Second,College,
21,342,,TRUE,Female,Second,College,
22,95,,TRUE,Female,First,College,
27,523,,TRUE,Male,First,College,
28,209,,TRUE,Female,Second,College,
28,223,,TRUE,Male,First,College,
30,538,,TRUE,Male,First,College,
25,307,,TRUE,Female,Second,College,
30,279,,TRUE,Female,Second,Graduate,
16,11,,TRUE,Female,First,Graduate,
25,129,,TRUE,Male,Third,Graduate,
22,235,,TRUE,Male,First,Graduate,
24,564,,TRUE,Female,First,Graduate,
26,369,,TRUE,Female,Third,Graduate,
22,415,,TRUE,Female,First,Graduate,
24,411,,TRUE,Female,Second,Graduate,
28,279,,TRUE,Female,Second,Graduate,
27,546,,TRUE,Male,First,Graduate,
30,467,,TRUE,Female,Second,Graduate,
19,103,,TRUE,Male,First,Graduate,
24,325,,TRUE,Male,Second,Graduate,
26,417,,TRUE,Male,First,Graduate,
16,25,,TRUE,Female,First,Graduate,
17,6,,TRUE,Male,Second,Graduate,
16,138,,TRUE,Female,First,Graduate,
17,6,,TRUE,Female,Second,Graduate,
17,84,,TRUE,Male,First,Graduate,
20,100,,TRUE,Male,Second,Graduate,
21,68,,TRUE,Female,Second,Graduate,
22,424,,TRUE,Male,Second,Graduate,
22,66,,TRUE,Female,Third,Graduate,
24,120,,TRUE,Male,First,Graduate,
26,557,,TRUE,Female,First,Graduate,
29,410,,TRUE,Male,First,Graduate,
29,464,,TRUE,Male,First,Graduate,
16,17,,TRUE,Male,First,Graduate,
17,58,,TRUE,Male,First,Graduate,
17,179,,TRUE,Female,First,Graduate,
17,70,,TRUE,Male,Second,Graduate,
18,33,,TRUE,Male,Third,Graduate,
17,13,,TRUE,Female,First,Graduate,
18,55,,TRUE,Male,Second,Graduate,
18,154,,TRUE,Female,First,Graduate,
18,98,,TRUE,Male,Second,Graduate,
18,14,,TRUE,Male,Third,Graduate,
18,17,,TRUE,Male,First,Graduate,
19,67,,TRUE,Female,First,Graduate,
20,15,,TRUE,Male,Second,Graduate,
20,305,,TRUE,Female,First,Graduate,
21,25,,TRUE,Female,Second,Graduate,
24,474,,TRUE,Female,First,Graduate,
24,54,,TRUE,Female,Second,Graduate,
24,89,,TRUE,Male,First,Graduate,
25,127,,TRUE,Male,First,Graduate,
26,290,,TRUE,Male,First,Graduate,
29,559,,TRUE,Male,Second,Graduate,
29,360,,TRUE,Female,Third,Graduate,
29,125,,TRUE,Female,Second,Graduate,
29,509,,TRUE,Male,First,Graduate,
29,324,,TRUE,Male,Second,Graduate,
29,304,,TRUE,Male,First,Graduate,
29,452,,TRUE,Female,First,Graduate,
29,545,,TRUE,Male,Third,Graduate,
29,569,,TRUE,Female,First,Graduate,
29,532,,TRUE,Female,Third,Graduate,
30,87,,TRUE,Female,First,Graduate,
30,529,,TRUE,Male,Third,Graduate,
17,5,,TRUE,Female,First,Graduate,
18,46,,TRUE,Female,First,Graduate,
20,129,,TRUE,Female,First,Graduate,
21,175,,TRUE,Female,Second,Graduate,
24,310,,TRUE,Male,Second,Graduate,
17,10,,TRUE,Male,First,Graduate,
17,203,,TRUE,Female,Third,Graduate,
18,136,,TRUE,Male,Second,Graduate,
19,29,,TRUE,Female,Second,Graduate,
19,69,,TRUE,Female,First,Graduate,
20,307,,TRUE,Female,First,Graduate,
20,243,,TRUE,Male,First,Graduate,
21,85,,TRUE,Male,First,Graduate,
22,331,,TRUE,Female,First,Graduate,
22,65,,TRUE,Male,Second,Graduate,
22,149,,TRUE,Female,First,Graduate,
25,186,,TRUE,Male,Second,Graduate,
25,92,,TRUE,Male,First,Graduate,
24,243,,TRUE,Female,Second,Graduate,
23,269,,TRUE,Male,First,Graduate,
27,452,,TRUE,Male,First,Graduate,
28,319,,TRUE,Male,Third,Graduate,
30,571,,TRUE,Male,Third,Graduate,
30,315,,TRUE,Female,Second,Graduate,
16,9,,TRUE,Male,First,Graduate,
17,32,,TRUE,Female,First,Graduate,
18,63,,TRUE,Male,First,Graduate,
18,223,,TRUE,Female,First,Graduate,
20,10,,TRUE,Male,Second,Graduate,
20,63,,TRUE,Female,First,Graduate,
21,72,,TRUE,Female,First,Graduate,
26,379,,TRUE,Female,First,Graduate,
26,442,,TRUE,Female,First,Graduate,
28,463,,TRUE,Female,Second,Graduate,
18,10,,TRUE,Female,Second,Graduate,
