age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
29,516,516,TRUE,Male,Third,College,
29,460,460,TRUE,Female,,None,
29,420,420,TRUE,Female,Second,Secondary,
29,507,507,TRUE,Female,Second,Graduate,
29,415,415,TRUE,Female,First,Graduate,
29,434,434,TRUE,Female,Second,Some College,
29,68,68,TRUE,Male,First,Some College,
29,437,437,TRUE,Male,Third,Some College,
29,569,569,TRUE,Male,First,Some College,
29,625,625,TRUE,Male,Second,Some College,
29,584,584,TRUE,Female,First,College,
29,578,578,TRUE,Female,First,Secondary,
29,639,639,TRUE,Female,First,Graduate,
29,522,522,TRUE,Male,First,College,
29,572,572,TRUE,Female,Second,Some College,
29,367,367,TRUE,Female,First,Secondary,
28,505,505,TRUE,Male,Third,College,
28,416,416,TRUE,Female,Third,College,
29,437,437,TRUE,Male,First,Some College,
29,27,27,TRUE,Male,Third,Graduate,
29,686,686,TRUE,Female,First,Some College,
28,440,440,TRUE,Female,Second,Some College,
28,262,262,TRUE,Male,First,College,
28,324,324,TRUE,Male,First,Graduate,
28,479,479,TRUE,Male,Third,None,
28,536,536,TRUE,Male,Second,Some College,
28,318,318,TRUE,Male,First,College,
28,378,378,TRUE,Male,First,Some College,
28,372,372,TRUE,Male,Second,College,
28,463,463,TRUE,Female,First,Some College,
28,490,490,TRUE,Female,Second,College,
29,407,407,TRUE,Female,Second,College,
28,663,663,TRUE,Female,First,Graduate,
28,493,493,TRUE,Female,First,Graduate,
28,578,578,TRUE,Female,First,Some College,
28,432,432,TRUE,Male,Second,College,
28,278,278,TRUE,Male,Third,Some College,
28,353,353,TRUE,Female,Third,Some College,
28,357,357,TRUE,Female,First,Some College,
28,393,393,TRUE,Male,Second,College,
30,522,522,TRUE,Female,Third,Graduate,
30,591,591,TRUE,Female,,Graduate,
30,564,564,TRUE,Female,Second,Graduate,
30,528,528,TRUE,Male,First,Primary,
30,442,442,TRUE,Male,First,Some College,
30,465,465,TRUE,Male,Second,College,
30,474,474,TRUE,Female,Third,Some College,
30,449,449,TRUE,Female,Second,Some College,
26,183,183,TRUE,Female,Second,Graduate,
30,554,554,TRUE,Male,Third,Some College,
30,430,430,TRUE,Male,Second,Some College,
30,364,364,TRUE,Female,Second,College,
30,423,423,TRUE,Male,First,Some College,
30,555,555,TRUE,Male,First,College,
30,363,363,TRUE,Male,First,Some College,
30,595,595,TRUE,Female,Second,College,
30,571,571,TRUE,Female,First,Graduate,
30,642,642,TRUE,Female,Second,College,
30,258,258,TRUE,Male,First,Some College,
30,577,577,TRUE,Male,First,College,
30,574,574,TRUE,Male,First,Graduate,
30,454,454,TRUE,Female,First,College,
30,668,668,TRUE,Male,First,Graduate,
30,597,597,TRUE,Male,First,College,
30,378,378,TRUE,Male,First,College,
27,608,608,TRUE,Male,First,Some College,
27,453,453,TRUE,Female,Second,Graduate,
27,411,411,TRUE,Male,Second,Some College,
27,544,544,TRUE,Male,Second,Some College,
27,94,94,TRUE,Male,Third,College,
27,357,357,TRUE,Female,Third,Some College,
27,253,253,TRUE,Female,Second,Some College,
23,562,562,TRUE,Female,First,College,
27,246,246,TRUE,Male,Fourth,College,
27,59,59,TRUE,Male,Third,College,
27,521,521,TRUE,Male,Second,Primary,
27,344,344,TRUE,Male,Third,College,
27,571,571,TRUE,Female,First,Some College,
27,544,544,TRUE,Female,Second,Some College,
27,447,447,TRUE,Female,Second,College,
27,493,493,TRUE,Female,Third,Graduate,
27,656,656,TRUE,Male,Second,Some College,
27,180,180,TRUE,Female,Second,Graduate,
27,293,293,TRUE,Female,Third,College,
26,266,266,TRUE,Male,Third,Graduate,
26,705,705,TRUE,Female,Second,College,
26,418,418,TRUE,Female,First,College,
26,251,251,TRUE,Male,First,Some College,
26,671,671,TRUE,Female,Third,College,
26,562,562,TRUE,Female,First,Some College,
26,261,261,TRUE,Male,First,Some College,
26,327,327,TRUE,Female,Second,Some College,
26,153,153,TRUE,Male,First,Secondary,
26,399,399,TRUE,Male,Second,Some College,
26,474,474,TRUE,Male,First,Graduate,
26,445,445,TRUE,Female,First,Some College,
26,428,428,TRUE,Female,,Graduate,
26,263,263,TRUE,Female,Third,College,
26,511,511,TRUE,Female,First,College,
26,322,322,TRUE,Female,First,College,
26,466,466,TRUE,Female,First,Some College,
26,674,674,TRUE,Female,Second,College,
26,621,621,TRUE,Female,First,Some College,
27,26,26,TRUE,Male,Third,Some College,
26,102,102,TRUE,Male,First,Some College,
26,333,333,TRUE,Male,First,Secondary,
26,371,371,TRUE,Female,First,College,
26,221,221,TRUE,Female,Second,Some College,
25,436,436,TRUE,Male,Third,Primary,
25,90,90,TRUE,Female,First,Graduate,
25,623,623,TRUE,Female,First,Some College,
25,34,34,TRUE,Male,Second,Some College,
25,296,296,TRUE,Female,First,Graduate,
25,364,364,TRUE,Female,Third,Some College,
25,77,77,TRUE,Female,First,Some College,
25,287,287,TRUE,Female,First,College,
21,25,25,TRUE,Male,First,Some College,
21,83,83,TRUE,Male,First,College,
21,39,39,TRUE,Male,First,College,
21,207,207,TRUE,Female,Third,Some College,
21,544,544,TRUE,Female,First,Graduate,
21,18,18,TRUE,Female,Second,College,
21,118,118,TRUE,Female,First,Some College,
22,298,298,TRUE,Male,First,Some College,
21,129,129,TRUE,Female,First,College,
21,64,64,TRUE,Male,Sixth,College,
21,357,357,TRUE,Male,First,College,
21,20,20,TRUE,Male,First,College,
21,54,54,TRUE,Male,Second,Some College,
21,340,340,TRUE,Male,First,Some College,
21,11,11,TRUE,Male,First,Some College,
21,108,108,TRUE,Male,First,Some College,
21,20,20,TRUE,Male,First,Some College,
21,34,34,TRUE,Male,Third,Some College,
21,88,88,TRUE,Male,Second,Some College,
21,362,362,TRUE,Male,First,Secondary,
21,258,258,TRUE,Male,Second,Secondary,
21,4,4,TRUE,Male,Third,Some College,
21,130,130,TRUE,Female,Third,Some College,
21,248,248,TRUE,Female,First,College,
21,33,33,TRUE,Female,Third,Some College,
21,170,170,TRUE,Female,First,College,
21,359,359,TRUE,Male,Second,Some College,
21,38,38,TRUE,Male,First,Some College,
21,220,220,TRUE,Female,First,Some College,
20,34,34,TRUE,Male,Fourth,Graduate,
20,60,60,TRUE,Male,Third,Some College,
20,51,51,TRUE,Female,Second,College,
20,95,95,TRUE,Male,Second,Graduate,
20,204,204,TRUE,Female,First,College,
20,19,19,TRUE,Male,Second,Some College,
20,220,220,TRUE,Female,Second,Secondary,
20,40,40,TRUE,Female,First,College,
20,141,141,TRUE,Female,First,Some College,
