age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
17,61,61,FALSE,,,,
17,40,40,FALSE,,,,
17,30,30,FALSE,,,,
17,32,32,FALSE,,,,
17,29,29,FALSE,,,,
17,228,228,FALSE,,,,
17,26,26,FALSE,,,,
17,51,51,FALSE,,,,
17,94,94,FALSE,,,,
17,17,17,FALSE,,,,
17,317,317,FALSE,,,,
17,325,325,FALSE,,,,
17,223,223,FALSE,,,,
17,383,383,FALSE,,,,
17,108,108,FALSE,,,,
17,188,188,FALSE,,,,
17,59,59,FALSE,,,,
17,20,20,FALSE,,,,
17,99,99,FALSE,,,,
17,4,4,FALSE,,,,
17,71,71,FALSE,,,,
17,19,19,FALSE,,,,
17,64,64,FALSE,,,,
17,343,343,FALSE,,,,
17,28,28,FALSE,,,,
17,11,11,FALSE,,,,
17,51,51,FALSE,,,,
17,191,191,FALSE,,,,
17,11,11,FALSE,,,,
17,21,21,FALSE,,,,
17,111,111,FALSE,,,,
17,59,59,FALSE,,,,
17,123,123,FALSE,,,,
17,11,11,FALSE,,,,
17,15,15,FALSE,,,,
17,50,50,FALSE,,,,
17,84,84,FALSE,,,,
17,56,56,FALSE,,,,
17,130,130,FALSE,,,,
17,245,245,FALSE,,,,
18,82,82,FALSE,,,,
18,308,308,FALSE,,,,
18,23,23,FALSE,,,,
18,35,35,FALSE,,,,
18,212,212,FALSE,,,,
18,4,4,FALSE,,,,
18,14,14,FALSE,,,,
18,35,35,FALSE,,,,
18,207,207,FALSE,,,,
18,307,307,FALSE,,,,
18,199,199,FALSE,,,,
18,324,324,FALSE,,,,
18,218,218,FALSE,,,,
18,183,183,FALSE,,,,
18,18,18,FALSE,,,,
18,6,6,FALSE,,,,
18,53,53,FALSE,,,,
18,27,27,FALSE,,,,
18,18,18,FALSE,,,,
18,200,200,FALSE,,,,
18,170,170,FALSE,,,,
18,106,106,FALSE,,,,
18,125,125,FALSE,,,,
18,107,107,FALSE,,,,
18,56,56,FALSE,,,,
18,113,113,FALSE,,,,
18,237,237,FALSE,,,,
18,337,337,FALSE,,,,
18,110,110,FALSE,,,,
18,76,76,FALSE,,,,
18,55,55,FALSE,,,,
18,239,239,FALSE,,,,
18,135,135,FALSE,,,,
18,103,103,FALSE,,,,
18,86,86,FALSE,,,,
18,48,48,FALSE,,,,
18,38,38,FALSE,,,,
18,48,48,FALSE,,,,
18,24,24,FALSE,,,,
18,35,35,FALSE,,,,
18,84,84,FALSE,,,,
18,36,36,FALSE,,,,
18,125,125,FALSE,,,,
18,12,12,FALSE,,,,
18,65,65,FALSE,,,,
18,231,231,FALSE,,,,
18,16,16,FALSE,,,,
18,12,12,FALSE,,,,
18,306,306,FALSE,,,,
18,40,40,FALSE,,,,
19,32,32,FALSE,,,,
19,323,323,FALSE,,,,
19,343,343,FALSE,,,,
19,300,300,FALSE,,,,
19,39,39,FALSE,,,,
19,67,67,FALSE,,,,
19,21,21,FALSE,,,,
19,295,295,FALSE,,,,
19,247,247,FALSE,,,,
19,159,159,FALSE,,,,
19,339,339,FALSE,,,,
19,208,208,FALSE,,,,
19,245,245,FALSE,,,,
