age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
8,7,154,FALSE,Female,,,
8,3,22,FALSE,Female,,,
8,123,179,FALSE,Female,,,
8,2,9,FALSE,Female,,,
8,0,14,FALSE,Female,,,
9,5,11,FALSE,Male,,,
9,2,148,FALSE,Male,,,
9,3,5,FALSE,Male,,,
9,0,18,FALSE,Female,,,
9,2,29,FALSE,Female,,,
9,0,48,FALSE,Male,,,
9,2,66,FALSE,Male,,,
9,10,66,FALSE,Male,,,
9,2,10,FALSE,Female,,,
9,0,18,FALSE,Male,,,
9,0,17,FALSE,Male,,,
9,0,12,FALSE,Female,,,
9,2,16,FALSE,Female,,,
9,2,44,FALSE,Male,,,
9,3,31,FALSE,Male,,,
9,6,57,FALSE,Female,,,
9,0,17,FALSE,Female,,,
9,7,87,FALSE,Female,,,
9,1,46,FALSE,Female,,,
9,0,8,FALSE,Male,,,
10,3,37,FALSE,Female,,,
10,0,39,FALSE,Male,,,
10,3,82,FALSE,Male,,,
10,1,123,FALSE,Female,,,
9,0,4,FALSE,Male,,,
9,3,34,FALSE,Female,,,
10,2,33,FALSE,Female,,,
11,7,79,FALSE,Female,,,
11,3,17,FALSE,Male,,,
11,7,42,FALSE,Female,,,
11,2,138,FALSE,Female,,,
11,40,201,FALSE,Male,,,
11,6,31,FALSE,Female,,,
12,0,44,FALSE,Female,,,
12,11,180,FALSE,Female,,,
12,8,111,FALSE,Female,,,
12,8,60,FALSE,Male,,,
12,10,77,FALSE,Male,,,
12,0,37,FALSE,Female,,,
12,10,67,FALSE,Female,,,
12,0,43,FALSE,Male,,,
12,12,76,FALSE,Female,,,
12,1,154,FALSE,Male,,,
12,2,110,FALSE,Female,,,
12,10,37,FALSE,Female,,,
12,1,7,FALSE,Female,,,
12,17,73,FALSE,Female,,,
12,2,110,FALSE,Male,,,
12,2,30,FALSE,Female,,,
12,9,103,FALSE,Male,,,
12,3,152,FALSE,Female,,,
11,6,267,FALSE,Female,,,
12,2,64,FALSE,Female,,,
12,1,65,FALSE,Male,,,
12,4,67,FALSE,Male,,,
12,8,77,FALSE,Male,,,
12,9,101,FALSE,Female,,,
12,2,48,FALSE,Female,,,
12,0,46,FALSE,Female,,,
12,27,223,FALSE,Male,,,
12,9,165,FALSE,Female,,,
13,3,42,FALSE,Female,,,
12,11,107,FALSE,Female,,,
12,0,76,FALSE,Female,,,
13,2,64,FALSE,Male,,,
13,98,158,FALSE,Male,,,
13,2,108,FALSE,Male,,,
13,25,113,FALSE,Male,,,
13,7,179,FALSE,Male,,,
13,3,76,FALSE,Male,,,
13,2,46,FALSE,Male,,,
13,6,101,FALSE,Female,,,
13,1,125,FALSE,Male,,,
13,1,94,FALSE,Female,,,
12,2,63,FALSE,Male,,,
13,7,91,FALSE,Male,,,
13,0,8,FALSE,Male,,,
13,4,121,FALSE,Female,,,
13,5,60,FALSE,Female,,,
13,2,51,FALSE,Female,,,
13,30,198,FALSE,Male,,,
13,12,182,FALSE,Female,,,
14,6,119,FALSE,Female,,,
14,14,49,FALSE,Female,,,
14,12,70,FALSE,Male,,,
14,14,91,FALSE,Male,,,
14,7,93,FALSE,Female,,,
14,15,130,FALSE,Female,,,
14,15,92,FALSE,Female,,,
14,13,126,FALSE,Female,,,
14,12,84,FALSE,Male,,,
14,5,69,FALSE,Male,,,
14,8,102,FALSE,Female,,,
14,10,64,FALSE,Male,,,
14,2,109,FALSE,Female,,,
14,18,132,FALSE,Male,,,
14,2,151,FALSE,Male,,,
15,4,68,FALSE,Male,,,
15,10,116,FALSE,Male,,,
14,2,44,FALSE,Male,,,
15,13,88,FALSE,Female,,,
15,14,51,FALSE,Male,,,
15,29,122,FALSE,Male,,,
15,4,40,FALSE,Male,,,
15,15,140,FALSE,Male,,,
15,11,60,FALSE,Male,,,
15,6,139,FALSE,Male,,,
15,11,68,FALSE,Female,,,
15,4,7,FALSE,Female,,,
15,11,149,FALSE,Female,,,
15,66,149,FALSE,Male,,,
15,2,127,FALSE,Female,,,
15,14,82,FALSE,Male,,,
15,12,79,FALSE,Female,,,
