age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
29,631,631,FALSE,Female,,,
29,622,622,FALSE,Female,,,
30,619,619,FALSE,Female,,,
27,605,605,FALSE,Female,,,
25,605,605,FALSE,Female,,,
30,605,605,FALSE,Female,,,
24,600,600,FALSE,Male,,,
27,598,598,FALSE,Female,,,
22,594,594,FALSE,Female,,,
28,593,593,FALSE,Female,,,
27,593,593,FALSE,Male,,,
26,586,586,FALSE,Female,,,
29,585,585,FALSE,Female,,,
30,582,582,FALSE,Male,,,
28,580,580,FALSE,Female,,,
30,580,580,FALSE,Female,,,
29,578,578,FALSE,Female,,,
30,578,578,FALSE,Male,,,
24,577,577,FALSE,Female,,,
30,577,577,FALSE,Male,,,
29,573,573,FALSE,Female,,,
24,573,573,FALSE,Female,,,
25,572,572,FALSE,Female,,,
29,571,571,FALSE,Female,,,
26,571,571,FALSE,Female,,,
24,567,567,FALSE,Female,,,
18,566,566,FALSE,Female,,,
30,566,566,FALSE,Female,,,
30,566,566,FALSE,Male,,,
29,565,565,FALSE,Female,,,
29,564,564,FALSE,Male,,,
30,560,560,FALSE,Female,,,
30,560,560,FALSE,Female,,,
27,560,560,FALSE,Female,,,
23,559,559,FALSE,Female,,,
24,559,559,FALSE,Male,,,
29,558,558,FALSE,Female,,,
30,557,557,FALSE,Male,,,
28,557,557,FALSE,Male,,,
26,556,556,FALSE,Female,,,
29,555,555,FALSE,Female,,,
25,552,552,FALSE,Male,,,
30,551,551,FALSE,Male,,,
26,550,550,FALSE,Female,,,
30,550,550,FALSE,Female,,,
30,548,548,FALSE,Female,,,
25,548,548,FALSE,Female,,,
28,547,547,FALSE,Female,,,
27,546,546,FALSE,Female,,,
26,545,545,FALSE,Male,,,
24,544,544,FALSE,Female,,,
23,543,543,FALSE,Female,,,
28,542,542,FALSE,Female,,,
23,541,541,FALSE,Female,,,
28,540,540,FALSE,Male,,,
29,539,539,FALSE,Male,,,
24,538,538,FALSE,Female,,,
29,537,537,FALSE,Male,,,
27,537,537,FALSE,Male,,,
23,536,536,FALSE,Female,,,
29,534,534,FALSE,Female,,,
29,533,533,FALSE,Male,,,
29,531,531,FALSE,Female,,,
25,531,531,FALSE,Female,,,
29,531,531,FALSE,Female,,,
29,531,531,FALSE,Male,,,
26,530,530,FALSE,Female,,,
21,530,530,FALSE,Female,,,
28,530,530,FALSE,Female,,,
30,530,530,FALSE,Male,,,
29,529,529,FALSE,Female,,,
24,529,529,FALSE,Female,,,
28,527,527,FALSE,Female,,,
22,526,526,FALSE,Female,,,
27,525,525,FALSE,Female,,,
26,522,522,FALSE,Female,,,
29,522,522,FALSE,Female,,,
29,522,522,FALSE,Female,,,
29,519,519,FALSE,Male,,,
29,516,516,FALSE,Male,,,
29,515,515,FALSE,Female,,,
23,515,515,FALSE,Female,,,
23,515,515,FALSE,Male,,,
27,514,514,FALSE,Female,,,
29,514,514,FALSE,Female,,,
27,514,514,FALSE,Male,,,
30,513,513,FALSE,Female,,,
30,513,513,FALSE,Male,,,
28,513,513,FALSE,Male,,,
29,512,512,FALSE,Female,,,
28,512,512,FALSE,Female,,,
27,512,512,FALSE,Female,,,
24,511,511,FALSE,Male,,,
28,511,511,FALSE,Male,,,
28,511,511,FALSE,Male,,,
26,510,510,FALSE,Female,,,
28,510,510,FALSE,Male,,,
26,510,510,FALSE,Male,,,
22,509,509,FALSE,Female,,,
28,508,508,FALSE,Female,,,
28,508,508,FALSE,Female,,,
30,508,508,FALSE,Male,,,
28,507,507,FALSE,Female,,,
28,507,507,FALSE,Female,,,
30,507,507,FALSE,Male,,,
30,507,507,FALSE,Male,,,
27,506,506,FALSE,Male,,,
30,505,505,FALSE,Female,,,
25,504,504,FALSE,Female,,,
27,503,503,FALSE,Female,,,
26,503,503,FALSE,Female,,,
26,502,502,FALSE,Female,,,
29,502,502,FALSE,Female,,,
29,502,502,FALSE,Female,,,
28,501,501,FALSE,Male,,,
25,499,499,FALSE,Male,,,
28,498,498,FALSE,Female,,,
30,498,498,FALSE,Male,,,
28,496,496,FALSE,Female,,,
28,496,496,FALSE,Male,,,
30,496,496,FALSE,Male,,,
23,496,496,FALSE,Male,,,
27,494,494,FALSE,Female,,,
30,494,494,FALSE,Male,,,
29,494,494,FALSE,Male,,,
25,493,493,FALSE,Female,,,
29,492,492,FALSE,Female,,,
24,492,492,FALSE,Male,,,
28,490,490,FALSE,Female,,,
24,489,489,FALSE,Female,,,
26,489,489,FALSE,Female,,,
29,488,488,FALSE,Female,,,
28,486,486,FALSE,Female,,,
29,486,486,FALSE,Male,,,
24,485,485,FALSE,Female,,,
28,485,485,FALSE,Female,,,
29,485,485,FALSE,Male,,,
28,484,484,FALSE,Female,,,
28,484,484,FALSE,Female,,,
24,483,483,FALSE,Female,,,
26,483,483,FALSE,Male,,,
29,482,482,FALSE,Male,,,
30,480,480,FALSE,Female,,,
24,479,479,FALSE,Female,,,
30,478,478,FALSE,Female,,,
30,475,475,FALSE,Female,,,
30,474,474,FALSE,Male,,,
27,473,473,FALSE,Male,,,
25,473,473,FALSE,Male,,,
29,472,472,FALSE,Female,,,
28,472,472,FALSE,Male,,,
24,471,471,FALSE,Female,,,
26,471,471,FALSE,Female,,,
27,471,471,FALSE,Male,,,
28,471,471,FALSE,Male,,,
28,470,470,FALSE,Female,,,
30,469,469,FALSE,Female,,,
27,469,469,FALSE,Female,,,
24,468,468,FALSE,Female,,,
30,468,468,FALSE,Female,,,
