age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
18,91,,FALSE,Female,,,
17,8,,FALSE,Female,,,
19,18,,FALSE,Female,,,
16,9,,FALSE,Female,,,
18,39,,FALSE,Female,,,
18,257,,FALSE,Female,,,
17,61,,FALSE,Female,,,
18,22,,FALSE,Female,,,
18,66,,FALSE,Female,,,
20,174,,FALSE,Female,,,
21,279,,FALSE,Female,,,
22,95,,FALSE,Female,,,
21,111,,FALSE,Female,,,
20,24,,FALSE,Female,,,
20,146,,FALSE,Female,,,
21,139,,FALSE,Female,,,
23,313,,FALSE,Female,,,
20,321,,FALSE,Female,,,
21,26,,FALSE,Female,,,
20,41,,FALSE,Female,,,
20,17,,FALSE,Female,,,
24,101,,FALSE,Female,,,
24,456,,FALSE,Female,,,
26,297,,FALSE,Female,,,
25,64,,FALSE,Female,,,
27,451,,FALSE,Female,,,
27,284,,FALSE,Female,,,
26,233,,FALSE,Female,,,
26,315,,FALSE,Female,,,
27,410,,FALSE,Female,,,
25,247,,FALSE,Female,,,
26,151,,FALSE,Female,,,
26,319,,FALSE,Female,,,
25,185,,FALSE,Female,,,
28,332,,FALSE,Female,,,
28,80,,FALSE,Female,,,
30,177,,FALSE,Female,,,
30,363,,FALSE,Female,,,
17,1,,FALSE,Male,,,
17,69,,FALSE,Male,,,
19,35,,FALSE,Male,,,
16,0,,FALSE,Male,,,
22,10,,FALSE,Male,,,
22,52,,FALSE,Male,,,
22,91,,FALSE,Male,,,
23,271,,FALSE,Male,,,
22,58,,FALSE,Male,,,
20,15,,FALSE,Male,,,
22,12,,FALSE,Male,,,
24,285,,FALSE,Male,,,
24,56,,FALSE,Male,,,
24,21,,FALSE,Male,,,
25,94,,FALSE,Male,,,
26,359,,FALSE,Male,,,
27,30,,FALSE,Male,,,
26,69,,FALSE,Male,,,
28,363,,FALSE,Male,,,
29,212,,FALSE,Male,,,
30,148,,FALSE,Male,,,
19,161,,FALSE,Female,,College,
19,218,,FALSE,Female,,College,
19,73,,FALSE,Female,,College,
18,6,,FALSE,Female,,College,
18,5,,FALSE,Female,,College,
17,5,,FALSE,Female,,College,
16,28,,FALSE,Female,,College,
18,13,,FALSE,Female,,College,
16,45,,FALSE,Female,,College,
18,43,,FALSE,Female,,College,
19,85,,FALSE,Female,,College,
16,8,,FALSE,Female,,College,
18,9,,FALSE,Female,,College,
19,27,,FALSE,Female,,College,
16,1,,FALSE,Female,,College,
16,14,,FALSE,Female,,College,
18,121,,FALSE,Female,,College,
16,22,,FALSE,Female,,College,
16,23,,FALSE,Female,,College,
16,46,,FALSE,Female,,College,
19,40,,FALSE,Female,,College,
19,291,,FALSE,Female,,College,
18,86,,FALSE,Female,,College,
16,18,,FALSE,Female,,College,
19,89,,FALSE,Female,,College,
19,67,,FALSE,Female,,College,
19,33,,FALSE,Female,,College,
