age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
18,109,150,TRUE,Female,Second,Graduate,
18,18,185,TRUE,Male,First,Graduate,
18,104,224,TRUE,Male,Second,Some College,
18,125,209,TRUE,Male,First,College,
18,129,283,TRUE,Female,First,Some College,
17,65,324,TRUE,Male,Second,Some College,
17,60,189,TRUE,Female,First,Some College,
17,32,143,TRUE,Male,First,Some Secondary,
17,39,297,TRUE,Female,Second,Some College,
17,13,73,TRUE,Male,Fourth,Some Graduate,
17,31,183,TRUE,Female,First,College,
17,61,169,TRUE,Male,First,College,
18,44,269,TRUE,Female,Second,Secondary,
18,92,236,TRUE,Male,Third,Some College,
18,22,90,TRUE,Female,First,Some College,
17,22,90,TRUE,Male,Second,Secondary,
18,35,128,TRUE,Male,First,Graduate,
17,79,287,TRUE,Female,First,Graduate,
17,18,327,TRUE,Male,First,College,
18,124,272,TRUE,Female,Second,Graduate,
18,118,238,TRUE,Female,First,College,
18,36,268,TRUE,Male,Third,Graduate,
17,145,208,TRUE,Male,First,Some College,
18,235,395,TRUE,Female,First,Some College,
17,174,261,TRUE,Male,First,College,
17,83,200,TRUE,Male,Second,College,
17,2,163,TRUE,Male,First,Some College,
18,149,276,TRUE,Female,Second,Graduate,
17,27,197,TRUE,Female,First,College,
17,73,269,TRUE,Male,Second,Some College,
17,110,275,TRUE,Male,Second,Secondary,
17,70,255,TRUE,Female,First,Some College,
18,23,124,TRUE,Male,First,Some College,
17,114,274,TRUE,Male,First,College,
17,23,144,TRUE,Male,Second,Some College,
17,103,279,TRUE,Male,First,Secondary,
17,82,203,TRUE,Female,,Some College,
18,165,363,TRUE,Female,First,Graduate,
17,79,275,TRUE,Female,First,Secondary,
17,164,278,TRUE,Male,First,Some College,
18,66,323,TRUE,Female,Second,Secondary,
17,46,279,TRUE,Female,Second,Graduate,
17,48,213,TRUE,Male,Second,Secondary,
18,36,210,TRUE,Female,Second,College,
18,49,261,TRUE,Male,First,College,
17,15,251,TRUE,Female,Third,Secondary,
18,19,231,TRUE,Male,First,Secondary,
17,23,142,TRUE,Male,Second,College,
17,9,230,TRUE,Male,First,College,
17,16,98,TRUE,Male,First,Some College,
18,67,290,TRUE,Male,First,College,
18,92,292,TRUE,Female,First,College,
18,35,241,TRUE,Female,Second,College,
17,45,297,TRUE,Female,Second,Some College,
18,12,68,TRUE,Male,Third,Some College,
18,46,190,TRUE,Female,Third,College,
17,45,127,TRUE,Female,Third,College,
17,20,207,TRUE,Male,First,Some College,
18,262,336,TRUE,Female,First,Secondary,
17,91,221,TRUE,Female,Second,College,
18,11,174,TRUE,Male,Second,College,
17,293,340,TRUE,Female,Fourth,Secondary,
18,7,129,TRUE,Female,First,College,
18,24,244,TRUE,Male,Second,Graduate,
18,151,278,TRUE,Female,First,Some College,
17,198,304,TRUE,Male,First,College,
18,40,161,TRUE,Male,First,Some College,
17,26,178,TRUE,Female,First,Graduate,
18,13,127,TRUE,Male,First,Some College,
18,126,326,TRUE,Female,First,Some College,
18,58,242,TRUE,Male,First,College,
18,24,244,TRUE,Male,First,Graduate,
17,6,64,TRUE,Male,Third,Some College,
17,51,205,TRUE,Female,First,Some College,
18,3,163,TRUE,Male,Second,College,
18,174,325,TRUE,Male,First,College,
18,17,259,TRUE,Male,First,College,
18,9,246,TRUE,Male,Third,Graduate,
18,61,197,TRUE,Male,First,Secondary,
18,7,177,TRUE,Female,First,Graduate,
18,4,223,TRUE,Male,Second,Some College,
18,158,285,TRUE,Male,First,Secondary,
17,78,332,TRUE,Female,Second,Some Graduate,Hispanic
18,17,140,TRUE,Female,First,Secondary,
17,68,228,TRUE,Male,Third,Graduate,
18,327,361,TRUE,Female,Third,College,
18,152,330,TRUE,Female,First,Some College,Hispanic
18,117,296,TRUE,Male,Sixth,Secondary,
18,20,225,TRUE,Female,Fourth,Some College,
18,21,97,TRUE,Male,First,Secondary,
18,28,314,TRUE,Male,First,Graduate,
18,71,328,TRUE,Male,First,Secondary,
18,40,373,TRUE,Male,First,Graduate,
18,106,287,TRUE,Female,First,College,
18,58,303,TRUE,Male,First,Secondary,
18,178,322,TRUE,Female,First,College,
18,18,252,TRUE,Male,First,Graduate,
18,190,315,TRUE,Male,Second,Some College,
18,196,367,TRUE,Female,First,College,
18,164,267,TRUE,Female,First,Secondary,
18,95,344,TRUE,Female,First,College,
18,91,233,TRUE,Male,First,Some College,
18,31,125,TRUE,Female,First,Secondary,Hispanic
18,31,163,TRUE,Female,First,Some College,
18,28,191,TRUE,Female,Second,College,
18,97,275,TRUE,Female,First,Some Graduate,
18,48,195,TRUE,Female,Fourth,College,
18,207,395,TRUE,Female,First,College,
18,291,378,TRUE,Female,First,Some Graduate,
18,82,234,TRUE,Female,First,College,
18,145,311,TRUE,Male,First,Some Graduate,
9,1,10,TRUE,Male,First,Some College,Hispanic
18,29,314,TRUE,Male,Second,Graduate,
14,29,112,TRUE,Male,Second,Graduate,Hispanic
12,14,240,TRUE,Female,First,Graduate,
15,190,294,TRUE,Female,Second,College,
13,34,148,TRUE,Female,First,College,
12,16,62,TRUE,Male,First,Secondary,
13,31,119,TRUE,Female,First,Secondary,
12,1,75,TRUE,Female,First,College,
12,3,55,TRUE,Male,First,Secondary,
18,23,119,TRUE,Female,Second,College,
13,34,135,TRUE,Male,First,Secondary,
16,72,129,TRUE,Female,Second,College,
14,4,65,TRUE,Male,First,Secondary,
12,6,85,TRUE,Female,First,Secondary,
17,37,158,TRUE,Female,First,Graduate,
14,2,36,TRUE,Male,First,Some Graduate,
14,15,148,TRUE,Male,First,Some College,
12,0,30,TRUE,Female,Third,Secondary,
16,1,105,TRUE,Male,First,Some College,
13,0,78,TRUE,Male,First,Some College,
16,104,189,TRUE,Female,Fourth,Some College,
13,15,80,TRUE,Male,Second,Some College,
11,0,181,TRUE,Male,,College,
11,3,8,TRUE,Female,,College,Hispanic
11,12,36,TRUE,Male,,Secondary,
12,15,111,TRUE,Female,,Secondary,
10,8,46,TRUE,Male,,College,
10,10,40,TRUE,Male,,Secondary,
16,14,140,TRUE,Female,,Secondary,
15,14,125,TRUE,Male,,Secondary,
9,0,16,TRUE,Female,,Some Secondary,
9,12,216,TRUE,Female,,Some Secondary,
10,3,28,TRUE,Female,,Some College,
14,0,2,TRUE,Female,,Secondary,
10,0,14,TRUE,Male,,College,
12,14,53,TRUE,Female,First,Secondary,
12,5,94,TRUE,Male,First,Secondary,
18,194,367,TRUE,Female,First,College,
13,40,110,TRUE,Male,Second,Some Graduate,
12,21,79,TRUE,Female,First,College,
18,118,207,TRUE,Male,Second,Graduate,
15,106,326,TRUE,Female,Second,College,
12,5,98,TRUE,Male,First,Secondary,
17,43,259,TRUE,Male,Second,College,
13,31,152,TRUE,Male,First,College,
12,5,185,TRUE,Female,Second,Graduate,
16,38,191,TRUE,Male,Second,College,
13,31,114,TRUE,Male,Second,Secondary,
12,11,44,TRUE,Male,First,Graduate,
12,16,118,TRUE,Male,Third,Some Secondary,
13,1,24,TRUE,Male,Fourth,Secondary,
12,1,19,TRUE,Male,Fourth,Secondary,
10,0,15,TRUE,Female,Fourth,Some College,
10,0,17,TRUE,Male,Fourth,Some College,
10,6,59,TRUE,Male,Third,Graduate,
11,4,35,TRUE,Female,Second,College,
10,1,9,TRUE,Male,First,Some Secondary,Hispanic
10,1,86,TRUE,Female,Second,Graduate,
10,15,42,TRUE,Male,First,Some College,
10,4,40,TRUE,Male,Second,Some College,
10,6,18,TRUE,Female,First,Graduate,
10,1,25,TRUE,Male,First,College,
10,0,10,TRUE,Female,Sixth,Some Secondary,Hispanic
10,0,4,TRUE,Male,Third,College,
11,6,51,TRUE,Female,First,College,
10,15,40,TRUE,Female,Third,Secondary,
10,4,17,TRUE,Male,Third,Graduate,
10,2,125,TRUE,Male,First,Some College,
10,2,30,TRUE,Male,First,College,
10,2,104,TRUE,Male,First,College,
10,4,68,TRUE,Female,First,Some College,
10,0,90,TRUE,Male,First,College,
10,7,109,TRUE,Female,Sixth,Some Secondary,
10,5,54,TRUE,Female,,Graduate,
