age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
8,0,37,FALSE,Female,,,
9,0,122,FALSE,Female,,,
9,0,22,FALSE,Female,,,
9,1,12,FALSE,Female,,,
10,3,235,FALSE,Female,,,
10,0,57,FALSE,Female,,,
11,3,99,FALSE,Female,,,
11,0,61,FALSE,Female,,,
11,4,141,FALSE,Female,,,
11,0,207,FALSE,Female,,,
11,17,80,FALSE,Female,,,
9,26,66,FALSE,Female,,,
9,0,37,FALSE,Female,,,
9,0,80,FALSE,Female,,,
10,3,141,FALSE,Female,,,
10,9,117,FALSE,Female,,,
11,3,85,FALSE,Female,,,
11,1,95,FALSE,Female,,,
9,4,125,FALSE,Female,,,
8,0,111,FALSE,Female,,,
11,0,105,FALSE,Female,,,
11,1,203,FALSE,Female,,,
9,3,121,FALSE,Female,,,
11,5,171,FALSE,Female,,,
8,2,153,FALSE,Female,,,
11,17,158,FALSE,Female,,,
8,1,1,FALSE,Female,,,
8,6,64,FALSE,Female,,,
8,1,29,FALSE,Female,,,
11,7,27,FALSE,Female,,,
12,4,58,FALSE,Female,,,
12,13,62,FALSE,Female,,,
12,5,76,FALSE,Female,,,
12,2,244,FALSE,Female,,,
12,2,44,FALSE,Female,,,
15,20,52,FALSE,Female,,,
14,0,77,FALSE,Female,,,
12,28,66,FALSE,Female,,,
13,8,256,FALSE,Female,,,
15,23,72,FALSE,Female,,,
12,10,56,FALSE,Female,,,
15,14,203,FALSE,Female,,,
14,8,168,FALSE,Female,,,
15,28,69,FALSE,Female,,,
13,15,163,FALSE,Female,,,
14,15,118,FALSE,Female,,,
8,0,220,FALSE,Male,,,
9,0,113,FALSE,Male,,,
10,5,186,FALSE,Male,,,
11,4,27,FALSE,Male,,,
8,1,155,FALSE,Male,,,
9,3,215,FALSE,Male,,,
10,5,100,FALSE,Male,,,
11,6,274,FALSE,Male,,,
9,7,93,FALSE,Male,,,
10,2,101,FALSE,Male,,,
11,7,24,FALSE,Male,,,
11,2,51,FALSE,Male,,,
9,0,214,FALSE,Male,,,
11,6,46,FALSE,Male,,,
8,1,131,FALSE,Male,,,
11,0,217,FALSE,Male,,,
12,0,182,FALSE,Male,,,
12,4,270,FALSE,Male,,,
13,0,206,FALSE,Male,,,
13,0,42,FALSE,Male,,,
13,3,231,FALSE,Male,,,
14,18,304,FALSE,Male,,,
14,2,193,FALSE,Male,,,
15,7,130,FALSE,Male,,,
15,6,45,FALSE,Male,,,
12,6,75,FALSE,Male,,,
13,2,140,FALSE,Male,,,
13,7,14,FALSE,Male,,,
14,2,15,FALSE,Male,,,
14,16,83,FALSE,Male,,,
15,4,28,FALSE,Male,,,
13,5,65,FALSE,Male,,,
12,57,80,FALSE,Male,,,
15,11,63,FALSE,Male,,,
12,1,254,FALSE,Male,,,
13,31,105,FALSE,Male,,,
15,16,165,FALSE,Male,,,
14,7,169,FALSE,Male,,,
15,20,171,FALSE,Male,,,
12,17,251,FALSE,Male,,,
12,3,160,FALSE,Male,,,
