age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
18,37,162,FALSE,Female,,,
18,28,405,FALSE,Female,,,
19,107,381,FALSE,Female,,,
18,122,313,FALSE,Female,,,
18,95,278,FALSE,Female,,,
18,11,90,FALSE,Female,,,
18,35,266,FALSE,Male,,,
18,6,324,FALSE,Male,,,
18,134,394,FALSE,Male,,,
18,17,154,FALSE,Male,,,
17,41,383,FALSE,Female,,,
17,25,236,FALSE,Male,,,
17,37,267,FALSE,Female,,,
17,42,107,FALSE,Male,,,
18,266,352,FALSE,Male,,,
18,73,375,FALSE,Male,,,
17,82,306,FALSE,Female,,,
18,17,118,FALSE,Female,,,
17,74,198,FALSE,Female,,,
18,202,517,FALSE,Male,,,
17,42,207,FALSE,Male,,,
18,21,294,FALSE,Male,,,
18,77,306,FALSE,Female,,,
17,17,40,FALSE,Female,,,
17,72,534,FALSE,Male,,,
17,52,203,FALSE,Male,,,
17,30,123,FALSE,Male,,,
17,95,338,FALSE,Female,,,
18,35,166,FALSE,Male,,,
17,81,293,FALSE,Female,,,
18,26,153,FALSE,Female,,,
17,26,255,FALSE,Female,,,
17,41,449,FALSE,Female,,,
17,55,425,FALSE,Female,,,
17,37,237,FALSE,Female,,,
17,28,177,FALSE,Female,,,
18,40,467,FALSE,Male,,,
17,178,513,FALSE,Female,,,
17,105,297,FALSE,Female,,,
17,54,315,FALSE,Female,,,
17,34,144,FALSE,Female,,,
18,10,347,FALSE,Male,,,
17,37,216,FALSE,Female,,,
18,157,309,FALSE,Female,,,
18,39,224,FALSE,Female,,,
24,196,401,FALSE,Female,,,
23,146,348,FALSE,Female,,,
23,467,578,FALSE,Male,,,
23,132,586,FALSE,Male,,,
23,465,624,FALSE,Female,,,
24,64,542,FALSE,Male,,,
23,333,679,FALSE,Male,,,
23,571,630,FALSE,Female,,,
23,71,254,FALSE,Female,,,
23,208,414,FALSE,Female,,,
24,63,483,FALSE,Male,,,
23,497,591,FALSE,Female,,,
23,495,530,FALSE,Male,,,
24,513,626,FALSE,Female,,,
