age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
28,298,298,FALSE,Female,First,College,
30,450,450,FALSE,Male,Second,College,
26,326,326,FALSE,Female,First,College,
19,15,15,FALSE,Male,Second,Secondary,
30,608,608,FALSE,Female,First,Secondary,
16,7,7,FALSE,Male,First,College,
28,388,388,FALSE,Female,Second,College,
26,273,273,FALSE,Female,Second,College,
26,289,289,FALSE,Female,First,College,
27,575,575,FALSE,Female,First,College,
29,171,171,FALSE,Female,Third,College,
21,221,221,FALSE,Female,First,Secondary,
25,359,359,FALSE,Male,First,Secondary,
17,110,110,FALSE,Female,First,College,
19,64,64,FALSE,Female,Second,Secondary,
19,33,33,FALSE,Female,Second,College,
22,116,116,FALSE,Male,Second,Secondary,
24,388,388,FALSE,Female,Second,College,
24,308,308,FALSE,Male,First,Secondary,
25,26,26,FALSE,Male,First,College,
25,428,428,FALSE,Female,First,College,
26,225,225,FALSE,Female,First,College,
19,35,35,FALSE,Male,First,College,
26,301,301,FALSE,Male,Second,College,
20,27,27,FALSE,Male,First,College,
21,94,94,FALSE,Male,First,Primary,
23,222,222,FALSE,Male,First,College,
25,493,493,FALSE,Male,First,College,
22,262,262,FALSE,Male,First,Secondary,
20,137,137,FALSE,Female,First,College,
20,128,128,FALSE,Female,First,College,
27,485,485,FALSE,Female,Second,College,
27,577,577,FALSE,Female,Second,Secondary,
24,460,460,FALSE,Female,First,College,
29,472,472,FALSE,Male,First,College,
30,223,223,FALSE,Male,Second,Secondary,
30,457,457,FALSE,Female,Second,College,
22,184,184,FALSE,Male,First,Primary,
23,137,137,FALSE,Female,Third,Secondary,
22,271,271,FALSE,Female,First,College,
19,115,115,FALSE,Male,First,Secondary,
24,334,334,FALSE,Male,First,College,
16,17,17,FALSE,Female,First,College,
16,25,25,FALSE,Male,First,College,
16,18,18,FALSE,Male,First,College,
23,262,262,FALSE,Female,First,College,
27,413,413,FALSE,Female,Second,College,
18,182,182,FALSE,Female,Second,Secondary,
26,201,201,FALSE,Female,First,College,
28,203,203,FALSE,Female,Second,Primary,
29,558,558,FALSE,Female,Second,College,
26,375,375,FALSE,Male,First,College,
26,583,583,FALSE,Female,Third,,
19,42,42,FALSE,Male,Second,Primary,
23,341,341,FALSE,Female,First,College,
27,432,432,FALSE,Male,First,College,
29,396,396,FALSE,Male,First,Primary,
26,623,623,FALSE,Male,Second,College,
30,470,470,FALSE,Male,First,College,
27,466,466,FALSE,Female,Second,Secondary,
24,455,455,FALSE,Female,First,College,
23,328,328,FALSE,Male,First,Secondary,
25,498,498,FALSE,Male,Second,College,
16,16,16,FALSE,Female,Second,Secondary,
17,71,71,FALSE,Male,,Primary,
27,401,401,FALSE,Female,First,College,
22,26,26,FALSE,Male,First,College,
27,284,284,FALSE,Male,Second,Secondary,
29,612,612,FALSE,Female,First,Primary,
25,282,282,FALSE,Female,First,College,
18,79,79,FALSE,Female,First,College,
25,183,183,FALSE,Male,Third,College,
30,491,491,FALSE,Female,Second,College,
16,32,32,FALSE,Male,First,Primary,
23,321,321,FALSE,Female,Second,College,
30,555,555,FALSE,Male,Second,Secondary,
24,417,417,FALSE,Male,Second,College,
29,632,632,FALSE,Female,First,College,
25,366,366,FALSE,Female,First,Secondary,
24,454,454,FALSE,Male,First,College,
24,198,198,FALSE,Female,Second,College,
25,549,549,FALSE,Male,Second,Secondary,
26,356,356,FALSE,Female,First,College,
25,378,378,FALSE,Female,First,College,
16,47,47,FALSE,Male,Third,College,
29,551,551,FALSE,Female,First,Secondary,
22,124,124,FALSE,Male,First,Secondary,
19,114,114,FALSE,Female,First,Secondary,
16,36,36,FALSE,Male,First,College,
26,306,306,FALSE,Female,Second,,
27,418,418,FALSE,Male,First,Secondary,
17,79,79,FALSE,Female,First,College,
26,280,280,FALSE,Male,First,Secondary,
21,251,251,FALSE,Female,First,College,
26,561,561,FALSE,Male,First,College,
22,123,123,FALSE,Male,First,Secondary,
24,190,190,FALSE,Male,Second,Secondary,
19,71,71,FALSE,Female,Second,Secondary,
27,279,279,FALSE,Male,First,College,
28,493,493,FALSE,Male,Second,Primary,
27,174,174,FALSE,Male,First,Secondary,
30,560,560,FALSE,Male,,Secondary,
20,95,95,FALSE,Male,Second,Primary,
19,41,41,FALSE,Female,First,Secondary,
30,531,531,FALSE,Female,First,Primary,
30,456,456,FALSE,Male,Third,Primary,
22,404,404,FALSE,Male,First,College,
24,379,379,FALSE,Male,First,College,
28,523,523,FALSE,Male,First,Primary,
25,330,330,FALSE,Male,First,Secondary,
26,486,486,FALSE,Female,First,Secondary,
21,17,17,FALSE,Male,First,Secondary,
30,499,499,FALSE,Male,First,College,
30,310,310,FALSE,Male,First,College,
24,15,15,FALSE,Female,First,Secondary,
28,197,197,FALSE,Male,Second,Secondary,
26,199,199,FALSE,Male,Second,Secondary,
26,344,344,FALSE,Female,First,College,
25,67,67,FALSE,Female,Second,Secondary,
20,54,54,FALSE,Female,Second,College,
22,442,442,FALSE,Female,First,Secondary,
25,267,267,FALSE,Male,Third,,
22,276,276,FALSE,Female,Second,College,
24,454,454,FALSE,Female,Second,College,
20,216,216,FALSE,Female,First,College,
24,293,293,FALSE,Male,First,Secondary,
20,12,12,FALSE,Female,First,Secondary,
25,366,366,FALSE,Male,First,College,
25,295,295,FALSE,Female,Second,College,
16,7,7,FALSE,Female,First,College,
23,63,63,FALSE,Female,Second,College,
23,304,304,FALSE,Male,Second,College,
21,21,21,FALSE,Male,First,Secondary,
18,47,47,FALSE,Female,Second,Secondary,
18,96,96,FALSE,Female,Second,Secondary,
17,49,49,FALSE,Female,Second,Secondary,
24,17,17,FALSE,Male,Second,Secondary,
23,125,125,FALSE,Female,Third,Secondary,
24,328,328,FALSE,Female,Second,College,
21,111,111,FALSE,Male,Second,Secondary,
25,181,181,FALSE,Female,Second,College,
25,289,289,FALSE,Female,First,College,
22,235,235,FALSE,Female,First,College,
27,424,424,FALSE,Male,First,Secondary,
28,470,470,FALSE,Female,First,College,
28,364,364,FALSE,Male,First,Secondary,
27,445,445,FALSE,Female,First,College,
23,223,223,FALSE,Female,Second,Secondary,
20,278,278,FALSE,Female,Second,Primary,
24,343,343,FALSE,Female,First,Primary,
28,632,632,FALSE,Female,First,College,
17,87,87,FALSE,Male,First,Secondary,
22,135,135,FALSE,Female,First,Secondary,
21,193,193,FALSE,Female,First,Secondary,
27,201,201,FALSE,Female,First,Primary,
26,298,298,FALSE,Female,Second,Secondary,
22,375,375,FALSE,Female,Third,College,
26,236,236,FALSE,Female,Second,,
30,459,459,FALSE,Female,First,College,
19,48,48,FALSE,Male,First,College,
30,651,651,FALSE,Male,First,Secondary,
30,452,452,FALSE,Male,First,College,
19,157,157,FALSE,Female,Second,Secondary,
25,314,314,FALSE,Male,Second,Secondary,
26,320,320,FALSE,Male,First,Primary,
28,190,190,FALSE,Male,First,College,
18,55,55,FALSE,Male,Second,College,
20,297,297,FALSE,Male,First,Secondary,
25,505,505,FALSE,Male,First,College,
26,322,322,FALSE,Male,Second,Secondary,
23,265,265,FALSE,Male,First,Primary,
21,213,213,FALSE,Female,First,College,
23,286,286,FALSE,Female,First,College,
23,292,292,FALSE,Female,Second,College,
23,341,341,FALSE,Male,Second,College,
22,322,322,FALSE,Female,Second,Secondary,
27,310,310,FALSE,Female,First,College,
25,509,509,FALSE,Female,First,College,
18,30,30,FALSE,Male,First,College,
20,263,263,FALSE,Male,Second,College,
20,208,208,FALSE,Female,First,Secondary,
23,293,293,FALSE,Female,First,College,
24,465,465,FALSE,Female,First,College,
20,55,55,FALSE,Male,Second,College,
23,138,138,FALSE,Male,Second,College,
22,316,316,FALSE,Female,Second,College,
27,356,356,FALSE,Male,First,College,
17,35,35,FALSE,Female,First,College,
24,428,428,FALSE,Female,First,Secondary,
28,471,471,FALSE,Male,First,Secondary,
23,390,390,FALSE,Female,Second,Secondary,
23,202,202,FALSE,Female,First,College,
30,568,568,FALSE,Male,First,College,
18,173,173,FALSE,Male,First,College,
17,22,22,FALSE,Female,First,College,
23,218,218,FALSE,Female,First,Secondary,
28,405,405,FALSE,Female,Second,College,
