age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
9,1,15,TRUE,Male,First,Secondary,
9,13,41,TRUE,Male,First,College,
11,0,24,TRUE,Male,Second,College,
11,0,93,TRUE,Male,Second,College,
11,6,128,TRUE,Male,First,Secondary,
11,5,94,TRUE,Male,Third,College,
11,0,7,TRUE,Male,First,Secondary,
10,5,40,TRUE,Male,First,College,
11,4,146,TRUE,Male,First,College,
15,1,41,TRUE,Male,Second,College,
15,20,160,TRUE,Male,First,College,
14,15,33,TRUE,Male,Third,Secondary,
16,27,232,TRUE,Male,First,College,
15,23,211,TRUE,Male,First,College,
14,33,244,TRUE,Male,First,Secondary,
13,4,39,TRUE,Male,Second,College,
14,10,92,TRUE,Male,First,College,
12,7,82,TRUE,Male,Third,,
13,0,125,TRUE,Male,Third,College,
13,1,23,TRUE,Male,Third,Some Secondary,
12,5,48,TRUE,Male,First,College,
12,0,75,TRUE,Male,First,Secondary,
13,7,181,TRUE,Male,Second,College,
12,12,139,TRUE,Male,First,College,
13,0,194,TRUE,Female,Second,College,
8,0,27,TRUE,Female,First,College,
9,2,91,TRUE,Female,First,College,
8,6,46,TRUE,Female,First,College,
9,2,7,TRUE,Female,First,College,
11,7,83,TRUE,Female,Third,College,
11,14,168,TRUE,Female,First,Secondary,
11,33,212,TRUE,Female,Third,Secondary,
10,6,16,TRUE,Female,First,College,
12,19,88,TRUE,Female,First,College,
11,33,126,TRUE,Female,First,Secondary,
12,12,88,TRUE,Female,Second,College,
15,17,116,TRUE,Female,First,Secondary,
12,18,108,TRUE,Female,Second,,
13,1,133,TRUE,Female,First,College,
12,45,138,TRUE,Female,Second,,
12,9,109,TRUE,Female,First,College,
13,11,112,TRUE,Female,Second,College,
13,27,114,TRUE,Female,First,College,
13,29,58,TRUE,Female,First,,
14,3,174,TRUE,Female,Third,College,
15,5,260,TRUE,Female,Second,College,
16,104,230,TRUE,Female,First,College,
14,7,369,TRUE,Female,First,College,
16,52,181,TRUE,Female,First,Secondary,
14,19,142,TRUE,Female,First,College,
13,16,74,TRUE,Female,First,College,
12,7,247,TRUE,Male,Fifth,Primary,
15,8,55,TRUE,Male,First,Some Secondary,
14,61,142,TRUE,Male,First,Some Secondary,
16,55,193,TRUE,Male,First,College,
14,7,172,TRUE,Male,Second,College,
14,2,67,TRUE,Male,Third,Some Secondary,
15,17,261,TRUE,Male,First,College,
15,4,119,TRUE,Male,Second,College,
16,19,126,TRUE,Male,Second,Secondary,
14,7,7,TRUE,Male,Second,Some Secondary,
14,0,17,TRUE,Male,Second,Primary,
15,10,33,TRUE,Male,First,Some Secondary,
16,1,57,TRUE,Male,Fourth,College,
15,23,104,TRUE,Male,First,Secondary,
14,33,114,TRUE,Male,First,Secondary,
12,0,51,TRUE,Male,Fourth,,
13,2,69,TRUE,Male,First,Some Secondary,
11,0,5,TRUE,Male,First,College,
13,0,100,TRUE,Male,First,Some Secondary,
13,7,140,TRUE,Male,First,Secondary,
13,104,249,TRUE,Male,First,Primary,
13,11,138,TRUE,Male,First,Secondary,
13,2,70,TRUE,Male,First,Secondary,
12,1,50,TRUE,Male,Second,College,
13,13,76,TRUE,Male,First,College,
14,9,145,TRUE,Male,Seventh,Secondary,
13,1,91,TRUE,Male,First,Secondary,
12,0,71,TRUE,Male,Third,Secondary,
12,1,129,TRUE,Male,Third,Primary,
13,5,40,TRUE,Male,First,Some Secondary,
12,2,5,TRUE,Male,Fourth,College,
10,2,16,TRUE,Male,First,College,
10,0,138,TRUE,Male,First,College,
11,1,68,TRUE,Male,Fourth,Secondary,
11,0,2,TRUE,Male,Second,Primary,
12,0,140,TRUE,Male,Second,College,
11,0,107,TRUE,Male,First,College,
11,0,2,TRUE,Male,First,Secondary,
11,0,4,TRUE,Male,Third,Secondary,
12,1,15,TRUE,Male,First,College,
10,0,0,TRUE,Male,,College,
12,3,24,TRUE,Male,Second,Secondary,
10,0,22,TRUE,Male,Second,Secondary,
10,10,96,TRUE,Male,First,Secondary,
10,0,29,TRUE,Male,Second,Secondary,
8,1,15,TRUE,Male,First,Secondary,
8,0,21,TRUE,Male,Second,,
9,3,43,TRUE,Male,First,College,
9,1,8,TRUE,Male,Third,Secondary,
8,2,2,TRUE,Male,First,Secondary,
9,0,31,TRUE,Male,First,Secondary,
8,0,7,TRUE,Male,First,College,
8,0,36,TRUE,Male,Second,Some Secondary,
9,2,69,TRUE,Male,Third,Secondary,
9,1,1,TRUE,Male,Second,Some Secondary,
9,3,150,TRUE,Male,First,Primary,
8,7,44,TRUE,Male,Second,Some Secondary,
8,2,31,TRUE,Male,First,Secondary,
9,0,0,TRUE,Male,Second,Some Secondary,
9,0,93,TRUE,Male,Second,Secondary,
14,54,262,TRUE,Female,Second,Primary,
14,7,106,TRUE,Female,First,Some Secondary,
14,8,78,TRUE,Female,Second,Some Secondary,
15,49,300,TRUE,Female,First,College,
16,78,127,TRUE,Female,Third,College,
17,6,107,TRUE,Female,Second,College,
16,22,198,TRUE,Male,First,College,
16,0,68,TRUE,Female,First,Secondary,
14,2,60,TRUE,Female,First,Secondary,
16,2,62,TRUE,Female,Second,Some Secondary,
15,18,230,TRUE,Female,First,College,
10,3,35,TRUE,Female,Second,College,
12,2,9,TRUE,Female,Second,College,
9,2,61,TRUE,Female,First,Primary,
9,0,2,TRUE,Female,First,Secondary,
9,0,18,TRUE,Female,First,College,
8,0,110,TRUE,Female,Second,Secondary,
10,4,15,TRUE,Female,Second,Secondary,
8,0,0,TRUE,Female,Third,College,
10,1,12,TRUE,Female,Fourth,College,
8,4,38,TRUE,Female,First,College,
8,0,42,TRUE,Female,Third,College,
10,0,54,TRUE,Female,First,College,
9,0,10,TRUE,Female,First,Some Secondary,
10,5,187,TRUE,Female,First,,
10,0,0,TRUE,Female,Second,College,
14,0,178,TRUE,Female,Third,Some Secondary,
14,5,5,TRUE,Female,First,Secondary,
14,0,0,TRUE,Female,First,College,
15,3,39,TRUE,Female,Second,College,
11,0,25,TRUE,Female,Second,Some Secondary,
11,5,59,TRUE,Female,First,Secondary,
12,20,100,TRUE,Female,Second,Some Secondary,
12,0,45,TRUE,Female,First,Secondary,
12,0,0,TRUE,Female,First,College,
11,8,101,TRUE,Female,First,Some Secondary,
10,0,109,TRUE,Female,First,College,
11,0,148,TRUE,Female,Second,Primary,
13,17,134,TRUE,Female,First,Some Secondary,
13,3,62,TRUE,Female,Third,Secondary,
13,0,7,TRUE,Female,Second,Some Secondary,
13,5,76,TRUE,Female,First,Some Secondary,
13,13,126,TRUE,Female,,Secondary,
14,40,107,TRUE,Female,First,College,
12,1,50,TRUE,Female,First,College,
