age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
18,15,15,TRUE,Female,First,Secondary,
18,36,36,TRUE,Female,Second,Some Secondary,
18,26,26,TRUE,Male,First,College,
18,17,17,TRUE,Female,First,Some Secondary,
18,7,7,TRUE,Female,Third,Some Secondary,
18,140,140,TRUE,Male,First,Secondary,
18,11,11,TRUE,Female,First,Some Secondary,
18,8,8,TRUE,Male,Third,Secondary,
18,8,8,TRUE,Female,First,Secondary,
18,15,15,TRUE,Male,,,
18,75,75,TRUE,Female,First,College,
18,56,56,TRUE,Female,First,Some Secondary,
18,355,355,TRUE,Female,First,Some Secondary,
18,9,9,TRUE,Male,,,
18,230,230,TRUE,Female,First,College,
18,47,47,TRUE,Male,First,Some Secondary,
18,21,21,TRUE,Female,Second,Secondary,
18,29,29,TRUE,Male,First,College,
18,16,16,TRUE,Female,First,Secondary,
18,5,5,TRUE,Female,First,Secondary,
18,9,9,TRUE,Male,Second,Secondary,
18,77,77,TRUE,Female,First,Some Secondary,
18,16,16,TRUE,Male,Second,Some Secondary,
18,8,8,TRUE,Male,Third,Primary,
18,147,147,TRUE,Male,First,Some Secondary,
18,108,108,TRUE,Female,Second,College,
18,77,77,TRUE,Female,First,College,
18,23,23,TRUE,Female,Second,Some Secondary,
18,177,177,TRUE,Male,First,Secondary,
18,20,20,TRUE,Male,Third,College,
18,258,258,TRUE,Female,Second,Primary,
18,11,11,TRUE,Male,Second,College,
18,1,1,TRUE,Male,Second,Some Secondary,
18,9,9,TRUE,Male,First,Some Secondary,
18,28,28,TRUE,Male,Third,Secondary,
18,56,56,TRUE,Female,First,Primary,
18,168,168,TRUE,Female,First,College,
18,216,216,TRUE,Female,First,College,
18,314,314,TRUE,Female,First,College,
18,13,13,TRUE,Male,Second,College,
18,48,48,TRUE,Female,First,Some Secondary,
18,17,17,TRUE,Female,First,Some Secondary,
18,96,96,TRUE,Female,First,Some Secondary,
18,58,58,TRUE,Male,Second,College,
18,18,18,TRUE,Female,First,College,
18,78,78,TRUE,Female,First,Secondary,
18,25,25,TRUE,Female,Third,College,
18,8,8,TRUE,Male,First,Some Secondary,
18,12,12,TRUE,Female,Second,College,
18,19,19,TRUE,Male,Second,College,
18,4,4,TRUE,Male,Second,College,
18,5,5,TRUE,Male,First,Some Secondary,
18,208,208,TRUE,Female,First,College,
18,41,41,TRUE,Male,Second,Secondary,
18,11,11,TRUE,Male,First,College,
18,147,147,TRUE,Male,First,Some Secondary,
18,20,20,TRUE,Male,Second,Secondary,
18,96,96,TRUE,Female,Third,College,
18,17,17,TRUE,Male,Second,Secondary,
18,29,29,TRUE,Male,First,College,
18,5,5,TRUE,Male,First,College,
18,17,17,TRUE,Female,First,Secondary,
18,11,11,TRUE,Male,First,Secondary,
18,5,5,TRUE,Male,Third,Some Secondary,
18,33,33,TRUE,Female,Second,Secondary,
18,32,32,TRUE,Female,First,Some Secondary,
18,76,76,TRUE,Female,First,Secondary,
18,16,16,TRUE,Male,First,Secondary,
18,184,184,TRUE,Female,First,Secondary,
18,220,220,TRUE,Male,First,Secondary,
18,53,53,TRUE,Male,First,College,
18,106,106,TRUE,Male,Second,College,
18,18,18,TRUE,Female,First,Secondary,
18,13,13,TRUE,Female,First,Secondary,
18,13,13,TRUE,Male,Second,College,
18,17,17,TRUE,Male,First,Secondary,
18,16,16,TRUE,Female,First,College,
18,14,14,TRUE,Male,Second,College,
18,11,11,TRUE,Male,First,College,
18,20,20,TRUE,Male,Second,Primary,
18,39,39,TRUE,Male,First,College,
