age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
9,2,79,TRUE,,,,
11,0,14,TRUE,,,,
10,1,264,TRUE,,,,
9,30,79,TRUE,,,,
10,0,248,TRUE,,,,
12,7,39,TRUE,,,,
11,19,102,TRUE,,,,
12,1,60,TRUE,,,,
10,2,59,TRUE,,,,
10,315,394,TRUE,,,,
9,4,95,TRUE,,,,
9,13,91,TRUE,,,,
8,0,204,TRUE,,,,
9,7,218,TRUE,,,,
8,1,32,TRUE,,,,
10,6,64,TRUE,,,,
9,7,53,TRUE,,,,
10,2,33,TRUE,,,,
9,0,20,TRUE,,,,
9,1,32,TRUE,,,,
9,1,21,TRUE,,,,
10,0,151,TRUE,,,,
11,0,101,TRUE,,,,
12,2,185,TRUE,,,,
9,5,59,TRUE,,,,
11,0,115,TRUE,,,,
11,3,88,TRUE,,,,
9,5,29,TRUE,,,,
10,7,140,TRUE,,,,
10,14,126,TRUE,,,,
9,0,40,TRUE,,,,
10,5,285,TRUE,,,,
9,2,26,TRUE,,,,
9,4,232,TRUE,,,,
9,3,15,TRUE,,,,
9,4,130,TRUE,,,,
11,5,36,TRUE,,,,
8,4,106,TRUE,,,,
10,4,122,TRUE,,,,
9,1,94,TRUE,,,,
9,15,56,TRUE,,,,
11,34,182,TRUE,,,,
11,6,114,TRUE,,,,
10,0,235,TRUE,,,,
10,2,218,TRUE,,,,
9,0,46,TRUE,,,,
8,4,138,TRUE,,,,
11,8,66,TRUE,,,,
11,7,273,TRUE,,,,
10,9,38,TRUE,,,,
11,2,143,TRUE,,,,
8,0,29,TRUE,,,,
8,0,54,TRUE,,,,
10,1,89,TRUE,,,,
8,2,40,TRUE,,,,
9,4,11,TRUE,,,,
9,36,205,TRUE,,,,
11,25,89,TRUE,,,,
10,2,52,TRUE,,,,
11,0,87,TRUE,,,,
14,6,117,TRUE,,,,
14,66,288,TRUE,,,,
12,35,252,TRUE,,,,
14,23,242,TRUE,,,,
13,3,115,TRUE,,,,
15,29,251,TRUE,,,,
14,13,278,TRUE,,,,
15,180,345,TRUE,,,,
15,3,90,TRUE,,,,
13,19,179,TRUE,,,,
13,5,58,TRUE,,,,
13,10,261,TRUE,,,,
14,191,396,TRUE,,,,
14,5,167,TRUE,,,,
14,34,229,TRUE,,,,
13,9,72,TRUE,,,,
13,31,122,TRUE,,,,
14,98,277,TRUE,,,,
15,47,264,TRUE,,,,
14,6,324,TRUE,,,,
15,25,191,TRUE,,,,
14,126,399,TRUE,,,,
14,42,177,TRUE,,,,
13,17,81,TRUE,,,,
15,35,239,TRUE,,,,
16,72,244,TRUE,,,,
15,45,231,TRUE,,,,
14,10,135,TRUE,,,,
12,11,151,TRUE,,,,
14,4,23,TRUE,,,,
12,0,72,TRUE,,,,
15,50,199,TRUE,,,,
13,19,365,TRUE,,,,
12,17,62,TRUE,,,,
13,23,174,TRUE,,,,
15,25,142,TRUE,,,,
12,12,128,TRUE,,,,
12,0,132,TRUE,,,,
13,35,186,TRUE,,,,
13,36,180,TRUE,,,,
14,69,111,TRUE,,,,
16,46,288,TRUE,,,,
15,6,141,TRUE,,,,
16,67,258,TRUE,,,,
12,31,126,TRUE,,,,
15,24,217,TRUE,,,,
13,4,121,TRUE,,,,
13,11,138,TRUE,,,,
15,12,254,TRUE,,,,
13,1,195,TRUE,,,,
14,17,160,TRUE,,,,
16,0,203,TRUE,,,,
12,21,155,TRUE,,,,
