age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
19,42,42,FALSE,Male,Second,Some College,
19,20,20,FALSE,Female,Second,College,
19,140,140,FALSE,Male,Second,Secondary,
19,68,68,FALSE,Male,Second,Some Secondary,
18,79,79,FALSE,Female,Second,Graduate,
20,120,120,FALSE,Female,Second,,
19,149,149,FALSE,Male,Second,Graduate,
20,63,63,FALSE,Female,Second,Some Secondary,
20,67,67,FALSE,Female,Fourth,Graduate,
20,119,119,FALSE,Female,Second,Some Graduate,
20,118,118,FALSE,Female,Second,Some Secondary,
23,46,46,FALSE,Female,Third,Some College,
21,86,86,FALSE,Male,Second,Some College,
21,108,108,FALSE,Male,Second,College,
21,58,58,FALSE,Female,First,Some Graduate,
21,50,50,FALSE,Male,Second,Some College,
20,206,206,FALSE,Female,First,Graduate,
21,201,201,FALSE,Male,,,
21,190,190,FALSE,Female,First,Some College,
20,158,158,FALSE,Female,First,Some Secondary,
28,383,383,FALSE,Female,First,Some Graduate,
27,128,128,FALSE,Female,Third,Some Secondary,
28,298,298,FALSE,Male,First,Graduate,
28,542,542,FALSE,Female,,,
29,361,361,FALSE,Female,,,
28,388,388,FALSE,Female,Third,Some Secondary,
27,403,403,FALSE,Female,Second,Graduate,
28,495,495,FALSE,Male,Second,Secondary,
16,9,9,FALSE,Male,Second,,
18,47,47,FALSE,Male,Second,Graduate,
18,18,18,FALSE,Male,Second,Some Graduate,
18,18,18,FALSE,Female,Second,Some Secondary,
18,95,95,FALSE,Male,Second,,
18,87,87,FALSE,Female,First,Some Secondary,
23,24,24,FALSE,Female,First,Some Secondary,
23,279,279,FALSE,Male,First,Graduate,
23,14,14,FALSE,Male,First,Some Secondary,
23,35,35,FALSE,Female,First,Secondary,
23,321,321,FALSE,Female,First,Some Secondary,
23,56,56,FALSE,Female,Second,Some Graduate,
22,200,200,FALSE,Female,Second,,
23,63,63,FALSE,Male,Second,Some College,
23,152,152,FALSE,Male,Second,,
22,180,180,FALSE,Male,Second,Some Secondary,
22,67,67,FALSE,Male,Second,Graduate,
22,64,64,FALSE,Male,Second,Graduate,
22,288,288,FALSE,Male,,Some Secondary,
22,15,15,FALSE,Male,Second,Graduate,
23,71,71,FALSE,Male,First,Graduate,
23,128,128,FALSE,Male,Second,Some Graduate,
23,186,186,FALSE,Male,Second,Graduate,
23,98,98,FALSE,Male,,,
22,253,253,FALSE,Female,Second,Some Secondary,
29,379,379,FALSE,Male,Second,Some Secondary,
18,20,20,FALSE,Male,,,
29,480,480,FALSE,Male,Second,Some Graduate,
25,141,141,FALSE,Female,Second,College,
26,361,361,FALSE,Male,First,Secondary,
25,267,267,FALSE,Female,Second,Some Graduate,
29,441,441,FALSE,Female,Second,Graduate,
30,525,525,FALSE,Female,Second,Graduate,
29,50,50,FALSE,Female,Second,Some Graduate,
18,21,21,FALSE,Male,Second,Graduate,
30,406,406,FALSE,Female,Second,Secondary,
29,392,392,FALSE,Male,First,,
30,296,296,FALSE,Male,First,Graduate,
24,269,269,FALSE,Female,Second,Some Secondary,
25,268,268,FALSE,Female,First,Secondary,
27,499,499,FALSE,Female,Second,College,
30,457,457,FALSE,Female,Second,Some Secondary,
26,330,330,FALSE,Female,Second,,
30,221,221,FALSE,Female,Second,Some Secondary,
26,248,248,FALSE,Female,First,Secondary,
26,375,375,FALSE,Female,First,Graduate,
24,243,243,FALSE,Male,First,Some Graduate,
25,354,354,FALSE,Female,Second,Secondary,
25,236,236,FALSE,Male,First,Graduate,
24,33,33,FALSE,Male,Second,Graduate,
25,399,399,FALSE,Male,Second,Some College,
23,469,469,FALSE,Male,First,Graduate,
24,81,81,FALSE,Female,,Some Secondary,
25,176,176,FALSE,Female,Second,Some College,
