age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
35,216,216,FALSE,Male,Fourth,College,
19,31,31,FALSE,Female,Fifth,Graduate,
26,58,58,FALSE,Female,Fifth,Graduate,
34,161,161,FALSE,Female,Second,Graduate,
30,106,106,FALSE,Male,First,College,
35,212,212,FALSE,Male,First,College,
28,75,75,FALSE,Male,Third,Secondary,
31,25,25,FALSE,Male,Third,Secondary,
35,56,56,FALSE,Male,Third,Secondary,
30,56,56,FALSE,Male,First,Graduate,
34,80,80,FALSE,Male,First,Graduate,
17,13,13,FALSE,Male,Second,Secondary,
23,89,89,FALSE,Male,Second,Secondary,
27,119,119,FALSE,Male,Second,Secondary,
33,303,303,FALSE,Male,Second,Secondary,
21,8,8,FALSE,Female,Fourth,Secondary,
26,36,36,FALSE,Female,Fourth,Secondary,
30,40,40,FALSE,Female,Fourth,Secondary,
34,72,72,FALSE,Female,Fourth,Secondary,
23,6,6,FALSE,Female,Third,Secondary,
18,53,53,FALSE,Female,First,Graduate,
22,70,70,FALSE,Female,First,Graduate,
24,71,71,FALSE,Male,First,College,
28,178,178,FALSE,Male,First,College,
32,228,228,FALSE,Male,First,College,
36,257,257,FALSE,Male,First,College,
27,72,72,FALSE,Male,Second,College,
31,139,139,FALSE,Male,Second,College,
35,172,172,FALSE,Male,Second,College,
29,49,49,FALSE,Female,Third,College,
33,79,79,FALSE,Female,Third,College,
22,50,50,FALSE,Female,First,College,
26,67,67,FALSE,Female,First,College,
31,143,143,FALSE,Female,First,College,
36,379,379,FALSE,Female,First,College,
26,64,64,FALSE,Female,Third,College,
32,312,312,FALSE,Female,Third,College,
35,277,277,FALSE,Female,Third,College,
22,7,7,FALSE,Female,Third,College,
30,32,32,FALSE,Female,Third,College,
21,86,86,FALSE,Female,Second,College,
27,124,124,FALSE,Male,Second,College,
31,365,365,FALSE,Male,Second,College,
34,319,319,FALSE,Male,Second,College,
20,44,44,FALSE,Female,First,Secondary,
25,127,127,FALSE,Female,First,Secondary,
28,326,326,FALSE,Female,First,Secondary,
28,258,258,FALSE,Female,Third,College,
27,310,310,FALSE,Female,First,College,
26,55,55,FALSE,Female,First,College,
26,53,53,FALSE,Male,Second,College,
22,20,20,FALSE,Male,Second,College,
26,73,73,FALSE,Male,Second,College,
30,60,60,FALSE,Male,Second,College,
35,80,80,FALSE,Male,Second,College,
24,37,37,FALSE,Male,Second,College,
29,94,94,FALSE,Male,Second,College,
33,107,107,FALSE,Male,Second,College,
36,148,148,FALSE,Male,Second,College,
26,79,79,FALSE,Female,Second,College,
30,90,90,FALSE,Female,Second,College,
24,447,447,FALSE,Female,Third,College,
30,635,635,FALSE,Female,Third,College,
35,390,390,FALSE,Male,First,Graduate,
31,27,27,FALSE,Female,Second,Graduate,
21,59,59,FALSE,Male,First,Secondary,
25,133,133,FALSE,Male,First,Secondary,
31,361,361,FALSE,Male,First,Secondary,
35,646,646,FALSE,Male,First,Secondary,
25,117,117,FALSE,Female,Second,College,
31,237,237,FALSE,Female,Second,College,
36,307,307,FALSE,Female,Second,College,
29,528,528,FALSE,Male,Third,College,
35,609,609,FALSE,Male,Third,College,
19,57,57,FALSE,Male,First,Graduate,
33,109,109,FALSE,Male,First,Graduate,
26,102,102,FALSE,Female,Second,College,
17,23,23,FALSE,Female,Third,,
28,224,224,FALSE,Male,Second,Secondary,
32,346,346,FALSE,Male,Second,Secondary,
35,33,33,FALSE,Male,Second,Secondary,
26,296,296,FALSE,Male,First,College,
29,366,366,FALSE,Male,First,College,
33,337,337,FALSE,Male,First,College,
25,46,46,FALSE,Male,Third,College,
30,102,102,FALSE,Male,Third,College,
28,65,65,FALSE,Female,First,Graduate,
32,441,441,FALSE,Female,First,Graduate,
25,155,155,FALSE,Male,Fourth,College,
30,141,141,FALSE,Female,First,Graduate,
35,20,20,FALSE,Female,Second,College,
23,18,18,FALSE,Male,First,Graduate,
27,33,33,FALSE,Male,First,Graduate,
31,116,116,FALSE,Male,First,Graduate,
36,339,339,FALSE,Female,Second,College,
28,143,143,FALSE,Female,First,College,
25,30,30,FALSE,Female,Second,College,
23,112,112,FALSE,Female,Third,College,
24,177,177,FALSE,Female,First,College,
