age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
19,10,59,FALSE,Female,,,
18,38,63,FALSE,Female,,,
17,7,93,FALSE,Female,,,
18,6,59,FALSE,Female,,,
18,3,46,FALSE,Female,,,
18,22,63,FALSE,Female,,,
18,16,36,FALSE,Female,,,
18,16,95,FALSE,Female,,,
18,35,57,FALSE,Female,,,
18,2,20,FALSE,Male,,,
18,7,62,FALSE,Male,,,
18,8,61,FALSE,Male,,,
18,10,45,FALSE,Male,,,
17,44,82,FALSE,Female,,,
18,9,10,FALSE,Male,,,
18,3,64,FALSE,Male,,,
18,1,24,FALSE,Female,,,
18,5,64,FALSE,Male,,,
18,25,51,FALSE,Male,,,
17,27,63,FALSE,Male,,,
18,12,30,FALSE,Female,,,
18,0,26,FALSE,Male,,,
18,3,26,FALSE,Male,,,
17,8,61,FALSE,Male,,,
17,9,52,FALSE,Male,,,
30,103,103,FALSE,Female,,,
30,108,109,FALSE,Female,,,
30,100,100,FALSE,Female,,,
30,109,109,FALSE,Male,,,
30,112,112,FALSE,Male,,,
30,112,112,FALSE,Female,,,
30,80,102,FALSE,Female,,,
30,99,100,FALSE,Male,,,
30,104,109,FALSE,Female,,,
30,89,99,FALSE,Male,,,
30,78,88,FALSE,Female,,,
30,111,111,FALSE,Male,,,
30,102,109,FALSE,Female,,,
30,99,112,FALSE,Female,,,
30,34,111,FALSE,Male,,,
30,96,108,FALSE,Male,,,
30,89,98,FALSE,Male,,,
30,111,112,FALSE,Female,,,
30,89,92,FALSE,Male,,,
30,103,108,FALSE,Male,,,
30,109,109,FALSE,Male,,,
30,47,81,FALSE,Male,,,
30,48,84,FALSE,Male,,,
30,49,88,FALSE,Male,,,
30,95,98,FALSE,Female,,,
30,87,106,FALSE,Male,,,
30,107,112,FALSE,Male,,,
25,24,24,FALSE,Female,,,
25,92,97,FALSE,Male,,,
24,59,78,FALSE,Male,,,
24,36,74,FALSE,Male,,,
24,36,92,FALSE,Male,,,
24,68,90,FALSE,Female,,,
24,72,96,FALSE,Male,,,
24,64,101,FALSE,Male,,,
24,56,112,FALSE,Male,,,
24,0,17,FALSE,Female,,,
24,43,80,FALSE,Male,,,
24,48,67,FALSE,Male,,,
24,86,86,FALSE,Female,,,
24,20,88,FALSE,Male,,,
24,53,64,FALSE,Male,,,
24,70,78,FALSE,Female,,,
24,89,102,FALSE,Female,,,
24,83,95,FALSE,Male,,,
24,38,45,FALSE,Male,,,
24,73,74,FALSE,Female,,,
24,55,92,FALSE,Female,,,
24,81,94,FALSE,Male,,,
24,64,103,FALSE,Female,,,
24,65,68,FALSE,Female,,,
24,48,55,FALSE,Female,,,
24,99,100,FALSE,Female,,,
