age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
10,0,0,FALSE,Female,,,
9,12,58,FALSE,Male,,,
10,0,15,FALSE,Male,,,
10,0,29,FALSE,Male,,,
10,0,5,FALSE,Female,,,
10,1,20,FALSE,Female,,,
10,2,14,FALSE,Male,,,
9,0,3,FALSE,Female,,,
10,0,42,FALSE,Male,,,
10,1,33,FALSE,Female,,,
9,0,0,FALSE,Male,,,
10,0,1,FALSE,Male,,,
10,0,8,FALSE,Male,,,
10,0,0,FALSE,Male,,,
10,0,17,FALSE,Male,,,
10,0,0,FALSE,Female,,,
10,0,1,FALSE,Female,,,
9,1,1,FALSE,Male,,,
10,0,1,FALSE,Male,,,
10,0,18,FALSE,Female,,,
10,0,0,FALSE,Female,,,
10,0,6,FALSE,Female,,,
9,0,6,FALSE,Male,,,
9,0,28,FALSE,Female,,,
9,0,11,FALSE,Male,,,
9,2,85,FALSE,Female,,,
10,0,6,FALSE,Female,,,
9,0,3,FALSE,Female,,,
10,2,58,FALSE,Male,,,
9,0,0,FALSE,Female,,,
10,0,1,FALSE,Male,,,
9,1,28,FALSE,Male,,,
10,6,25,FALSE,Male,,,
9,2,8,FALSE,Female,,,
10,0,1,FALSE,Male,,,
10,0,9,FALSE,Male,,,
9,4,86,FALSE,Male,,,
10,2,18,FALSE,Male,,,
11,0,7,FALSE,Female,,,
10,0,9,FALSE,Female,,,
10,0,45,FALSE,Male,,,
10,3,4,FALSE,Male,,,
10,0,86,FALSE,Female,,,
9,0,9,FALSE,Male,,,
10,0,28,FALSE,Female,,,
10,0,2,FALSE,Male,,,
10,2,3,FALSE,Female,,,
10,0,18,FALSE,Male,,,
9,0,24,FALSE,Male,,,
10,0,10,FALSE,Male,,,
9,0,4,FALSE,Male,,,
10,7,40,FALSE,Female,,,
9,1,7,FALSE,Female,,,
9,0,1,FALSE,Male,,,
10,3,27,FALSE,Female,,,
9,0,3,FALSE,Male,,,
9,0,48,FALSE,Male,,,
9,2,9,FALSE,Female,,,
9,0,0,FALSE,Male,,,
9,0,7,FALSE,Female,,,
9,0,25,FALSE,Male,,,
10,16,126,FALSE,Female,,,
9,2,9,FALSE,Female,,,
9,0,2,FALSE,Female,,,
9,7,23,FALSE,Female,,,
9,4,36,FALSE,Female,,,
10,0,10,FALSE,Female,,,
8,0,11,FALSE,Female,,,
10,0,7,FALSE,Male,,,
8,3,43,FALSE,Male,,,
8,0,3,FALSE,Female,,,
12,23,66,FALSE,Male,,,
11,0,58,FALSE,Male,,,
11,5,16,FALSE,Female,,,
11,6,87,FALSE,Male,,,
11,3,17,FALSE,Female,,,
8,0,11,FALSE,Male,,,
9,0,25,FALSE,Female,,,
9,0,16,FALSE,Female,,,
9,0,5,FALSE,Male,,,
14,6,128,FALSE,Female,,,
9,0,7,FALSE,Male,,,
8,0,21,FALSE,Female,,,
8,0,1,FALSE,Female,,,
13,18,116,FALSE,Male,,,
14,18,65,FALSE,Male,,,
10,0,4,FALSE,Male,,,
9,0,41,FALSE,Female,,,
9,2,4,FALSE,Female,,,
9,0,20,FALSE,Female,,,
10,9,100,FALSE,Male,,,
12,3,25,FALSE,Female,,,
13,29,102,FALSE,Male,,,
9,1,20,FALSE,Male,,,
15,4,181,FALSE,Female,,,
12,7,25,FALSE,Female,,,
15,30,73,FALSE,Male,,,
13,4,194,FALSE,Male,,,
10,0,8,FALSE,Male,,,
9,1,23,FALSE,Female,,,
15,17,128,FALSE,Male,,,
14,15,252,FALSE,Male,,,
8,1,20,FALSE,Female,,,
10,7,63,FALSE,Male,,,
9,0,17,FALSE,Female,,,
9,3,20,FALSE,Male,,,
10,2,27,FALSE,Male,,,
10,0,18,FALSE,,,,
14,8,36,FALSE,,,,
10,0,0,FALSE,,,,
14,2,29,FALSE,,,,
14,0,47,FALSE,,,,
10,0,12,FALSE,,,,
14,15,60,FALSE,,,,
10,0,9,FALSE,,,,
14,1,74,FALSE,,,,
10,0,0,FALSE,,,,
14,1,18,FALSE,,,,
10,4,32,FALSE,,,,
14,6,81,FALSE,,,,
14,19,70,FALSE,,,,
10,2,11,FALSE,,,,
14,0,18,FALSE,,,,
10,0,13,FALSE,,,,
10,0,56,FALSE,,,,
14,0,84,FALSE,,,,
14,51,293,FALSE,,,,
10,1,12,FALSE,,,,
10,0,6,FALSE,,,,
14,3,51,FALSE,,,,
14,3,50,FALSE,,,,
10,0,20,FALSE,,,,
14,7,15,FALSE,,,,
14,3,9,FALSE,,,,
10,1,6,FALSE,,,,
10,1,4,FALSE,,,,
14,3,22,FALSE,,,,
10,0,22,FALSE,,,,
14,9,52,FALSE,,,,
14,0,0,FALSE,,,,
10,0,0,FALSE,,,,
10,0,0,FALSE,,,,
14,0,7,FALSE,,,,
10,0,3,FALSE,,,,
14,13,32,FALSE,,,,
14,3,10,FALSE,,,,
10,3,8,FALSE,,,,
14,23,48,FALSE,,,,
10,4,10,FALSE,,,,
10,0,0,FALSE,,,,
14,2,13,FALSE,,,,
10,0,4,FALSE,,,,
14,4,40,FALSE,,,,
10,0,0,FALSE,,,,
14,24,96,FALSE,,,,
10,0,5,FALSE,,,,
14,33,117,FALSE,,,,
10,0,0,FALSE,,,,
14,0,21,FALSE,,,,
14,2,3,FALSE,,,,
10,1,2,FALSE,,,,
14,15,78,FALSE,,,,
10,0,30,FALSE,,,,
10,4,36,FALSE,,,,
14,12,46,FALSE,,,,
10,2,3,FALSE,,,,
14,23,38,FALSE,,,,
11,3,98,FALSE,Male,,,
12,4,28,FALSE,Male,,,
11,9,41,FALSE,Female,,,
12,0,20,FALSE,Male,,,
13,3,19,FALSE,Male,,,
13,13,66,FALSE,Male,,,
13,10,86,FALSE,Male,,,
12,2,16,FALSE,Male,,,
15,44,194,FALSE,Male,,,
15,3,53,FALSE,Male,,,
15,11,210,FALSE,Female,,,
14,0,9,FALSE,Male,,,
16,35,172,FALSE,Male,,,
16,11,51,FALSE,Female,,,
16,9,99,FALSE,Female,,,
16,6,58,FALSE,Female,,,
16,17,110,FALSE,Male,,,
10,3,16,FALSE,Female,,,
9,0,82,FALSE,Male,,,
10,0,79,FALSE,Male,,,
11,0,1,FALSE,Male,,,
9,0,4,FALSE,Male,,,
9,3,49,FALSE,Female,,,
9,0,4,FALSE,Male,,,
10,0,19,FALSE,Female,,,
9,0,11,FALSE,Male,,,
10,8,98,FALSE,Female,,,
9,0,10,FALSE,Male,,,
10,2,111,FALSE,Male,,,
10,3,91,FALSE,Female,,,
10,5,28,FALSE,Female,,,
9,0,13,FALSE,Female,,,
9,0,24,FALSE,Male,,,
9,0,2,FALSE,Female,,,
9,0,102,FALSE,Male,,,
9,1,14,FALSE,Female,,,
9,4,30,FALSE,Male,,,
