age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
8,0,0,TRUE,Female,,,
8,0,19,TRUE,Female,,,
8,0,65,TRUE,Female,,,
8,0,72,TRUE,Female,,,
8,0,3,TRUE,Female,,,
8,4,29,TRUE,Male,,,
8,1,17,TRUE,Male,,,
8,0,6,TRUE,Male,,,
8,0,0,TRUE,Female,,,
8,0,0,TRUE,Male,,,
8,1,2,TRUE,Female,,,
8,0,0,TRUE,Male,,,
8,0,0,TRUE,Male,,,
8,0,2,TRUE,Male,,,
8,0,14,TRUE,Male,,,
8,0,0,TRUE,Female,,,
8,3,15,TRUE,Female,,,
8,0,10,TRUE,Female,,,
8,2,13,TRUE,Male,,,
8,0,40,TRUE,Male,,,
8,0,65,TRUE,Female,,,
8,1,77,TRUE,Male,,,
8,1,37,TRUE,Female,,,
8,0,0,TRUE,Male,,,
8,0,0,TRUE,Male,,,
8,0,6,TRUE,Male,,,
8,0,6,TRUE,Male,,,
8,2,5,TRUE,Female,,,
8,0,22,TRUE,Male,,,
8,1,29,TRUE,Male,,,
8,5,79,TRUE,Male,,,
8,0,50,TRUE,Male,,,
8,1,59,TRUE,Male,,,
8,0,13,TRUE,Male,,,
8,1,1,TRUE,Female,,,
8,0,56,TRUE,Male,,,
8,5,54,TRUE,Male,,,
8,0,52,TRUE,Male,,,
8,0,10,TRUE,Male,,,
8,1,12,TRUE,Female,,,
8,0,19,TRUE,Male,,,
8,7,26,TRUE,Female,,,
8,0,33,TRUE,Female,,,
8,0,72,TRUE,Male,,,
8,0,3,TRUE,Female,,,
8,0,9,TRUE,Female,,,
8,2,53,TRUE,Male,,,
8,0,67,TRUE,Female,,,
8,0,13,TRUE,Male,,,
8,0,61,TRUE,Female,,,
8,2,27,TRUE,Male,,,
8,1,5,TRUE,Male,,,
8,1,29,TRUE,Male,,,
8,1,54,TRUE,Female,,,
8,1,17,TRUE,Male,,,
8,0,26,TRUE,Male,,,
8,0,52,TRUE,Female,,,
8,2,50,TRUE,Female,,,
8,0,21,TRUE,Female,,,
9,0,2,TRUE,Male,,,
9,0,48,TRUE,Female,,,
9,1,37,TRUE,Male,,,
9,6,16,TRUE,Female,,,
9,0,2,TRUE,Male,,,
9,0,4,TRUE,Male,,,
9,2,19,TRUE,Female,,,
9,0,6,TRUE,Male,,,
