age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
15,9,56,FALSE,Female,,,
17,23,129,FALSE,Female,,,
20,106,268,FALSE,Female,,,
21,141,291,FALSE,Female,,,
24,301,353,FALSE,Female,,,
25,312,363,FALSE,Female,,,
16,4,79,FALSE,Male,,,
17,4,115,FALSE,Male,,,
20,17,280,FALSE,Female,,,
20,62,317,FALSE,Female,,,
20,86,338,FALSE,Female,,,
18,5,148,FALSE,Male,,,
19,11,162,FALSE,Male,,,
25,126,274,FALSE,Male,,,
16,57,296,FALSE,Male,,,
18,60,307,FALSE,Male,,,
21,197,366,FALSE,Male,,,
14,1,4,FALSE,Male,,,
17,18,49,FALSE,Male,,,
19,40,80,FALSE,Male,,,
20,55,109,FALSE,Male,,,
17,52,225,FALSE,Male,,,
20,198,316,FALSE,Male,,,
23,308,372,FALSE,Male,,,
16,30,241,FALSE,Male,,,
21,145,371,FALSE,Male,,,
17,1,30,FALSE,Male,,,
19,4,50,FALSE,Male,,,
21,8,60,FALSE,Male,,,
23,30,76,FALSE,Male,,,
15,5,27,FALSE,Male,,,
18,10,243,FALSE,Male,,,
15,3,101,FALSE,Male,,,
20,55,218,FALSE,Male,,,
15,27,98,FALSE,Female,,,
16,38,128,FALSE,Female,,,
19,150,251,FALSE,Female,,,
19,7,336,FALSE,Male,,,
20,18,346,FALSE,Male,,,
23,56,365,FALSE,Male,,,
25,156,376,FALSE,Male,,,
19,108,361,FALSE,Female,,,
23,198,400,FALSE,Female,,,
14,0,29,FALSE,Female,,,
16,6,306,FALSE,Female,,,
19,58,223,FALSE,Female,,,
21,95,260,FALSE,Female,,,
15,10,38,FALSE,Female,,,
16,13,93,FALSE,Female,,,
17,194,268,FALSE,Female,,,
20,265,321,FALSE,Female,,,
22,303,349,FALSE,Female,,,
23,218,289,FALSE,Female,,,
12,19,90,FALSE,Female,,,
16,45,238,FALSE,Female,,,
12,2,39,FALSE,Female,,,
15,6,90,FALSE,Female,,,
17,26,198,FALSE,Female,,,
20,292,371,FALSE,Female,,,
20,289,373,FALSE,Female,,,
17,33,85,FALSE,Female,,,
18,227,303,FALSE,Female,,,
20,375,379,FALSE,Female,,,
17,0,83,FALSE,Female,,,
21,54,212,FALSE,Female,,,
15,30,225,FALSE,Male,,,
20,119,304,FALSE,Male,,,
17,27,97,FALSE,Male,,,
19,108,259,FALSE,Male,,,
23,256,362,FALSE,Male,,,
12,24,138,FALSE,Male,,,
15,31,213,FALSE,Male,,,
17,49,296,FALSE,Male,,,
17,107,163,FALSE,Male,,,
21,283,328,FALSE,Male,,,
12,14,45,FALSE,Male,,,
16,139,184,FALSE,Male,,,
18,27,225,FALSE,Male,,,
20,48,227,FALSE,Male,,,
24,127,318,FALSE,Male,,,
19,12,165,FALSE,Male,,,
21,12,165,FALSE,Male,,,
14,13,122,FALSE,Female,,,
15,31,188,FALSE,Female,,,
19,241,331,FALSE,Female,,,
22,309,363,FALSE,Female,,,
15,6,18,FALSE,Female,,,
24,351,412,FALSE,Male,,,
14,19,86,FALSE,Male,,,
17,30,181,FALSE,Male,,,
17,36,220,FALSE,Male,,,
19,53,263,FALSE,Male,,,
20,53,263,FALSE,Male,,,
23,105,318,FALSE,Male,,,
17,4,164,FALSE,Male,,,
20,14,253,FALSE,Male,,,
22,12,238,FALSE,Male,,,
23,32,282,FALSE,Male,,,
14,19,197,FALSE,Male,,,
17,37,222,FALSE,Male,,,
19,107,218,FALSE,Female,,,
20,169,271,FALSE,Female,,,
23,324,353,FALSE,Female,,,
18,7,56,FALSE,Male,,,
23,19,132,FALSE,Male,,,
25,48,199,FALSE,Male,,,
16,19,262,FALSE,Female,,,
20,312,405,FALSE,Female,,,
23,409,415,FALSE,Female,,,
24,417,417,FALSE,Female,,,
16,1,77,FALSE,Female,,,
18,3,128,FALSE,Female,,,
19,21,161,FALSE,Female,,,
21,63,202,FALSE,Female,,,
23,90,218,FALSE,Female,,,
14,0,11,FALSE,Male,,,
18,25,76,FALSE,Male,,,
16,27,145,FALSE,Male,,,
17,44,207,FALSE,Male,,,
20,251,333,FALSE,Male,,,
23,347,381,FALSE,Male,,,
23,393,398,FALSE,Male,,,
24,410,412,FALSE,Male,,,
17,44,156,FALSE,Male,,,
20,64,213,FALSE,Male,,,
15,26,181,FALSE,Male,,,
18,50,270,FALSE,Male,,,
23,284,390,FALSE,Male,,,
16,2,48,FALSE,Male,,,
17,3,64,FALSE,Male,,,
19,13,93,FALSE,Male,,,
19,12,92,FALSE,Male,,,
22,31,144,FALSE,Male,,,
23,44,195,FALSE,Male,,,
15,7,151,FALSE,Male,,,
17,19,258,FALSE,Male,,,
20,24,286,FALSE,Male,,,
16,4,73,FALSE,Female,,,
17,10,105,FALSE,Female,,,
18,11,127,FALSE,Female,,,
23,62,181,FALSE,Female,,,
12,8,49,FALSE,Male,,,
18,25,112,FALSE,Male,,,
17,49,195,FALSE,Female,,,
24,253,328,FALSE,Female,,,
21,64,143,FALSE,Male,,,
22,64,143,FALSE,Male,,,
14,13,59,FALSE,Male,,,
16,29,185,FALSE,Male,,,
19,59,210,FALSE,Male,,,
19,75,225,FALSE,Male,,,
20,116,250,FALSE,Male,,,
24,52,53,FALSE,Male,,,
16,27,191,FALSE,Male,,,
18,128,274,FALSE,Male,,,
24,358,394,FALSE,Male,,,
16,7,45,FALSE,Male,,,
17,13,74,FALSE,Male,,,
19,31,103,FALSE,Male,,,
20,55,163,FALSE,Male,,,
21,70,199,FALSE,Male,,,
24,253,300,FALSE,Male,,,
16,27,244,FALSE,Female,,,
17,71,317,FALSE,Female,,,
25,410,410,FALSE,Female,,,
15,10,94,FALSE,Female,,,
15,10,128,FALSE,Female,,,
18,34,232,FALSE,Female,,,
19,84,289,FALSE,Female,,,
17,10,85,FALSE,Female,,,
18,13,151,FALSE,Female,,,
19,29,157,FALSE,Female,,,
17,210,257,FALSE,Female,,,
18,273,295,FALSE,Female,,,
16,23,176,FALSE,Male,,,
17,23,176,FALSE,Male,,,
17,25,201,FALSE,Male,,,
20,176,253,FALSE,Male,,,
17,1,245,FALSE,Female,,,
18,1,299,FALSE,Female,,,
19,1,407,FALSE,Female,,,
24,130,415,FALSE,Female,,,
12,12,84,FALSE,Female,,,
14,20,175,FALSE,Female,,,
18,48,267,FALSE,Female,,,
20,116,351,FALSE,Female,,,
25,414,414,FALSE,Female,,,
14,7,101,FALSE,Male,,,
17,15,160,FALSE,Male,,,
12,3,75,FALSE,Male,,,
15,7,137,FALSE,Male,,,
18,14,183,FALSE,Male,,,
21,48,314,FALSE,Male,,,
20,13,239,FALSE,Male,,,
23,32,375,FALSE,Male,,,
18,4,124,FALSE,Female,,,
20,77,251,FALSE,Female,,,
23,216,333,FALSE,Female,,,
21,12,286,FALSE,Female,,,
14,20,96,FALSE,Male,,,
20,77,220,FALSE,Male,,,
18,43,196,FALSE,Female,,,
19,20,40,FALSE,Female,,,
15,1,40,FALSE,Female,,,
16,19,183,FALSE,Female,,,
17,39,287,FALSE,Female,,,
16,25,48,FALSE,Female,,,
17,32,66,FALSE,Female,,,
22,119,202,FALSE,Female,,,
24,176,247,FALSE,Female,,,
21,285,405,FALSE,Male,,,
23,344,410,FALSE,Male,,,
24,366,410,FALSE,Male,,,
24,369,410,FALSE,Male,,,
23,169,309,FALSE,Male,,,
24,207,336,FALSE,Male,,,
16,20,46,FALSE,Male,,,
20,50,176,FALSE,Male,,,
15,51,212,FALSE,Female,,,
17,67,248,FALSE,Female,,,
12,7,12,FALSE,Female,,,
14,68,86,FALSE,Female,,,
17,236,242,FALSE,Female,,,
17,50,350,FALSE,Male,,,
20,237,399,FALSE,Male,,,
23,401,415,FALSE,Male,,,
24,411,417,FALSE,Male,,,
17,10,70,FALSE,Male,,,
17,31,133,FALSE,Female,,,
21,98,207,FALSE,Female,,,
12,4,87,FALSE,Male,,,
24,61,213,FALSE,Male,,,
23,37,241,FALSE,Male,,,
20,74,228,FALSE,Female,,,
19,163,352,FALSE,Female,,,
