age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
12,0,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,9,,FALSE,Male,,,
12,12,,FALSE,Female,,,
12,0,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,0,,FALSE,Female,,,
12,5,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,22,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,11,,FALSE,Male,,,
12,4,,FALSE,Female,,,
12,1,,FALSE,Male,,,
12,8,,FALSE,Male,,,
12,6,,FALSE,Male,,,
12,2,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,4,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,3,,FALSE,Female,,,
12,3,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,4,,FALSE,Female,,,
12,12,,FALSE,Male,,,
12,4,,FALSE,Male,,,
12,0,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,14,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,10,,FALSE,Male,,,
12,8,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,2,,FALSE,Male,,,
12,4,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,9,,FALSE,Male,,,
12,4,,FALSE,Female,,,
12,14,,FALSE,Female,,,
12,8,,FALSE,Female,,,
12,5,,FALSE,Female,,,
12,2,,FALSE,Male,,,
12,7,,FALSE,Female,,,
12,3,,FALSE,Female,,,
12,5,,FALSE,Male,,,
12,9,,FALSE,Female,,,
12,7,,FALSE,Female,,,
12,1,,FALSE,Male,,,
12,6,,FALSE,Male,,,
12,6,,FALSE,Female,,,
12,5,,FALSE,Male,,,
12,3,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,2,,FALSE,Male,,,
12,0,,FALSE,Female,,,
12,9,,FALSE,Female,,,
12,16,,FALSE,Male,,,
12,6,,FALSE,Female,,,
12,3,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,7,,FALSE,Male,,,
12,0,,FALSE,Male,,,
12,10,,FALSE,Male,,,
12,3,,FALSE,Male,,,
12,14,,FALSE,Female,,,
12,0,,FALSE,Male,,,
12,10,,FALSE,Male,,,
12,17,,FALSE,Female,,,
13,11,,FALSE,Female,,,
13,4,,FALSE,Female,,,
13,0,,FALSE,Male,,,
13,20,,FALSE,Female,,,
13,3,,FALSE,Male,,,
13,4,,FALSE,Male,,,
13,9,,FALSE,Male,,,
13,6,,FALSE,Male,,,
13,7,,FALSE,Male,,,
13,6,,FALSE,Male,,,
13,40,,FALSE,Male,,,
13,0,,FALSE,Male,,,
13,3,,FALSE,Male,,,
13,3,,FALSE,Female,,,
13,6,,FALSE,Female,,,
13,3,,FALSE,Female,,,
13,0,,FALSE,Male,,,
13,2,,FALSE,Male,,,
13,6,,FALSE,Female,,,
13,8,,FALSE,Female,,,
13,0,,FALSE,Male,,,
13,2,,FALSE,Male,,,
13,56,,FALSE,Female,,,
13,7,,FALSE,Female,,,
13,12,,FALSE,Male,,,
13,2,,FALSE,Female,,,
13,3,,FALSE,Female,,,
13,11,,FALSE,Female,,,
13,18,,FALSE,Male,,,
13,26,,FALSE,Female,,,
13,5,,FALSE,Male,,,
13,6,,FALSE,Female,,,
13,17,,FALSE,Female,,,
13,17,,FALSE,Male,,,
13,38,,FALSE,Female,,,
13,70,,FALSE,Female,,,
13,5,,FALSE,Female,,,
13,15,,FALSE,Female,,,
13,13,,FALSE,Female,,,
13,10,,FALSE,Female,,,
13,8,,FALSE,Male,,,
13,18,,FALSE,Female,,,
13,7,,FALSE,Female,,,
13,30,,FALSE,Female,,,
13,2,,FALSE,Female,,,
13,5,,FALSE,Male,,,
13,3,,FALSE,Male,,,
13,8,,FALSE,Female,,,
13,5,,FALSE,Female,,,
13,14,,FALSE,Male,,,
13,8,,FALSE,Female,,,
13,9,,FALSE,Male,,,
13,2,,FALSE,Male,,,
13,19,,FALSE,Female,,,
13,7,,FALSE,Male,,,
13,3,,FALSE,Male,,,
13,2,,FALSE,Male,,,
13,1,,FALSE,Female,,,
13,13,,FALSE,Female,,,
13,0,,FALSE,Female,,,
13,0,,FALSE,Male,,,
13,8,,FALSE,Male,,,
13,26,,FALSE,Female,,,
13,18,,FALSE,Female,,,
14,22,,FALSE,Male,,,
14,9,,FALSE,Female,,,
14,6,,FALSE,Male,,,
14,10,,FALSE,Female,,,
14,8,,FALSE,Female,,,
14,5,,FALSE,Male,,,
14,23,,FALSE,Male,,,
14,10,,FALSE,Female,,,
14,9,,FALSE,Female,,,
14,1,,FALSE,Female,,,
14,18,,FALSE,Female,,,
14,7,,FALSE,Male,,,
14,5,,FALSE,Male,,,
14,31,,FALSE,Female,,,
14,16,,FALSE,Female,,,
14,24,,FALSE,Male,,,
14,6,,FALSE,Female,,,
14,2,,FALSE,Female,,,
14,63,,FALSE,Male,,,
14,10,,FALSE,Male,,,
14,0,,FALSE,Female,,,
14,22,,FALSE,Female,,,
14,20,,FALSE,Male,,,
14,14,,FALSE,Male,,,
14,3,,FALSE,Female,,,
14,8,,FALSE,Male,,,
14,26,,FALSE,Male,,,
14,3,,FALSE,Male,,,
14,12,,FALSE,Male,,,
14,9,,FALSE,Female,,,
14,7,,FALSE,Female,,,
14,16,,FALSE,Male,,,
14,17,,FALSE,Male,,,
14,22,,FALSE,Male,,,
14,10,,FALSE,Male,,,
14,7,,FALSE,Male,,,
14,3,,FALSE,Female,,,
14,2,,FALSE,Male,,,
14,35,,FALSE,Male,,,
14,9,,FALSE,Female,,,
14,166,,FALSE,Male,,,
14,18,,FALSE,Female,,,
14,10,,FALSE,Male,,,
14,4,,FALSE,Male,,,
14,16,,FALSE,Female,,,
14,12,,FALSE,Female,,,
14,25,,FALSE,Male,,,
14,3,,FALSE,Male,,,
14,17,,FALSE,Male,,,
14,2,,FALSE,Female,,,
14,6,,FALSE,Male,,,
14,76,,FALSE,Male,,,
14,328,,FALSE,Female,,,
14,2,,FALSE,Male,,,
14,27,,FALSE,Male,,,
14,4,,FALSE,Male,,,
14,27,,FALSE,Male,,,
14,15,,FALSE,Female,,,
14,25,,FALSE,Female,,,
14,24,,FALSE,Female,,,
14,31,,FALSE,Male,,,
14,27,,FALSE,Female,,,
14,7,,FALSE,Female,,,
14,30,,FALSE,Female,,,
14,12,,FALSE,Female,,,
14,20,,FALSE,Female,,,
14,23,,FALSE,Male,,,
